# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3509] GUTHRIE-CENTER
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia3509
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  35   3  53   6  50   5  49   6  41   7  36   6  33  11  34  14  42  10  46   6  41   2  42   3
  2  37   2  55   4  44   4  41   3  41   6  39   7  33  10  40  11  38  10  46   7  45   4  37   4
  3  44   3  42   7  42   3  63   4  42   4  37   5  38  14  35   8  42  12  45   4  43   6  45   3
  4  37   4  42   3  39   4  49   5  43   6  38  12  35   9  39   9  41  12  49   4  43   5  40   3
  5  37   4  40   3  42   5  54   6  39   5  37  11  35  10  37   8  41  10  45  11  39   2  33   4
  6  39   1  38   3  50   3  49   4  44   9  39   9  36   7  34   6  45   8  44   7  42   4  52   5
  7  48   5  39   4  45   2  59   9  44   5  38   7  37   6  37   5  41  10  43   9  40   3  34   2
  8  41   5  43   5  41   3  45   5  46   6  39   7  38   8  35  12  46   8  41   9  41   4  45   3
  9  37   5  42   1  40   6  45   5  40   6  38   7  35  11  35  11  46   6  43   3  31   4  36   5
 10  41   6  35   4  42   3  44   4  39  11  42  11  38  11  45  10  43   9  44   5  41   5  38   2
 11  39   3  38   5  40   2  47   2  45   5  37   7  38   8  37  10  43   6  41  10  46   2  40   6
 12  33   4  40   2  45   4  46   4  41   7  34  12  32   6  34   5  57   9  47  10  39   3  33   5
 13  54   3  48   4  38   3  46   7  44   8  36  12  41  12  36   8  44   9  43   8  38   5  54   6
 14  39   2  37   6  47   5  44   3  42  10  37  10  35  15  42  10  42   6  39   6  43   6  39   2
 15  42   6  36   2  39   9  53   4  45   8  36   6  37   8  41  12  44   5  42   8  40   6  56   2
 16  45   8  45   5  38   2  40   6  49   6  41   5  36   9  37  11  39   8  43   4  41   7  53   6
 17  39   6  49   2  41   4  54   3  48   5  38  10  42  10  34  11  40   7  49   5  37   5  33   4
 18  50   5  39   1  39   3  44   8  49   4  35  10  33  13  36  10  41   9  46   5  37   3  41   2
 19  47   4  36   3  43   3  56   4  44   6  36  12  32   7  35   9  42   7  46   5  45   2  41   4
 20  40   6  39   4  41   5  48   5  45  11  40  11  37  12  36  10  48   7  51   4  40   4  40   4
 21  43   5  49   5  42   7  48   4  38   7  36   7  35   8  36   9  42   7  47   3  41   4  43   4
 22  44   3  43   4  42   7  44   4  35   8  36  12  35  10  34   8  41   9  45   6  47   4  38   5
 23  38   3  38   3  58   4  46   6  42   8  39   7  38   9  34   8  45   4  43   6  37   2  40   3
 24  43   7  49   3  56   5  44  12  37  10  39   8  36   8  36  10  40   7  46   3  40   4  43   4
 25  39   3  41   2  59   4  40   5  43   7  35  16  35   9  38   8  42   7  47   5  39   5  36   4
 26  44   6  38   6  45   6  43   5  34   6  40   6  41  10  40   8  43   6  47   6  45   4  39   6
 27  36   3  43   3  47   6  41   9  38   5  38   8  35  11  38   5  44  10  45   6  41   3  38   5
 28  49   4  40   4  41   6  46   5  41   6  42  15  36   6  37   7  42   7  47   5  43   3  50   3
 29  44   6  38   7  42   5  48   8  39   4  45  11  37  12  40   7  44   5  42   6  42   2  49   4
 30  42   7  **  **  48   6  51   5  33   4  33  11  35  12  42  12  46   6  43   5  50   4  42   2
 31  44   4  **  **  47   4  **  **  35  10  **  **  39  15  35  11  **  **  49   4  **  **  38   1
