# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2864] FAYETTE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia2864
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  41 -21  43 -34  61 -33  73  17  89  26  93  33 100  45 101  48  96  36  91  25  72  15  60  -3
  2  40 -21  46 -32  67 -12  80   6  88  26  88  37  94  43 100  43  93  38  90  18  76   7  63  -4
  3  46 -25  44 -40  68  -3  75  10  85  25  89  39  97  46 100  47  92  33  85  25  74   8  60 -20
  4  41 -17  50 -39  68 -12  78   0  88  27  91  36  96  42  96  42  92  31  90  23  72   0  60 -12
  5  44 -27  53 -32  63 -14  77  10  85  27  92  35  96  41  92  42  92  34  86  23  66  -6  60  -8
  6  39 -27  42 -25  70 -12  81  -2  85  26  92  42  96  43  96  42  92  34  91  17  68   0  64 -11
  7  43 -27  48 -27  71 -17  87   6  84  27  95  40  96  40  96  45  96  34  86  23  71  -7  52 -19
  8  52 -25  50 -36  79  -7  79   1  87  28  97  41  94  44  95  44  96  35  85  22  74  -7  48 -12
  9  55 -25  52 -31  74 -17  76  14  86  27  96  39  98  46  93  42  98  36  80  22  77  -2  47 -20
 10  48 -27  53 -26  63 -12  83  16  89  23  92  39  99  45  94  45  92  35  84  17  73   5  56 -19
 11  46 -26  55 -21  67  -2  83   7  83  30  92  37  96  47  95  43  91  29  81  16  68   0  54 -20
 12  46 -28  60 -21  74  -9  79  19  85  28  93  41  96  47  94  42  92  28  85  21  64   6  57 -15
 13  44 -16  53 -20  67 -14  75  15  87  28  95  39  96  46  96  43  89  30  90  24  65  -1  52 -22
 14  44 -22  58 -25  66 -15  78  16  86  29  97  42  98  46  99  37  89  32  84  24  73   0  57 -21
 15  49 -30  54 -15  70  -9  89  18  88  28  92  40  97  44 100  40  90  33  83  21  68  -1  50 -20
 16  46 -27  62 -17  68   2  89  15  89  28  89  40  94  48 102  39  90  30  84  21  70   0  52 -14
 17  49 -24  63 -22  72 -11  89  17  90  27  93  41  97  44 104  41  94  33  82  20  69  -4  51 -20
 18  50 -31  64 -15  74  -5  89  18  90  34  93  42  98  47 100  41  92  31  83  14  71   4  52 -21
 19  47 -32  57 -15  71  -4  88  17  90  33  94  42  96  51  98  42  92  32  80  12  69   7  53 -26
 20  47 -30  59 -18  64 -10  88  20  89  28 100  41  96  48  98  40  86  27  81  14  63   7  50 -21
 21  48 -30  51 -14  70 -11  90  21  89  31 100  37  97  43  99  43  86  27  81  16  69  -4  55 -22
 22  51 -23  60 -13  67   4  96  19  91  32  96  42  95  45  93  46  82  22  85  16  62   0  49 -23
 23  55 -26  53 -15  70   0  85  25  87  28  90  41  96  46  92  44  78  26  85  18  60  -2  48 -24
 24  57 -17  57 -22  72  -9  83  15  86  35  94  39  98  48  91  40  90  27  77  18  58  -6  49 -23
 25  58 -18  57 -22  72  -1  88  24  90  34  95  42  94  49  95  38  85  30  79  17  59  -6  51 -30
 26  57 -25  65 -16  80  -1  84  27  92  32  93  45  96  46  95  40  87  26  77  15  61 -20  46 -29
 27  56 -23  55 -16  77  -2  86  26  90  31  95  40  98  43  95  39  85  29  76  17  62  -7  48 -24
 28  54 -19  54 -16  79   7  87  26  91  34  93  44  96  48  98  38  85  27  70  16  63 -11  57 -14
 29  46 -26  58  -4  85   2  90  24  91  29  97  46  98  43  99  40  89  22  69  10  62  -7  56 -15
 30  45 -38 *** ***  80  -4  89  22  91  35  99  46 100  45  91  39  87  25  74  10  65 -10  48 -16
 31  55 -33 *** ***  81   6 *** ***  92  34 *** *** 103  41  94  35 *** ***  76  15 *** ***  55 -22
