# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4389] KEOSAUQUA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia4389
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   4  43   6  44   4  42   8  47  12  42  10  33   8  39  11  38   9  47   4  44   3  41   3
  2  33   4  41   3  42   4  48   6  40  11  35   5  34  13  37   6  38   8  42   4  37   3  37   3
  3  40   3  41   3  37   3  43   6  41  10  39   8  37   8  40  11  40   8  45   5  41   5  36   5
  4  45   2  45   3  43   4  43   7  43   3  36   9  37  10  36  14  40  10  39   5  40   4  37   5
  5  42   4  46   2  44   6  48   7  41   7  40   8  37  10  37  11  38  10  42   8  39   5  35   4
  6  33   2  41   5  45   3  43   6  42   8  39  11  39  12  41   7  43  11  42   7  42   3  36   3
  7  35   4  37   4  44   5  52   4  38   5  42  11  35  11  44   9  42  10  46   8  43   6  35   2
  8  43   4  40   5  45   3  48   3  40   4  42   7  33  12  38   9  44  10  43   8  41   5  32   4
  9  33   4  38   3  47   4  47   5  44   7  38  13  34  15  35  12  46   7  41   3  35   4  34   4
 10  39   5  36   6  49   5  45   8  39  10  38  11  39  11  37  10  43  11  45   7  43   4  36   4
 11  39   4  41   8  44   5  47   1  40  10  37  11  34  11  37  10  43   9  49   8  39   2  36   3
 12  42   4  43   4  40   4  37   2  38  10  38   5  36  10  44   8  45  11  41   8  46   4  31   3
 13  37   3  38   2  36   6  43   6  47   6  38   4  34  13  38  10  40  11  41   9  43   3  38   4
 14  39   3  40   3  42   5  41   4  42  12  36  12  35  12  43   9  37   8  46   6  35   7  36   2
 15  45   3  43   4  42   8  41   6  41  14  38  13  35   9  37  11  43  11  45   6  44   3  37   5
 16  40   7  48   5  38   6  40   9  46  10  41  14  35  13  37  12  44   6  43   6  36   4  38   4
 17  43   2  40   4  37   5  47   6  38   8  35  13  37  13  38  11  44   8  39   8  35   5  30   2
 18  62   5  37   5  40   4  40  11  50   5  35  13  33  10  37  11  42   8  47   6  49   4  39   4
 19  44   3  41   2  39   2  38   8  39   8  36  14  34  10  36   9  39   4  41   7  37   6  39   4
 20  43   4  44   5  37   5  42   7  41  15  38   9  33   7  38  12  42   9  41   4  39   6  34   3
 21  48   3  38   3  38   6  40   8  42   8  37  13  35   8  35  10  42   7  39   9  36   5  40   4
 22  40   2  36   5  47   6  43  10  40  10  35  10  36   6  38  14  43  10  42   7  39   4  38   1
 23  42   3  38   5  45   5  40  12  39   7  34  11  39  10  37  14  41   9  43   5  40   6  32   3
 24  44   6  41   4  48   6  39  11  41   6  34  12  34  10  42   9  45   4  49   5  39   5  38   5
 25  40   5  42   4  48   3  42   8  37  10  33  14  36  11  41   9  42   7  44   3  34   5  38   3
 26  34   3  39   6  45   5  40   8  37   5  34  10  42  13  37   8  50   7  45   5  39   3  38   4
 27  36   4  40   3  46   5  38   8  37   5  37  11  38  10  38   9  42   9  45   6  39   1  34   1
 28  47   4  40   5  44   7  45   7  40   7  43   9  35  10  41  11  50   6  40   7  37   4  39   3
 29  39   2  43  10  45   5  43   6  38  13  35  12  36  13  40  10  42  12  43   4  37   3  44   4
 30  40   4  **  **  44   5  42  11  35   9  34  14  39  12  40  12  43   9  44   5  45   5  38   2
 31  42   4  **  **  43   6  **  **  40  11  **  **  37  13  41   9  **  **  39   3  **  **  37   4
