# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5086] MANCHESTER-2
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5086   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    31 304          191
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    27 300          190
   1954   5     7 127          10    30 303          176
   1955   4     7  97          10    31 304          207
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    20 294          193
   1961   5     1 121           9    28 271          150
   1962   4    20 110           9    19 262          152
   1963   5     1 121          10    29 302          181
   1964   4    15 106          10     9 283          177
   1965   4    19 109          10    24 297          188
   1966   5    10 130          10    17 290          160
   1967   4    24 114           9    29 272          158
   1968   4    15 106          10    25 299          193
   1969   4    29 119          10    23 296          177
   1970   4    10 100          10    16 289          189
   1971   5     3 123          11     4 308          185
   1972   4    25 116          10    15 289          173
   1973   4    13 103          10    30 303          200
   1974   4    24 114          10     2 275          161
   1975   4    13 103          10     2 275          172
   1976   4    12 103          10     8 282          179
   1977   4     6  96          10    13 286          190
   1978   3    27  86          10     8 281          195
   1979   4    10 100          10    14 287          187
   1980   5     9 130          10    12 286          156
   1981   4    15 105          10    19 292          187
   1982   4    27 117          10    22 295          178
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    26 270          178
   1985   4    10 100          11     5 309          209
   1986   4    22 112          11     2 306          194
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     6 280          165
   1989   4    19 109          10     4 277          168
   1990   4    19 109          10    11 284          175
   1991   4     1  91          10     7 280          189
   1992   5     6 127          10    17 291          164
   1993   4    21 111          10    10 283          172
   1994   4     8  98          11     1 305          207
   1995   4     6  96          10    16 289          193
   1996   4    27 118          10    19 293          175
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     4 308          224
   1999   3    27  86          10    18 291          205
   2000   4    13 104          10     7 281          177
   2001   4    18 108          10    17 290          182
   2002   4     7  97          10    16 289          192
   2003   4    11 101          10     1 274          173
   2004   5     3 124          10     5 279          155
             MEAN=107              MEAN=288     MEAN=181
