# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1394] CHARITON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia1394
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  36   1  56   3  51   4  43   6  45   7  42   8  42  13  44  15  42   6  51   7  45   3  39   2
  2  38   2  46   6  45   5  47   5  45  10  37  10  36  11  37  14  41   9  44   7  55   4  41   3
  3  45   4  43   6  41   3  51   5  42   5  43   4  38   9  36  10  42  13  48   3  36   2  39   7
  4  44   6  49   3  43   2  48   9  44   5  37   9  39   7  40   9  50   9  42   6  44   4  41   6
  5  40   3  49   2  45   4  47   4  41   6  40  11  36  11  37   8  37   4  45   8  39   3  36   2
  6  37   2  40   4  44   4  50   6  45   9  39  13  38   5  36   5  46   7  46   7  38   4  39   3
  7  39   4  41   2  48   3  54   5  40   6  41   8  37  10  34   7  41  10  47   8  42   3  43   4
  8  33   5  39   4  45   4  44   5  41   7  36   9  35   9  34   8  43  11  42   9  42   5  40   5
  9  37   4  46   3  45   5  58   6  41   6  40   5  34  14  35  12  41   9  44   6  41   8  41   4
 10  37   2  48   3  44   3  51   4  37  10  41   8  39   8  38  14  45  10  48   5  46   4  38   2
 11  40   4  43   5  43   3  45   4  40   4  34  10  37   7  35  10  40   6  41   6  45   4  36   5
 12  43   4  42   5  42   5  47   1  44   8  33   8  37   6  36   8  49   9  50  10  42   3  35   3
 13  40   2  40   3  42   3  45   5  47   6  38   6  41   5  40   9  41   6  40   5  43   5  43   6
 14  41   4  42   4  43   4  47   5  42  11  38  11  40  11  38  12  46   5  45   9  45   3  42   2
 15  40   4  59   3  48   8  48   4  41  11  34   8  36   6  40   4  40   8  43   8  45   5  41   3
 16  38   6  42   6  41   5  44   5  51  10  35  13  39   5  37   7  46   7  43   6  43   5  41   4
 17  41   6  40   3  42   6  52   5  38  11  39  13  41  13  38  10  44   8  40   6  39   5  35   4
 18  50   2  43   4  41   3  42   6  43   8  44   7  35  13  39   7  43  11  50   6  47   3  46   4
 19  42   4  47   4  42   4  44   5  40  10  39  13  33   5  39   7  44   5  44   5  42   2  41   2
 20  45   5  42   3  38   1  45   5  42  13  38   7  34  12  39   6  42  10  50   4  38   4  39   6
 21  43   3  52   3  39   5  48   7  41   8  35   8  35   4  40  12  39   6  43   3  42   5  44   4
 22  42   2  40   3  46   6  40   3  38   7  36  11  35   4  40  10  48  12  46   3  44   3  38   5
 23  46   2  41   4  49   7  44  11  41   7  35   9  34   8  42  10  41   9  41   5  35   3  38   3
 24  46   3  49   4  53   3  42   7  42   6  39  12  36  10  44  11  42   6  46   3  39   5  40   3
 25  36   4  49   5  52   5  46   7  46   7  36  13  34   7  46   8  44   5  44   4  39   3  37   3
 26  39   6  43   4  42   3  53   9  39   7  39   8  46   8  39   4  52   4  48   4  40   3  42   7
 27  40   4  40   5  47   2  42   8  38   5  37  10  43   8  45   4  46   7  45   4  37   2  40   3
 28  46   3  42   4  42   6  44   9  42   3  46  14  35  10  45   9  50   5  40   4  51   3  38   2
 29  43   3  41  11  44   5  45   6  38   6  38  12  38   8  41   9  45  11  43   5  36   4  40   4
 30  40   5  **  **  48   4  38   6  38  10  38  13  37  10  41  13  44   7  44   6  40   4  40   3
 31  46   4  **  **  41   4  **  **  39   9  **  **  37   8  41  14  **  **  44   6  **  **  38   2
