# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1541] CLARION
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia1541
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1593   1233   1284    689    141     93     15     23    210    465   1103   1480
 1952   1543   1044   1110    513    261     13      4     20    131    630    862   1303
 1953   1470   1174    955    712    242     22     11      5    137    288    781   1212
 1954   1558    861   1113    450    369     52      0     12    105    489    767   1210
 1955   1439   1302   1062    323    138     68      0      7    122    424   1100   1529
 1956   1539   1337   1090    642    223     20      9     29    158    261    931   1243
 1957   1657   1079    992    519    245     36      0     12    193    548    978   1156
 1958   1400   1470   1064    516    154     81     10     31     98    369    827   1493
 1959   1608   1384   1047    496    161     24     14      3    174    569   1178   1054
 1960   1442   1334   1466    487    196     40      6      5    152    428    812   1387
 1961   1466   1134    955    683    286     30      0      7    193    360    897   1456
 1962   1700   1319   1270    589    119     34     17     11    206    385    772   1305
 1963   1793   1366    862    444    220     10      0     23     78    142    728   1617
 1964   1249   1088   1111    494    102     29      1     53    157    484    785   1409
 1965   1562   1376   1414    607    108      4      2     39    230    405    847   1047
 1966   1761   1225    815    667    305     34      0     34    163    437    907   1345
 1967   1396   1297    837    485    358     21     36     48    165    523    971   1227
 1968   1469   1325    758    457    307     34     14     27    145    394    920   1382
 1969   1646   1264   1346    487    195     99      2      2    129    576    870   1428
 1970   1849   1286   1108    509    166     28     13     16    176    472    900   1416
 1971   1712   1301   1081    486    266      6     38     29    130    311    847   1314
 1972   1661   1443    987    582    190     44     22     28    140    550    940   1554
 1973   1416   1159    736    588    236      4      4      9    175    334    877   1470
 1974   1619   1265    993    513    306     71      4     54    273    473    890   1315
 1975   1484   1314   1248    736    166     44     17      4    237    401    779   1284
 1976   1483   1038    975    432    279     29      5     15    167    669   1130   1601
 1977   1916   1125    772    362     59     18      3     51    105    553    966   1483
 1978   1840   1512   1082    558    217     50      8     19     84    546    986   1575
 1979   1983   1624   1166    693    292     52      3     39    129    516    956   1219
 1980   1493   1442   1119    529    208     37      0      9    145    592    840   1366
 1981   1386   1116    857    415    273     20     19     19    191    556    763   1433
 1982   1900   1355   1060    671    140     99      0     42    213    430    953   1234
 1983   1366   1091    975    716    334     50      1      1    173    517    886   1891
 1984   1598   1073   1219    593    304      5      8      9    224    454    902   1340
 1985   1647   1357    824    435    110     84      5     45    231    510   1183   1817
 1986   1455   1372    909    464    204     19      4     69    132    468   1103   1315
 1987   1301    906    828    425    102     14      3     60    126    650    772   1220
 1988   1726   1474    915    591     76     13      7     33    127    650    910   1437
 1989   1234   1493   1116    578    245     54      0     19    200    466   1066   1663
 1990   1189   1166    871    606    301     40      9     13    121    506    780   1566
 1991   1744   1179    930    483    190      9     11     14    210    558   1214   1298
 1992   1278   1039    897    644    220     32     38     63    195    473    996   1336
 1993   1619   1400   1204    671    261     81      7     15    254    549    991   1301
 1994   1831   1468    941    582    201     17     13     47    131    395    838   1329
 1995   1577   1251    971    699    306     47     13      0    226    490   1123   1331
 1996   1621   1302   1179    663    341     55     11      7    211    470   1174   1513
 1997   1654   1222    977    655    410      3     18     26    116    490   1053   1238
 1998   1399    965   1074    500     80     95      0      0     52    414    784   1172
 1999   1594    978    941    512    180     53      0      7    195    496    676   1263
 2000   1449   1025    728    553    145     48     16      5    160    375   1036   1805
 2001   1472   1457   1205    474    208     73      5     20    188    517    552   1125
 2002   1230   1087   1177    579    325     26      3     18    130    656    985   1196
 2003   1519   1342   1040    510    260     46      2      2    199    449    959   1253
 2004   1545   1320    821    475    222     64     11     71     70    460    826   1303
 2005   1546   1020    990    396    284      4      9      0      0      0      0      0
 MEAN   1557   1247   1027    548    222     40      9     24    163    474    920   1375
