# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7678] SIGOURNEY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7678   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    26  85          11     1 305          220
   1952   4    10 101          10    29 303          202
   1953   3     8  67          10    28 301          234
   1954   4     3  93          10    30 303          210
   1955   3    28  87          11     2 306          219
   1956   4    24 115          11     8 313          198
   1957   4    13 103          10    27 300          197
   1958   3    26  85          11    26 330          245
   1959   3    28  87          11     5 309          222
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     5 309          203
   1962   4    15 105          11     9 313          208
   1963   3    22  81          11     2 306          225
   1964   4     5  96          11    21 326          230
   1965   4     4  94          10    28 301          207
   1966   3    28  87          11     2 306          219
   1967   3    18  77          10    27 300          223
   1968   3    24  84          11     9 314          230
   1969   3    31  90          10    23 296          206
   1970   4     2  92          11    15 319          227
   1971   3    24  83          11     7 311          228
   1972   4     8  99          10    18 292          193
   1973   4    11 101          11     5 309          208
   1974   3    25  84          10     2 275          191
   1975   4    11 101          11    13 317          216
   1976   3    22  82          10    22 296          214
   1977   4     6  96          11    11 315          219
   1978   3    25  84          11    19 323          239
   1979   4    10 100          11     2 306          206
   1980   4    12 103          10    29 303          200
   1981   3    22  81          10    23 296          215
   1982   4     9  99          11     4 308          209
   1983   4    18 108          11    28 332          224
   1984   3    18  78          11     2 307          229
   1985   4     9  99          11    19 323          224
   1986   3    21  80          11    10 314          234
   1987   4     4  94          10    11 284          190
   1988   4    15 106          10    31 305          199
   1989   4    10 100          11    16 320          220
   1990   4    13 103          11     7 311          208
   1991   3    31  90          10    19 292          202
   1992   4     3  94          11    14 319          225
   1993   4     3  93          10    31 304          211
   1994   4     8  98          11    16 320          222
   1995   4     5  95          11     3 307          212
   1996   4     9 100          11     1 306          206
   1997   4    15 105          10    22 295          190
   1998   3    16  75          11     7 311          236
   1999   3    27  86          10    25 298          212
   2000   4     9 100          11    11 316          216
   2001   3    28  87          10    28 301          214
   2002   4     5  95          10    20 293          198
   2003   4    10 100          10     2 275          175
   2004   3    23  83          11    12 317          234
             MEAN= 92              MEAN=306     MEAN=214
