# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3980] HUMBOLDT-2
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3980   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107          10     5 279          172
   1953   4    20 110          10    26 299          189
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   5    16 137           9    20 264          127
   1957   5     5 125          10    10 283          158
   1958   4    29 119           9    28 271          152
   1959   4    22 112          10     9 282          170
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    24 297          188
   1963   5    23 143          10    28 301          158
   1964   4    10 101          10     9 283          182
   1965   4    28 118          10    13 286          168
   1966   5    10 130          10     1 274          144
   1967   5     9 129           9    28 271          142
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    25 116           9    30 274          158
   1973   4    28 118          11     4 308          190
   1974   4    24 114           9    22 265          151
   1975   4    12 102          10     2 275          173
   1976   4     8  99          10     6 280          181
   1977   4     6  96          10     3 276          180
   1978   5     3 123          10    14 287          164
   1979   4    15 105          10     7 280          175
   1980   4    16 107          10    12 286          179
   1981   5    10 130          10     2 275          145
   1982   4    22 112           9    21 264          152
   1983   5    15 135           9    22 265          130
   1984   4     9 100           9    26 270          170
   1985   4     9  99          11     2 306          207
   1986   4    22 112          10     6 279          167
   1987   4     8  98          10     3 276          178
   1988   4    24 115          10     5 279          164
   1989   5     6 126           9    23 266          140
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    19 262          162
   1992   4    13 104           9    29 273          169
   1993   4    10 100          10     2 275          175
   1994   5     1 121          10    25 298          177
   1995   4    27 117           9    22 265          148
   1996   4    30 121          10     3 277          156
   1997   5    13 133          12     1 335          202
   1998   3    25  84          11     3 307          223
   1999   4    18 108          10     2 275          167
   2000   4    12 103          10     6 280          177
   2001   4    19 109          10     7 280          171
   2002   4    10 100          10     7 280          180
   2003   4    10 100          10     2 275          175
   2004   4    14 105          10     2 276          171
             MEAN=114              MEAN=281     MEAN=167
