# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7979] STORM-LAKE-2-E
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia7979
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  25   7  27   7  35  16  52  29  63  40  73  51  83  59  82  59  78  55  70  43  54  33  34  18
  2  26   8  24   5  37  17  51  29  65  40  73  50  82  59  82  60  78  56  70  43  51  31  35  19
  3  26   7  25   5  35  16  51  28  65  41  74  51  82  59  83  60  79  55  68  42  49  29  35  17
  4  24   4  26   7  35  16  50  27  66  43  76  52  82  60  82  60  78  54  66  40  49  28  35  17
  5  24   4  27   7  35  17  50  28  69  43  77  54  83  60  81  59  77  54  65  41  49  28  36  17
  6  24   5  26   8  35  15  53  29  67  42  78  55  83  60  80  60  76  54  64  41  47  27  33  13
  7  23   3  27   7  35  14  56  30  66  42  77  56  83  60  81  59  78  54  63  40  48  27  30  14
  8  23   2  27   8  34  15  55  31  67  43  78  55  84  61  82  59  78  53  65  41  49  27  30  14
  9  22   3  29   8  36  17  50  30  67  43  77  55  83  60  81  59  76  53  62  39  46  26  29  11
 10  22   2  29  10  38  18  52  30  67  44  78  56  83  60  81  58  76  51  63  38  47  25  31  11
 11  23   3  28   9  39  19  55  32  69  44  79  56  83  61  80  57  76  51  64  39  46  25  29  11
 12  23   6  27   9  40  21  55  32  69  44  79  56  83  62  80  57  75  50  65  39  45  25  29  10
 13  26   6  30   9  39  21  54  32  68  44  80  57  83  61  81  58  74  51  64  39  44  26  29   9
 14  27   7  30  11  40  21  56  33  68  45  81  57  83  61  80  58  72  49  64  40  45  24  29  10
 15  25   5  30  11  40  20  57  34  71  46  79  57  84  60  80  58  70  48  64  40  44  24  28  11
 16  23   3  28   9  41  20  59  34  71  47  78  56  83  60  80  58  71  48  62  38  46  25  29  10
 17  25   5  30   9  42  22  60  35  72  48  79  56  84  62  82  59  71  47  61  37  45  25  28  10
 18  24   7  33  14  40  23  60  35  72  49  79  57  85  62  81  58  73  49  61  36  44  25  28  10
 19  24   5  32  13  41  23  61  37  71  48  79  58  85  63  80  58  72  49  58  35  43  23  29  10
 20  23   3  32  13  43  24  62  38  73  48  80  57  83  62  80  58  71  47  59  34  42  23  26   8
 21  23   4  32  12  43  22  60  38  73  49  79  57  82  61  80  57  69  44  59  37  40  22  25   7
 22  27   6  32  12  42  22  61  37  73  49  80  57  83  61  80  58  69  43  60  36  40  20  26   8
 23  26   5  34  15  44  23  62  36  72  49  80  56  82  61  80  58  67  42  59  36  41  21  28  10
 24  25   6  33  13  45  23  62  38  71  49  81  57  83  60  79  57  67  42  58  36  38  20  27   8
 25  25   7  34  13  44  24  64  39  72  48  82  58  84  60  80  57  68  44  57  35  40  20  26   9
 26  22   4  35  15  44  23  65  40  71  49  82  59  84  61  81  58  71  44  58  34  38  20  27   8
 27  23   4  36  16  47  25  64  40  71  50  82  59  82  61  80  59  70  44  57  33  36  18  28   9
 28  23   3  35  18  50  26  62  39  72  50  83  59  82  61  80  58  70  43  57  33  34  16  28  11
 29  24   3  38  15  48  27  62  39  72  52  84  61  83  60  81  58  68  43  56  32  33  16  28   9
 30  25   5 *** ***  47  27  64  40  74  52  82  60  82  60  81  59  69  44  55  33  34  16  25   9
 31  25   5 *** ***  50  28 *** ***  74  51 *** ***  82  60  79  57 *** ***  54  32 *** ***  27   7
