# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7161] ROCKWELL-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia7161
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1491   1165   1235    657    137     87     11     11    189    448   1034   1432
 1952   1465    981   1045    478    221      6      3     14     86    542    824   1258
 1953   1385   1102    901    664    212      9      5      1     87    273    731   1155
 1954   1518    801   1083    411    326     47      0      4     83    470    735   1170
 1955   1404   1309   1040    282     94     57      0      3     95    378   1072   1469
 1956   1499   1274    991    587    188     15      0     14    118    226    885   1161
 1957   1592   1034    920    492    235     29      0      5    160    501    928   1091
 1958   1296   1329    990    486    112     61     10     25     81    316    772   1386
 1959   1557   1291    943    477    164     22      7      2    164    539   1134   1018
 1960   1454   1342   1407    461    162     25      0      0    116    376    787   1301
 1961   1402   1073    928    635    259     22      0      4    189    320    881   1432
 1962   1609   1246   1196    528     73     31     11      2    174    360    759   1255
 1963   1746   1258    785    385    197      4      0     16     62    112    674   1535
 1964   1192   1036   1071    461     74     21      0     32    140    422    744   1383
 1965   1485   1307   1307    526     81      4      0     26    224    332    804   1000
 1966   1644   1162    764    617    250     22      0     18    125    381    863   1286
 1967   1320   1235    778    433    324     12     21     23    133    459    883   1183
 1968   1424   1259    667    411    256     26      4      8    107    384    903   1384
 1969   1608   1177   1271    447    163     71      0      0     83    518    820   1346
 1970   1720   1149   1071    474    120     16      3      1    137    483    884   1301
 1971   1593   1204    996    437    217      6     17      4    116    298    827   1248
 1972   1568   1423    924    549    189     23     12     17    124    517    925   1503
 1973   1391   1121    726    500    231      4      1      0    104    250    809   1386
 1974   1510   1105    858    428    234     31      0     23    191    358    838   1237
 1975   1447   1295   1180    632    121     21      4      1    197    316    766   1215
 1976   1371    919    887    354    207     10      0      8     95    594   1021   1423
 1977   1751   1024    722    301     33      3      0     14     58    489    896   1388
 1978   1771   1460    990    515    210     18      3      8     56    443    964   1457
 1979   1889   1524   1072    601    218     20      2     19     71    409    900   1083
 1980   1366   1297    996    440    151     11      0      3     78    485    731   1251
 1981   1254   1044    739    303    193      1     12      7     92    505    746   1340
 1982   1794   1238    980    590    108     43      0     18    138    403    926   1158
 1983   1308   1030    936    668    268     22      0      0    127    436    878   1827
 1984   1469    979   1142    569    243      2      4      7    168    382    814   1257
 1985   1502   1215    761    375     81     43      4     15    209    423   1155   1664
 1986   1259   1263    743    388    132      5      0     34     73    392    992   1238
 1987   1202    834    742    338     61      4      2     41     79    528    708   1136
 1988   1547   1312    791    471     40      0      2     11     50    547    836   1198
 1989   1107   1405    991    443    165     30      0      3    144    373    949   1571
 1990   1045   1025    803    491    236     27      6      2     90    418    725   1430
 1991   1620   1010    796    416    163      2      0      5    177    445   1148   1169
 1992   1147    956    783    553    159     14     17     48    133    431    960   1248
 1993   1518   1330   1078    578    185     57      0     13    221    489    941   1236
 1994   1755   1366    798    457    153     15      0     16     84    328    767   1256
 1995   1481   1110    889    573    231     30     13      1    211    478   1092   1275
 1996   1570   1241   1151    631    333     48      3      3    214    452   1142   1506
 1997   1624   1181    918    650    388      1     12     20    106    460   1026   1180
 1998   1363    965   1095    504     94     93      0      0     54    396    768   1129
 1999   1563    969    927    525    201     52      0      6    176    466    637   1215
 2000   1394    996    723    505    141     49     16      3    147    371   1041   1784
 2001   1411   1417   1148    453    215     62      7     13    168    490    533   1107
 2002   1194   1053   1177    549    329     17      5     18    139    655    960   1155
 2003   1481   1302    996    482    265     54      4      2    196    409    930   1222
 2004   1517   1327    795    458    232     63     13     80     76    426    778   1250
 2005   1494    992    943    396    261      7     10      0      0      0      0      0
 MEAN   1474   1172    956    492    188     27      4     12    128    420    875   1302
