# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4063] INDIANOLA-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia4063
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  44   3  39   4  57   4  41   7  43   8  40  10  33  13  42  10  47   6  51  10  42   5  40   5
  2  33   4  46   4  41   4  52   6  44   9  38   4  35  13  37  11  36   7  44   6  43   5  40   1
  3  45   3  39   4  35   4  44   6  42   6  39   4  35   7  36   8  40  10  41   3  36   3  35   3
  4  40   4  41   3  39   4  49   9  46   4  35  10  32  11  40  13  40  10  43   5  42   4  37   5
  5  40   5  44   2  42   5  51   4  37   6  41  11  36  10  40   3  43   7  40   9  40   3  42   5
  6  38   3  34   3  42   2  53   8  38   6  36  12  37   6  38   6  38   9  47   6  39   5  38   3
  7  38   7  40   3  47   4  53   8  39   5  40   8  34  10  35   7  39   7  45   8  38   3  53   3
  8  40   5  41   2  41   3  39   5  41   6  35   9  34   6  36  10  39  11  45  11  43   5  36   1
  9  39   7  43   5  45   6  47   7  40   5  40   4  35  12  34   7  45   7  46   8  36   7  34   3
 10  40   5  44   3  52   3  51   5  41  11  39   9  35   7  37  16  45  12  46   9  42   4  35   4
 11  37   3  42   5  51   4  44   2  40   5  39   9  32   7  37   7  39   7  48   8  44   2  39   4
 12  42   6  41   4  47   5  38   3  43   5  36   9  36   7  43   8  47   5  44   8  44   4  34   4
 13  37   3  40   3  41   2  43   5  45   7  36  10  38   9  44   7  41  12  42   6  42   3  40   3
 14  36   3  37   2  45   4  42   4  42   9  35  10  38  10  41  12  38   7  47  11  39   5  46   3
 15  42   5  58   4  48   6  43   5  39  11  31   8  36   7  43   9  44   7  48   9  44   7  39   5
 16  39   1  45   5  42   5  40   6  44  10  35   9  37  10  40   8  38   6  43   5  40   4  45   4
 17  40   3  41   5  39   4  43   6  40   8  35  13  37  12  41  12  39   4  42   7  38   6  32   2
 18  47   2  45   2  41   3  42  10  42   5  37  11  33  11  40   5  39   7  47   5  46   3  46   2
 19  42   6  47   3  41   4  40   7  43   8  41   9  35   6  36   9  45   4  42   6  45   3  41   7
 20  40   4  39   3  38   2  45   6  42   9  34   8  34  12  38   8  44  10  46   6  33   5  41   3
 21  45   3  43   6  38   7  48   4  41   6  40   8  34   4  35  11  40   6  45   2  43   5  44   4
 22  48   2  37   4  48   3  38   4  38  12  37  12  34   8  36   7  47   8  51   5  42   3  39   4
 23  43   4  39   5  53   4  41   8  37   9  35  10  35  11  39   8  41   3  39   4  42   4  32   3
 24  45   3  44   4  43   6  40  11  36   3  35   9  36   8  36   8  39   7  47   3  40   4  40   5
 25  40   4  47   3  56   4  45   5  40   9  37  12  35  12  44  10  45   8  45   4  34   5  38   4
 26  39   4  41   6  50   4  46  11  37   4  35   7  41  11  40   7  42   5  47   7  39   5  34   6
 27  34   4  34   3  47   3  40   5  38   6  32  10  37   8  41  14  47   9  42   7  40   3  34   3
 28  54   3  40   5  43   6  39   9  40   4  41  13  38  10  44   9  44   7  43   2  42   4  51   4
 29  42   5  41   8  43   3  39   5  36   6  38  13  36  12  40  13  52  10  40   5  43   4  49   3
 30  36   4  **  **  47   4  41   6  35  10  37  13  36  11  46  14  47   7  40   5  40   4  42   2
 31  43   4  **  **  43   3  **  **  38  10  **  **  45  12  42   6  **  **  39   4  **  **  33   3
