# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 01 Sep 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1233] CARROLL-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# Low Temperature exceedence probabilities
# (On a certain date, what is the chance a temperature below a certain
#  threshold would have been observed)
 Date    <33  <29  <27  <23
 Aug 17    0    0    0    0
 Aug 19    0    0    0    0
 Aug 21    0    0    0    0
 Aug 23    0    0    0    0
 Aug 25    0    0    0    0
 Aug 27    0    0    0    0
 Aug 29    0    0    0    0
 Aug 31    0    0    0    0
 Sep 02    1    1    0    0
 Sep 04    1    1    0    0
 Sep 06    1    1    0    0
 Sep 08    1    1    0    0
 Sep 10    3    1    0    0
 Sep 12    7    1    0    0
 Sep 14   11    1    0    0
 Sep 16   12    3    0    0
 Sep 18   16    3    0    0
 Sep 20   25    5    0    0
 Sep 22   35   11    3    0
 Sep 24   40   14    5    0
 Sep 26   42   16    5    0
 Sep 28   53   24    9    0
 Sep 30   55   27   16    0
 Oct 02   62   33   22    0
 Oct 04   70   40   27    0
 Oct 06   79   51   35    5
 Oct 08   83   55   38    7
 Oct 10   87   61   42   14
 Oct 12   90   62   48   18
 Oct 14   90   66   53   20
 Oct 16   92   74   59   27
 Oct 18   92   77   66   31
 Oct 20   94   77   70   38
 Oct 22   94   81   75   40
 Oct 24   94   85   81   48
 Oct 26   96   85   85   57
 Oct 28   98   88   88   61
 Oct 30   98   92   92   70
 Nov 01   98   98   94   74
 Nov 03  100   98   98   81
 Nov 05  100  100  100   87
 Nov 07  100  100  100   87
 Nov 09  100  100  100   90
 Nov 11  100  100  100   90
 Nov 13  100  100  100   94
 Nov 15  100  100  100   96
 Nov 17  100  100  100   96
 Nov 19  100  100  100   98
 Nov 21  100  100  100   98
 Nov 23  100  100  100  100
 Nov 25  100  100  100  100
 Nov 27  100  100  100  100
 Nov 29  100  100  100  100
 Dec 01  100  100  100  100
 Dec 03  100  100  100  100
 Dec 05  100  100  100  100
 Dec 07  100  100  100  100
 Dec 09  100  100  100  100
 Dec 11  100  100  100  100
 Dec 13  100  100  100  100
 Dec 15  100  100  100  100
 Dec 17  100  100  100  100
 Dec 19  100  100  100  100
 Dec 21  100  100  100  100
 Dec 23  100  100  100  100
 Dec 25  100  100  100  100
 Dec 27  100  100  100  100
 Dec 29  100  100  100  100
