# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4389] KEOSAUQUA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4389   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   3    27  87          10     6 280          193
   1953   3    26  85          10    29 302          217
   1954   4     3  93          10    31 304          211
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    14 104          11     6 310          206
   1958   3    22  81          11     6 310          229
   1959   3    22  81          11     6 310          229
   1960   4    10 101          10    20 294          193
   1961   4     2  92          11    18 322          230
   1962   4    16 106          10    26 299          193
   1963   3    22  81          11     2 306          225
   1964   3    30  90          10    10 284          194
   1965   3    27  86          11    14 318          232
   1966   4    10 100          11     2 306          206
   1967   3    18  77          10    28 301          224
   1968   3    23  83          11    12 317          234
   1969   3    31  90          10    28 301          211
   1970   4     2  92          11    16 320          228
   1971   4     4  94          11     7 311          217
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11     6 310          226
   1975   4     4  94          10    16 289          195
   1976   3    22  82          10    22 296          214
   1977   3    22  81          11    12 316          235
   1978   3    27  86          11    19 323          237
   1979   4     6  96          10    14 287          191
   1980   3    25  85          10    26 300          215
   1981   4     6  96          10    23 296          200
   1982   4    11 101          10    22 295          194
   1983   4    19 109          11     5 309          200
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     5 309          210
   1986   3    21  80          11     9 313          233
   1987   4     4  94          10    11 284          190
   1988   3    19  79          10    29 303          224
   1989   4    13 103          11    16 320          217
   1990   4    12 102          10    22 295          193
   1991   3    30  89          11     2 306          217
   1992   3    27  87          11    15 320          233
   1993   3    18  77          10    31 304          227
   1994   4     7  97          11    16 320          223
   1995   4     4  94          11     3 307          213
   1996   4     9 100          11     1 306          206
   1997   4    14 104          10    22 295          191
   1998   3    24  83          11     7 311          228
   1999   3    26  85          10    24 297          212
   2000   3    17  77          10     9 283          206
   2001   3    27  86          10    27 300          214
   2002   4     5  95          10    20 293          198
   2003   4    10 100          11     6 310          210
   2004   3    22  82          11    13 318          236
             MEAN= 91              MEAN=303     MEAN=212
