# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8688] WASHINGTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia8688   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4    10 101          10     6 280          179
   1953   4    18 108          11     5 309          201
   1954   4     4  94          10    30 303          209
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    13 103          10    27 300          197
   1958   4    29 119          11     6 310          191
   1959   4    11 101          11     5 309          208
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    25 298          193
   1963   3    22  81          11     2 306          225
   1964   4     4  95          10    10 284          189
   1965   3    31  90          11    13 317          227
   1966   4     9  99          11     2 306          207
   1967   4    24 114          10    11 284          170
   1968   3    24  84          10    29 303          219
   1969   3    31  90          10    23 296          206
   1970   4     2  92          11     3 307          215
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11    14 318          234
   1975   4     5  95          11    14 318          223
   1976   4    12 103          10    17 291          188
   1977   4     6  96          11    11 315          219
   1978   3    27  86          11     7 311          225
   1979   4     6  96          11     2 306          210
   1980   4    12 103          10    28 302          199
   1981   4     6  96          10    23 296          200
   1982   4    11 101          10    22 295          194
   1983   4    19 109          11    17 321          212
   1984   3    30  90          11     2 307          217
   1985   4     9  99          11     7 311          212
   1986   4    22 112          11    10 314          202
   1987   4     4  94          10    11 284          190
   1988   3    27  87          10    26 300          213
   1989   4    13 103          11     2 306          203
   1990   4    12 102          11     7 311          209
   1991   3    30  89          10    19 292          203
   1992   4     2  93          10    19 293          200
   1993   4     2  92          10    31 304          212
   1994   4     7  97          11    19 323          226
   1995   4     4  94          11     3 307          213
   1996   4     9 100          11     1 306          206
   1997   4    14 104          10    22 295          191
   1998   3    24  83          11     5 309          226
   1999   3    27  86          10    18 291          205
   2000   4    13 104          10     7 281          177
   2001   4    18 108          10    17 290          182
   2002   4     6  96          10    20 293          197
   2003   4    11 101          10     2 275          174
   2004   4    14 105          11    12 317          212
             MEAN= 98              MEAN=302     MEAN=204
