# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5796] MOUNT-PLEASANT
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5796   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    26  85          11     1 305          220
   1952   3    27  87          10     6 280          193
   1953   3    26  85          11     5 309          224
   1954   4     3  93          10    30 303          210
   1955   3    29  88          11     3 307          219
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   3    22  81          11    21 325          244
   1959   4    11 101          11     5 309          208
   1960   4    10 101          10    20 294          193
   1961   4    10 100          11     8 312          212
   1962   4     3  93          10    26 299          206
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10     9 283          183
   1965   3    30  89          11    13 317          228
   1966   4    10 100          11     2 306          206
   1967   4    24 114          10    28 301          187
   1968   3    24  84          10    29 303          219
   1969   3    31  90          10    28 301          211
   1970   4     2  92          11    16 320          228
   1971   4     3  93          11     4 308          215
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11    14 318          234
   1975   4     4  94          11    14 318          224
   1976   3    22  82          10    18 292          210
   1977   3    22  81          11    12 316          235
   1978   3    27  86          11    19 323          237
   1979   4     6  96          11     7 311          215
   1980   3    14  74          10    29 303          229
   1981   4     6  96          10    23 296          200
   1982   4     9  99          11    12 316          217
   1983   4    18 108          11    17 321          213
   1984   3    13  73          11     2 307          234
   1985   4     9  99          11    19 323          224
   1986   3    21  80          11    10 314          234
   1987   4     4  94          10    11 284          190
   1988   3    21  81          10    26 300          219
   1989   4    13 103          11    16 320          217
   1990   4    12 102          11     7 311          209
   1991   3    30  89          10    19 292          203
   1992   4     2  93          10    19 293          200
   1993   4     2  92          10    30 303          211
   1994   4     7  97          11    16 320          223
   1995   4     4  94          11     3 307          213
   1996   4     9 100          11     1 306          206
   1997   4    14 104          10    22 295          191
   1998   3    24  83          11    21 325          242
   1999   3    26  85          10    24 297          212
   2000   3    17  77          11    15 320          243
   2001   3    27  86          11    20 324          238
   2002   4     4  94          10    20 293          199
   2003   4     9  99          11     7 311          212
   2004   3    22  82          11    25 330          248
             MEAN= 92              MEAN=307     MEAN=215
