# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0753] BLOOMFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia0753
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1317   1064   1075    560    106     47      4      8    151    351    961   1275
 1952   1191    901    934    453    160      3      0     11     82    484    706   1065
 1953   1185    894    815    573    205      3      0      0     76    233    630   1035
 1954   1269    706    912    274    245     35      0      5     36    363    684   1053
 1955   1313   1119    883    222     77     39      0      0     50    334    943   1235
 1956   1300   1096    825    482    103     18      1     13     76    149    764   1079
 1957   1456    887    850    429    136      6      0      1     97    430    823    953
 1958   1251   1345    898    418    100     19      4     22     83    303    645   1248
 1959   1478   1081    819    418    114      9      5      3     93    460    965    966
 1960   1300   1273   1309    429    182     15      0      0     82    344    697   1196
 1961   1294    900    744    560    222     19      0      7    154    308    778   1323
 1962   1546   1127   1030    477     39     33      6      1    144    310    729   1190
 1963   1615   1187    701    328    172      7      0     17     76    102    669   1504
 1964   1059   1029    883    375     49     27      1     32    110    412    628   1236
 1965   1319   1104   1215    422     84     15      0     20    120    346    693    859
 1966   1501   1072    703    513    256     35      0     24    131    339    657   1158
 1967   1160   1122    691    365    275     16     20     30    117    388    802   1064
 1968   1274   1151    606    332    219     14      1     11     76    341    828   1235
 1969   1423   1050   1017    376    163     66      0      0     75    462    760   1241
 1970   1503    982    912    384     78     18      4      0     88    356    776   1063
 1971   1472   1132    875    346    205      0     12      4    100    150    692   1015
 1972   1362   1164    797    422    142     26     10      9     76    418    861   1318
 1973   1247    969    592    487    175      0      0      1     85    240    668   1202
 1974   1308    950    715    329    163     43      0     22    185    322    734   1102
 1975   1197   1118   1017    515    113     22     15      0    170    290    551   1026
 1976   1254    782    688    314    200      7      0      5     90    529    932   1290
 1977   1677    986    604    251     43      9      0      2     45    395    766   1285
 1978   1613   1384    992    367    203      8      0      5     41    357    703   1178
 1979   1707   1370    830    501    144      9      5      6     57    299    764    973
 1980   1226   1226    902    412    107     12      0      0     77    404    672   1109
 1981   1158    943    676    214    201      0     10      6     61    338    632   1160
 1982   1563   1107    870    505     65     32      0      9    108    294    694    947
 1983   1113    863    745    579    201     14      0      0     85    301    627   1579
 1984   1267    796    995    460    195      1      3      3    130    270    673    974
 1985   1482   1137    615    254     62     20      0      4    130    299    879   1463
 1986   1098   1102    620    282     99      0      0     18     23    279    833   1019
 1987   1152    750    613    277     45      4      2     11     45    430    585    981
 1988   1259   1183    692    341     37      6      0      7     28    471    662   1015
 1989    884   1291    755    385    180     23      0      3    131    291    711   1444
 1990    892    845    629    407    177     17      1      1     62    322    534   1192
 1991   1369    820    591    299     83      0      0      0    111    317    915    971
 1992    964    798    638    405    146     14      0     30    113    333    817   1089
 1993   1243   1145    884    455     94     44      0      6    155    368    781   1052
 1994   1450   1095    688    358    130      9      0      3     72    259    615    958
 1995   1313    953    695    438    182     11      6      0    128    304    853   1144
 1996   1333   1041    936    416    188     19      0      0    122    292    909   1153
 1997   1354    940    666    512    238     10     11      3     61    413    848   1098
 1998   1160    755    937    432     76     54      0      0     35    322    652   1008
 1999   1386    813    871    383    152     30      1      4    136    374    528   1102
 2000   1231    855    646    444    113     31      0      0    107    272    900   1602
 2001   1299   1176   1009    297    152     58      0      0    131    416    467    971
 2002   1063    938    957    470    252      6      0      3     54    505    851   1034
 2003   1372   1184    890    429    194     37      0      0    133    329    780   1037
 2004   1384   1142    692    388    149     37      5     43     47    378    652   1130
 2005   1295    882    854    333    196      0      0      0      0      0      0      0
 MEAN   1307   1031    818    402    147     19      2      8     94    341    738   1141
