# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7161] ROCKWELL-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7161   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    24 297          190
   1952   4    11 102          10     6 280          178
   1953   4    20 110          11     4 308          198
   1954   4     8  98          10    31 304          206
   1955   3    28  87          10    24 297          210
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    19 293          192
   1961   4    16 106          10    26 299          193
   1962   4    15 105          10    24 297          192
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   3    30  89          10    24 297          208
   1966   4    21 111          11     1 305          194
   1967   5     2 122          10    11 284          162
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    14 287          197
   1970   4     4  94          10    29 302          208
   1971   4     5  95          10    31 304          209
   1972   4     8  99          10    18 292          193
   1973   4    11 101          11     4 308          207
   1974   4     8  98          10     2 275          177
   1975   4     4  94          10    25 298          204
   1976   4    12 103          10    16 290          187
   1977   4     6  96          11    10 314          218
   1978   3    26  85          11    14 318          233
   1979   4     6  96          10    13 286          190
   1980   3    25  85          10    28 302          217
   1981   3    20  79          10    22 295          216
   1982   4    11 101          10    21 294          193
   1983   4    19 109          11    11 315          206
   1984   4     1  92          10    23 297          205
   1985   4     9  99          11     2 306          207
   1986   4    14 104          11     2 306          202
   1987   4     3  93          10    11 284          191
   1988   4    19 110          10    26 300          190
   1989   4    12 102          10    18 291          189
   1990   4    17 107          11     5 309          202
   1991   4    10 100          10    15 288          188
   1992   4    13 104          10    17 291          187
   1993   4     2  92          10    10 283          191
   1994   4     7  97          11    16 320          223
   1995   4     4  94          11     2 306          212
   1996   4    10 101          10    30 304          203
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     6 310          226
   1999   3    27  86          10    23 296          210
   2000   4     9 100          10     6 280          180
   2001   3    28  87          10    17 290          203
   2002   4    10 100          10    20 293          193
   2003   4    10 100          10    26 299          199
   2004   4    12 103          11     3 308          205
             MEAN= 99              MEAN=297     MEAN=198
