# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0112] ALBIA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia0112
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     18     63     98    299    267     40     41      0      0
 1952      0      0      0     25     62    352    361    228    135      7      0      0
 1953      0      0      0      3     84    331    390    372    148     83      1      0
 1954      0      0      0     28     33    354    502    309    175     31      0      0
 1955      0      0      0     17     69    158    514    411    184      9      0      0
 1956      0      0      0     14    133    366    328    327    123     50      0      0
 1957      0      0      0     18     40    198    473    322     47      0      0      0
 1958      0      0      0      8     83    137    233    314    114     31      1      0
 1959      0      0      0      3    112    241    281    408    142      0      0      0
 1960      0      0      0     27     48    144    305    343    169     18      0      0
 1961      0      0      0      0     34    218    318    308    123     15      0      0
 1962      0      0      0     16    194    218    288    293     83     49      0      0
 1963      0      0      0     17     47    321    346    223     86     95      0      0
 1964      0      0      0      6    133    198    363    189    102      0      1      0
 1965      0      0      0     14    136    157    287    243     75      6      2      0
 1966      0      0      1      2     58    191    452    215     75     15      0      0
 1967      0      0      8     19     65    183    270    215     69     36      0      0
 1968      0      0      0      2     29    294    338    322     82     39      0      0
 1969      0      0      0      0     91    133    383    320     91     34      0      0
 1970      0      0      0     34    131    227    385    293    120      9      0      0
 1971      0      0      0     16     38    371    272    278    230     38      0      0
 1972      0      0      0      2     96    182    314    302    159      8      0      0
 1973      0      0      0      0     16    221    315    301     82     23      0      0
 1974      0      0      0     18     53    132    433    174     45      1      0      0
 1975      0      0      0      0     77    202    377    352     70     37      0      0
 1976      0      0      0     19     22    183    353    240     91     31      0      0
 1977      0      0      0     41    139    259    475    221     91      0      0      0
 1978      0      0      2      0     78    214    338    292    236      6      1      0
 1979      0      0      0      0     71    210    298    321    130     25      0      0
 1980      0      0      0     26     86    200    488    418    161      7      0      0
 1981      0      0      3     41     42    249    328    255    123      6      0      0
 1982      0      0      0      0     83     95    336    249    110     15      0      0
 1983      0      0      0      0     13    223    469    542    159     18      0      0
 1984      0      0      0     10     14    226    288    293    121      5      0      0
 1985      0      0      0     40     39    124    322    178    182      1      0      0
 1986      0      0     11     32     43    268    389    143    143      0      0      0
 1987      0      0      0     29    119    273    420    263     63      0      4      0
 1988      0      0      0      0     71    295    402    437    114      1      0      0
 1989      0      0      8     39     51    130    332    253     60     22      0      0
 1990      0      0      2     24      5    228    291    273    189     17      4      0
 1991      0      0      9     19    150    260    330    286    162     22      0      0
 1992      0      0      0      9     52    119    203    116     73     15      0      0
 1993      0      0      0      0     34    175    272    297     40     18      0      0
 1994      0      0      1     27     50    231    236    230    112     21      0      0
 1995      0      0      0      0      5    174    336    426     80     11      0      0
 1996      0      0      0      8     50    190    238    223     71     15      0      0
 1997      0      0      0      0     11    175    325    206     95     52      0      0
 1998      0      0      7      1     84    166    317    288    162      4      0      0
 1999      0      0      0      0     36    176    418    207     79      6      1      0
 2000      0      0      3      0     70    157    240    288    148     15      0      0
 2001      0      0      0     17     55    162    342    270     60      7      0      0
 2002      0      0      0     23     29    252    377    229    128     19      0      0
 2003      0      0      0     23     10    108    286    351     58      8      0      0
 2004      0      0      0     16     66    109    187    112     90      0      0      0
 2005      0      0      0     13     19    232    320      0      0      0      0      0
 MEAN      0      0      1     14     64    209    342    282    113     19      0      0
