# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6151] OAKLAND-2-E
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6151   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    15 106          10     6 280          174
   1953   4    20 110          10    27 300          190
   1954   4     8  98          10    30 303          205
   1955   4     7  97          10     8 281          184
   1956   4    24 115          10    26 300          185
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    10 101          10    19 293          192
   1961   5     2 122          10    20 293          171
   1962   4    17 107          10    24 297          190
   1963   5    28 148          10    28 301          153
   1964   4     9 100          10     6 280          180
   1965   4    28 118          10    12 285          167
   1966   5     1 121          10     5 278          157
   1967   4    24 114          10    11 284          170
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   5     2 122          10    10 283          161
   1971   4    14 104          10    10 283          179
   1972   4     8  99          10    19 293          194
   1973   4    11 101          10    29 302          201
   1974   4    15 105          10     1 274          169
   1975   4    20 110          10    19 292          182
   1976   4     1  92          10     6 280          188
   1977   4     6  96          10     9 282          186
   1978   5     2 122          10     7 280          158
   1979   4    28 118          10     5 278          160
   1980   5     9 130          10     3 277          147
   1981   4     5  95          10     2 275          180
   1982   4    21 111          10    20 293          182
   1983   4    18 108           9    23 266          158
   1984   4     6  97          11     1 306          209
   1985   4     9  99          11    10 314          215
   1986   4    14 104          11     5 309          205
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    28 302          192
   1989   4    13 103          10    20 293          190
   1990   4    12 102          11     5 309          207
   1991   3    30  89          10    19 292          203
   1992   4    23 114          10    18 292          178
   1993   4     5  95          10    29 302          207
   1994   4     8  98          10    25 298          200
   1995   4     5  95          10    29 302          207
   1996   4    24 115          11     1 306          191
   1997   4    18 108          10    27 300          192
   1998   3    22  81          11     6 310          229
   1999   3    27  86          10    20 293          207
   2000   4     9 100          10     6 280          180
   2001   3    28  87          10    27 300          213
   2002   4     5  95          10    31 304          209
   2003   4    10 100          11     6 310          210
   2004   4    12 103          11     3 308          205
             MEAN=105              MEAN=291     MEAN=186
