# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8688] WASHINGTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia8688   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    11 102          10     6 280          178
   1953   4    27 117          10    28 301          184
   1954   5     4 124          10    30 303          179
   1955   4     7  97          10    24 297          200
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    20 293          189
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    26 299          193
   1962   4    16 106          10    24 297          191
   1963   4    24 114          11     1 305          191
   1964   4     9 100          10     6 280          180
   1965   4     2  92          10    24 297          205
   1966   5    10 130          10    17 290          160
   1967   4    24 114           9    29 272          158
   1968   4     6  97          10    25 299          202
   1969   4     6  96          10    14 287          191
   1970   4     4  94          10    16 289          195
   1971   4     7  97          11     4 308          211
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     3 307          204
   1974   4     8  98          10     2 275          177
   1975   4    12 102          11    13 317          215
   1976   4    12 103          10     8 282          179
   1977   4    29 119          10    16 289          170
   1978   3    27  86          11     7 311          225
   1979   4     6  96          10    13 286          190
   1980   4    15 106          10    12 286          180
   1981   4     6  96          10    19 292          196
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10    12 286          171
   1989   4    13 103          10     4 277          174
   1990   4    18 108          10    19 292          184
   1991   3    30  89          10     7 280          191
   1992   4    12 103          10    17 291          188
   1993   4    17 107          10    10 283          176
   1994   4     7  97          11     1 305          208
   1995   4     5  95          10    22 295          200
   1996   4     9 100          10    31 305          205
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     5 309          226
   1999   3    27  86          10    18 291          205
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10     6 279          170
   2002   4     6  96          10    13 286          190
   2003   4    22 112           9    29 272          160
   2004   5     4 125          10     2 276          151
             MEAN=103              MEAN=290     MEAN=187
