# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2171] DENISON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia2171
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   3  33   4  35   4  40   5  40   5  34  10  34  10  34   9  40  10  46   8  43   5  36   4
  2  32   2  47   3  37   3  45   6  39   6  35   4  28  11  31  12  37   9  39   8  42   4  34   3
  3  39   3  38   3  35   3  44   6  34   5  45   3  33   5  37   4  36  12  36   2  39   5  37   4
  4  32   6  36   3  39   4  42   4  41   6  33  10  31   9  31   8  33  10  40   5  35   4  37   2
  5  38   4  37   3  36   3  52   6  36   5  38   8  32   9  35   8  36   8  36   4  32   6  32   4
  6  35   3  38   3  46   4  47   6  39   5  33   8  30   6  30   5  36  13  38   5  31   3  32   3
  7  35   6  36   2  40   4  44   8  46   4  32   8  32  11  29   4  39  11  43   8  36   7  41   4
  8  38   7  34   4  42   3  45   4  38   6  31   8  32   9  35   5  34   5  42   6  37   1  35   3
  9  33   6  37   3  42   6  39   2  38   5  36   4  33   9  35   7  36   8  40   5  36   4  37   3
 10  41   6  34   1  38   5  46   4  35   5  40  10  33   8  31  12  37   6  44   8  42   2  38   5
 11  40   3  41   5  39   4  38   3  39   5  33   7  36   7  33   8  39   9  41   7  35   5  38   4
 12  37   3  44   2  42   4  42   5  39   5  30   5  30   6  35   5  45   7  38   7  44   2  43   4
 13  38   3  33   5  40   5  45   3  39   8  36   7  34   6  31   8  39   8  39   6  40   4  35   1
 14  32   4  35   3  44   4  46   4  35   6  32  11  32   7  34   9  38   5  36   6  41   5  54   5
 15  38   5  32   3  40   3  43   5  34   8  32   7  31   9  33   9  39   4  38   5  41   7  35   3
 16  38   3  40   3  37   5  42   4  48   7  32   8  29  13  34   8  45   6  37   5  34   6  44   5
 17  42   6  36   4  39   6  42   5  35   5  37   8  35   9  32   5  38   6  39   5  36   3  36   4
 18  47   3  40   3  38   3  44   5  40   4  35   9  36  12  33   8  41   7  46   5  36   4  40   4
 19  38   4  39   5  33   4  49   4  36   9  34  10  29   8  31   8  45   7  39   5  41   3  41   3
 20  44   5  38   3  37   6  44   6  38  10  31   9  31   7  33   9  33   7  52   2  34   4  37   3
 21  40   3  50   4  43   4  44   4  32   6  35   7  34   5  34   8  41   6  40   5  43   4  39   3
 22  44   3  37   3  44   2  39   4  36   8  34   9  34   8  37  12  42   4  39   4  41   3  33   3
 23  34   4  36   4  48   7  43  11  38   8  35   8  36   9  35   7  39   6  39   3  34   5  37   5
 24  41   4  46   5  41   6  40  10  34   5  30  12  31  11  32   7  41   7  40   5  35   3  32   3
 25  38   6  39   2  38   4  50   2  37   4  33  11  36   8  35   5  39   6  40   4  52   5  40   5
 26  40   4  43   4  50   3  40   8  34   6  32   8  34  10  32   9  40   8  45   6  31   4  34   5
 27  34   3  36   3  47   3  36   7  32   4  31  12  29   8  33  11  46   7  42   2  38   5  33   4
 28  38   5  35   3  41   5  38   8  36   6  34  14  33   7  33   8  41   6  44   7  38   3  36   5
 29  36   4  32  10  36   4  41   5  34   5  31  10  37  11  33   6  44   3  40   4  38   4  41   2
 30  39   5  **  **  43   5  41   5  35   6  31   6  32  11  30   8  42   7  41   5  36   2  39   3
 31  40   6  **  **  49   4  **  **  32   9  **  **  35  11  33   7  **  **  43   4  **  **  36   3
