# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6305] OSAGE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia6305
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      1     17     23    162     95      4     10      0      0
 1952      0      0      0     10     28    181    212    113     66      0      0      0
 1953      0      0      0      0     41    171    197    178     51     22      0      0
 1954      0      0      0      3     16    212    251    128     47      6      0      0
 1955      0      0      0      0     42     80    382    326     92      0      0      0
 1956      0      0      0      0     50    235    127    192     18      9      0      0
 1957      0      0      0      2     12    108    329    168     16      0      0      0
 1958      0      0      0      1     18     51    110    198     39      2      0      0
 1959      0      0      0      0     56    152    193    305     79      0      0      0
 1960      0      0      0     13      4     68    176    193     98      2      0      0
 1961      0      0      0      0     20    133    139    173     65      0      0      0
 1962      0      0      0      4     84     95    135    126     25     15      0      0
 1963      0      0      0      1     26    204    211    134     50     33      0      0
 1964      0      0      0      2     68    158    329    160     54      0      0      0
 1965      0      0      0      0     41     92    187    161      8      5      0      0
 1966      0      0      0      0     20    131    271    113     37      5      0      0
 1967      0      0      2      2     29     82    143     99     11     10      0      0
 1968      0      0      0      3     11    175    210    195     25     25      0      0
 1969      0      0      0      0     59     45    264    219     51     13      0      0
 1970      0      0      0     28     84    185    262    178     78      7      0      0
 1971      0      0      0      1     10    250    142    147    106     15      0      0
 1972      0      0      0      0     80    137    181    223     50      0      0      0
 1973      0      0      0      0     11    198    257    232     48     13      0      0
 1974      0      0      0     12     18    106    371    131     31      1      0      0
 1975      0      0      0      0     80    162    278    197     25     12      0      0
 1976      0      0      0      7      8    140    295    190     47      9      0      0
 1977      0      0      0     19    132    152    307    102     35      0      0      0
 1978      0      0      0      0     59    136    187    188    137      0      0      0
 1979      0      0      0      0     27     96    195    167     49      4      0      0
 1980      0      0      0     14     65    140    288    185     60      0      0      0
 1981      0      0      0      5      7    128    250    148     26      0      0      0
 1982      0      0      0      0     25     39    272    184     44      0      0      0
 1983      0      0      0      0      1    153    352    348    106     11      0      0
 1984      0      0      0      0      9    157    188    260     46      0      0      0
 1985      0      0      0     34     45     97    221     96    128      0      0      0
 1986      0      0      0      0     29    169    289     89     39      0      0      0
 1987      0      0      0     18    107    249    352    189     43      0      0      0
 1988      0      0      0      0     88    298    336    350     86      0      0      0
 1989      0      0      0      1     41    150    323    226     47     12      0      0
 1990      0      0      0     28      9    180    223    206    141     10      0      0
 1991      0      0      0     17    128    287    246    217     93      2      0      0
 1992      0      0      0      2     64    120    100     98     33     10      0      0
 1993      0      0      0      0     16    101    194    183     20     12      0      0
 1994      0      0      0     18     53    193    154    103     92      1      0      0
 1995      0      0      0      0      4    195    247    334     53      6      0      0
 1996      0      0      0      0     28    159    130    107     41      1      0      0
 1997      0      0      0      0      0    138    195     95     34     33      0      0
 1998      0      0      0      0     73    117    213    174     94      0      0      0
 1999      0      0      0      0     25    122    298    120     46      0      0      0
 2000      0      0      0      0     38     81    203    179     88      1      0      0
 2001      0      0      0      7     33    151    260    207     23      4      0      0
 2002      0      0      0     13     30    194    318    143     97      5      0      0
 2003      0      0      0      9     12    112    220    251     80     10      0      0
 2004      0      0      0      1     15     91    148     68     87      0      0      0
 2005      0      0      0      3      2    186    248      0      0      0      0      0
 MEAN      0      0      0      5     38    145    232    178     57      6      0      0
