# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6566] PERRY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia6566
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      4     43     84    224    200     23     13      0      0
 1952      0      0      0      3     35    291    295    155     83      0      0      0
 1953      0      0      0      1     65    257    308    239     93     43      0      0
 1954      0      0      0     16     24    287    404    230    113     23      0      0
 1955      0      0      0     11     54    122    440    354    149     15      0      0
 1956      0      0      0      9     88    315    251    268     70     20      0      0
 1957      0      0      0      7     21    133    402    256     21      0      0      0
 1958      0      0      0      5     57    104    162    264     79     14      0      0
 1959      0      0      0      1     74    210    224    343    100      0      0      0
 1960      0      0      0     29     21    100    234    253    109      2      0      0
 1961      0      0      0      1     31    147    235    202     87      6      0      0
 1962      0      0      0      8    132    159    227    221     41     32      0      0
 1963      0      0      0      7     46    267    289    190     73     52      0      0
 1964      0      0      0      2     99    144    307    135     84      1      0      0
 1965      0      0      0      0    114    140    287    231     27     10      0      0
 1966      0      0      0      1     52    165    366    134     41     19      0      0
 1967      0      0      6      1     59    136    200    157     12     11      0      0
 1968      0      0      0      7     13    199    254    221     49     33      0      0
 1969      0      0      0      0     67     73    292    221     55     14      0      0
 1970      0      0      0     27    104    191    295    221     97     11      0      0
 1971      0      0      0      2     12    310    193    180    135     32      0      0
 1972      0      0      0      0     68    147    235    219     91      3      0      0
 1973      0      0      0      2     19    211    271    250     51     15      0      0
 1974      0      0      0      5     26    109    397    108     24      0      0      0
 1975      0      0      0      0    101    160    291    271     39     13      0      0
 1976      0      0      0     11     21    130    300    186     55     10      0      0
 1977      0      0      0     32    128    207    382    131     56      0      0      0
 1978      0      0      0      0     57    170    241    210    149      1      0      0
 1979      0      0      0      0     34    145    227    206     79      5      0      0
 1980      0      0      0     13     58    149    359    248     92      2      0      0
 1981      0      0      0     27     25    172    292    164     46      1      0      0
 1982      0      0      0      0     37     62    280    189     77     15      0      0
 1983      0      0      0      0      6    185    391    411    116     19      0      0
 1984      0      0      0      5     18    176    231    246     60      1      0      0
 1985      0      0      0     40     52     97    220    105    159      0      0      0
 1986      0      0      2     10     20    207    334    114    102      0      0      0
 1987      0      0      0     22    100    267    350    198     40      0      0      0
 1988      0      0      0      0     98    268    315    385     68      0      0      0
 1989      0      0      0     28     41    122    307    195     44      3      0      0
 1990      0      0      0     30     13    218    284    243    173     12      2      0
 1991      0      0      3     19    147    267    298    225    123      0      0      0
 1992      0      0      0      2     55    126    142     94     48      6      0      0
 1993      0      0      0      0     15    138    227    239     15     16      0      0
 1994      0      0      0     17     55    210    182    161     93      9      0      0
 1995      0      0      0      0      1    181    293    363     47     12      0      0
 1996      0      0      0      0     42    189    187    160     58     11      0      0
 1997      0      0      0      0     10    198    317    177     81     61      0      0
 1998      0      0      5      0     94    144    294    269    162      4      0      0
 1999      0      0      0      0     32    168    395    164     57      1      0      0
 2000      0      0      2      1     70    143    256    264    140     17      0      0
 2001      0      0      0     24     53    175    346    274     49      7      0      0
 2002      0      0      0     14     39    260    383    216    121     11      0      0
 2003      0      0      0     21     11    123    264    300     60     12      0      0
 2004      0      0      1     11     65    114    190    119    122      2      0      0
 2005      0      0      0     10     23    236    327      0      0      0      0      0
 MEAN      0      0      0      9     52    177    285    218     78     11      0      0
