# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3487] GRUNDY-CENTER
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia3487
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      8     31     60    199    135     11     19      0      0
 1952      0      0      0     15     27    248    266    134     71      0      0      0
 1953      0      0      0      0     42    184    241    217     71     36      0      0
 1954      0      0      0      5     11    236    328    164     75     10      0      0
 1955      0      0      0      3     49     95    406    331    108      5      0      0
 1956      0      0      0      2     60    265    192    208     28     13      0      0
 1957      0      0      0      7     14    117    341    187     17      0      0      0
 1958      0      0      0      3     19     61    123    219     45      9      0      0
 1959      0      0      0      0     54    154    180    286     80      0      0      0
 1960      0      0      0     19      9     79    187    191     97      1      0      0
 1961      0      0      0      0     21    130    187    170     67      0      0      0
 1962      0      0      0      3    105     94    149    152     30     23      0      0
 1963      0      0      0      0     26    213    198    117     41     21      0      0
 1964      0      0      0      2     61    143    278    108     48      0      0      0
 1965      0      0      0      0     45     88    175    113      6      4      0      0
 1966      0      0      0      0     16    105    250     73     21      1      0      0
 1967      0      0      5      8     45    116    175     99     10     10      0      0
 1968      0      0      0      4      6    185    198    172     26     25      0      0
 1969      0      0      0      0     40     56    241    180     38     14      0      0
 1970      0      0      0     26     80    160    246    166     76      7      0      0
 1971      0      0      0      0     13    272    146    127    105     30      0      0
 1972      0      0      0      0     67    101    182    205     60      0      0      0
 1973      0      0      0      0      4    164    232    202     50     12      0      0
 1974      0      0      0      8     17     86    331    105     25      0      0      0
 1975      0      0      0      0     64    156    251    233     31     19      0      0
 1976      0      0      0      3     12    130    253    152     40     13      0      0
 1977      0      0      0     27    121    149    297    105     37      0      0      0
 1978      0      0      0      0     59    147    197    176    138      0      0      0
 1979      0      0      0      0     30    123    196    178     75      4      0      0
 1980      0      0      0     19     57    136    306    219     79      2      0      0
 1981      0      0      0      8      9    119    230    146     36      0      0      0
 1982      0      0      0      0     30     39    240    157     68     13      0      0
 1983      0      0      0      0      0    163    340    341     90     12      0      0
 1984      0      0      0      2     16    133    163    229     55      0      0      0
 1985      0      0      0     34     40     84    189     83    126      0      0      0
 1986      0      0      0     10      7    158    267     88     66      0      0      0
 1987      0      0      0     11     84    230    316    183     32      0      0      0
 1988      0      0      0      0     69    229    284    322     60      1      0      0
 1989      0      0      1      2     27    102    282    167     31      4      0      0
 1990      0      0      0     22      5    175    225    204    136      6      0      0
 1991      0      0      3     13    131    268    268    194     85      2      0      0
 1992      0      0      0      0     40    112    119     85     39      5      0      0
 1993      0      0      0      0     16    118    196    191     11     13      0      0
 1994      0      0      0     12     38    195    161    110     84      6      0      0
 1995      0      0      0      0      2    194    268    349     42      8      0      0
 1996      0      0      0      0     36    172    172    139     53      2      0      0
 1997      0      0      0      0      0    168    258    126     59     51      0      0
 1998      0      0      0      0     87    140    264    245    121      2      0      0
 1999      0      0      0      0     37    178    374    156     58      3      0      0
 2000      0      0      1      0     60    115    210    213    123     13      0      0
 2001      0      0      0     11     49    163    278    213     25      1      0      0
 2002      0      0      0     14     27    219    330    157     91     12      0      0
 2003      0      0      0     16     11    121    213    247     52      9      0      0
 2004      0      0      0     10     38    109    157     97     91      0      0      0
 2005      0      0      0      8     13    228    269      0      0      0      0      0
 MEAN      0      0      0      6     38    149    237    177     60      8      0      0
