# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4142] IOWA-FALLS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia4142
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  35   3  33   2  40   4  40   2  41   5  38   9  35   7  43   7  36   2  51   2  42   3  35   2
  2  26   4  46   5  38   4  41   4  38   7  40   6  39  14  32  11  37   8  42  12  40   3  32   1
  3  36   4  40   1  34   1  49   4  41   3  41   7  35  12  40  10  35   3  42   4  44   4  33   3
  4  38   5  38   2  44   4  56   9  48   7  39   9  36   9  33  10  42  12  42   4  39   3  34   4
  5  35   2  35   3  37   5  43   2  38   5  44   6  40   8  34   7  40   5  52   9  38   1  33   3
  6  35   2  34   5  37   5  45   9  42   5  37  10  35   5  41   8  38   8  47   6  36   4  40   2
  7  35   6  38   3  40   6  44   4  45   5  49   7  38   5  35   4  41   8  45   7  39   3  43   3
  8  36   4  38   2  43   6  40   6  41   6  40   8  34  13  34   7  37   9  42   8  39   4  31   4
  9  34   6  39   3  47   5  45   4  42   7  39   8  32   8  36  14  44   5  43   7  41   4  34   4
 10  45   4  39   2  36   3  43   5  44  11  36  11  34  13  36  13  48  11  46   8  38   3  35   2
 11  41   3  37   5  43   4  48   4  40   9  35  10  33   8  36  14  43   9  43   8  38   3  41   4
 12  40   6  39   3  40   6  41   6  42   6  36  10  33  11  36   8  49  11  46   8  45   4  31   3
 13  38   2  42   3  34   2  43   6  47   4  37  12  41  10  35   8  38   8  42   6  37   4  44   3
 14  31   3  41   2  42   4  44   4  41   8  38   9  38   7  35  13  37   7  42   5  40   3  36   3
 15  38   2  34   3  42   5  47   5  39   8  35   7  36   9  39   8  37   4  49   7  38   6  41   3
 16  42   4  40   3  37   1  44   5  43   8  42  12  36  11  35   5  43   6  46   6  39   5  32   5
 17  37   4  35   3  39   4  45   4  42   7  34   9  39  13  38  11  39   7  40   4  37   4  34   4
 18  43   3  35   1  41   3  43   6  43   6  39   8  34  11  34  11  40   5  49   3  41   4  35   3
 19  41   2  35   2  33   3  50   6  43   4  36   6  30   8  32  12  44   5  41   9  52   3  39   3
 20  35   3  40   5  50   4  43   4  43  11  40   9  33   9  36   3  39   5  43   4  36   4  33   5
 21  39   3  44   5  39   4  45   6  44  13  38   8  33   7  37   7  42   8  42   3  37   3  42   4
 22  48   4  35   5  46   5  42   4  36   5  36   9  32   7  34   9  53   7  40   4  40   2  33   5
 23  37   7  36   5  41   4  41   9  40   5  37  12  37   9  38   4  43   4  41   4  38   2  33   3
 24  37   3  47   3  49   5  39   4  42  10  35  11  34   7  37  10  42   8  48   2  36   4  47   3
 25  36   4  39   3  50   3  40  10  41   5  39  14  35  13  40   5  43   9  45   5  41   4  37   1
 26  37   7  38   6  50   7  45   9  36   4  43   9  36  11  39   7  40   9  47   8  43   3  36   3
 27  37   6  45   4  42   4  40   7  39   4  32  10  36  11  44  10  39   9  45   4  37   2  31   3
 28  42   6  34   4  46   4  43   4  38   9  44  12  40  11  39   5  41   4  37   4  40   3  40   6
 29  38   2  35   5  46   4  46   7  40   3  35  12  35  14  37   6  44  13  43   7  34   3  46   3
 30  38   6  **  **  47   7  48   6  34   6  33  10  32  11  38   8  49   7  42   4  34   4  36   3
 31  40   4  **  **  41   4  **  **  38  12  **  **  41   6  37   8  **  **  43   4  **  **  31   3
