# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2724] ESTHERVILLE-2-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia2724   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    22 112           9    28 271          159
   1952   4    15 106          10     5 279          173
   1953   4    27 117          10    26 299          182
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10     9 282          171
   1960   5     1 122          10    19 293          171
   1961   5     1 121           9    28 271          150
   1962   4    17 107          10    24 297          190
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    23 266          148
   1966   5    10 130          10    17 290          160
   1967   5     6 126           9    28 271          145
   1968   5     5 126          10    25 299          173
   1969   4     7  97          10    14 287          190
   1970   5     2 122          10    10 283          161
   1971   4    14 104          10    31 304          200
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    29 302          167
   1974   5     6 126           9    22 265          139
   1975   4    11 101          10    16 289          188
   1976   5     7 128          10     6 280          152
   1977   4     8  98          10    16 289          191
   1978   4    21 111          10     8 281          170
   1979   4    12 102          10    13 286          184
   1980   4    27 118          10     4 278          160
   1981   5    10 130          10     2 275          145
   1982   4    21 111          10    20 293          182
   1983   4    19 109           9    23 266          157
   1984   4     5  96           9    26 270          174
   1985   4    10 100          10    10 283          183
   1986   4    22 112          10    13 286          174
   1987   4     6  96          10     3 276          180
   1988   4    20 111          10     5 279          168
   1989   5     7 127           9    24 267          140
   1990   4    19 109          10    10 283          174
   1991   4    11 101           9    20 263          162
   1992   4    13 104          10    17 291          187
   1993   4    11 101          10    10 283          182
   1994   4    11 101          10    25 298          197
   1995   4    12 102          10    22 295          193
   1996   4    30 121          10     3 277          156
   1997   4    18 108          10    20 293          185
   1998   3    25  84          11     3 307          223
   1999   4    19 109          10     2 275          166
   2000   4    13 104          10     6 280          176
   2001   4    18 108          10     6 279          171
   2002   4    27 117          10    13 286          169
   2003   4    10 100          10     1 274          174
   2004   5     3 124          10    17 291          167
             MEAN=111              MEAN=283     MEAN=172
