# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3290] GLENWOOD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia3290
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     14     42    104    279    280     39     29      0      0
 1952      0      0      0      4     47    398    363    233    113      0      0      0
 1953      0      0      0      1     89    364    380    334    132     43      0      0
 1954      0      0      0     23     34    378    500    308    171     42      0      0
 1955      0      0      0     24     81    176    554    462    228     14      0      0
 1956      0      0      0     22    143    381    343    367    125     33      0      0
 1957      0      0      0     11     34    175    501    362     31      0      0      0
 1958      0      0      0      3     80    138    230    310    119     29      0      0
 1959      0      0      0      1     89    256    245    418    120      0      0      0
 1960      0      0      0     39     30    147    270    301    142      2      0      0
 1961      0      0      0     15     42    173    339    272     88      4      0      0
 1962      0      0      0     16    166    193    306    282     75     49      0      0
 1963      0      0      0     13     58    309    387    281    115    100      0      0
 1964      0      0      0      8    135    216    424    203    102      5      0      0
 1965      0      0      0     15    109    153    307    241     40     11      0      0
 1966      0      0      1      2     70    188    408    182     51     19      0      0
 1967      0      0     13     21     74    155    251    208     35     25      0      0
 1968      0      0     13     17     26    280    352    294     59     36      0      0
 1969      0      0      0      3    106    146    395    313     89     31      0      0
 1970      0      0      0     43    155    249    377    349    140     19      0      0
 1971      0      0      0     10     33    364    271    272    219     34      0      0
 1972      0      0      0      4     76    252    324    293    159      5      0      0
 1973      0      0      0      2     37    258    316    357     76     31      0      0
 1974      0      0      0     31     68    191    519    202     61     14      0      0
 1975      0      0      0      7    105    209    374    414     69     42      0      0
 1976      0      0      0     23     27    215    361    310    122     17      0      0
 1977      0      0      0     36    152    297    486    249     93      0      0      0
 1978      0      0      4      4     64    227    298    294    205      2      0      0
 1979      0      0      0      1     62    207    291    278    125     19      0      0
 1980      0      0      0     14     73    251    476    393    158      3      0      0
 1981      0      0      0     43     42    274    382    234    121      0      0      0
 1982      0      0      0     10     50    117    381    261    116     16      0      0
 1983      0      0      0      2     30    208    465    498    189     26      0      0
 1984      0      0      0     11     41    253    338    354    117      9      0      0
 1985      0      0      0     47     62    136    304    148    162      0      0      0
 1986      0      0     19     20     47    297    360    136    140      0      0      0
 1987      0      0      0     35    118    313    392    232     57      0      0      0
 1988      0      0      0      0    128    362    309    391    112      0      0      0
 1989      0      0      4     78     77    155    355    256     84     11      0      0
 1990      0      0      0     41     24    260    298    275    204     15      3      0
 1991      0      0      6     27    169    305    327    265    160      6      0      0
 1992      0      0      0      1     66    128    202    132     76      8      0      0
 1993      0      0      0      0     28    188    284    308     29     22      0      0
 1994      0      0      1     34    118    254    214    224    124     14      0      0
 1995      0      0      0      0      4    211    384    407     88     14      0      0
 1996      0      0      0      7     53    234    232    222     79     20      0      0
 1997      0      0      0      0     21    235    347    235    127     72      0      0
 1998      0      0      1      5    116    186    363    324    236     14      0      0
 1999      0      0      0      0     40    187    419    229     94      4      0      0
 2000      0      0      0      1    121    196    294    357    177     19      3      0
 2001      0      0      0     28     89    194    415    337     90      8      1      0
 2002      0      0      0     25     52    343    468    315    160     19      0      0
 2003      0      0      0     39     20    154    355    394     63     20      0      0
 2004      0      0      2     18    111    138    237    165    183     10      0      0
 2005      0      0      4     18     74    280    382      0      0      0      0      0
 MEAN      0      0      1     17     73    230    353    292    116     18      0      0
