# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 01 Sep 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2110] DECORAH-2-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# Low Temperature exceedence probabilities
# (On a certain date, what is the chance a temperature below a certain
#  threshold would have been observed)
 Date    <33  <29  <27  <23
 Aug 17    0    0    0    0
 Aug 19    0    0    0    0
 Aug 21    0    0    0    0
 Aug 23    0    0    0    0
 Aug 25    0    0    0    0
 Aug 27    0    0    0    0
 Aug 29    0    0    0    0
 Aug 31    1    0    0    0
 Sep 02    2    0    0    0
 Sep 04    2    0    0    0
 Sep 06    2    0    0    0
 Sep 08    2    0    0    0
 Sep 10    6    1    0    0
 Sep 12    8    1    0    0
 Sep 14    9    2    0    0
 Sep 16   11    2    0    0
 Sep 18   16    3    0    0
 Sep 20   22    6    0    0
 Sep 22   27    8    0    0
 Sep 24   33   11    4    0
 Sep 26   43   14    5    2
 Sep 28   50   22    9    4
 Sep 30   58   27   13    5
 Oct 02   64   33   15    7
 Oct 04   72   41   19    8
 Oct 06   78   50   24    9
 Oct 08   82   55   30   12
 Oct 10   88   59   37   16
 Oct 12   91   69   46   20
 Oct 14   94   73   49   20
 Oct 16   96   77   57   25
 Oct 18   97   78   62   31
 Oct 20   97   84   67   33
 Oct 22   98   87   72   40
 Oct 24   99   91   78   43
 Oct 26   99   91   81   48
 Oct 28   99   93   83   57
 Oct 30  100   94   85   63
 Nov 01  100   97   90   67
 Nov 03  100   98   91   72
 Nov 05  100   99   95   77
 Nov 07  100  100   98   84
 Nov 09  100  100   98   87
 Nov 11  100  100  100   91
 Nov 13  100  100  100   96
 Nov 15  100  100  100   97
 Nov 17  100  100  100   97
 Nov 19  100  100  100   98
 Nov 21  100  100  100   99
 Nov 23  100  100  100  100
 Nov 25  100  100  100  100
 Nov 27  100  100  100  100
 Nov 29  100  100  100  100
 Dec 01  100  100  100  100
 Dec 03  100  100  100  100
 Dec 05  100  100  100  100
 Dec 07  100  100  100  100
 Dec 09  100  100  100  100
 Dec 11  100  100  100  100
 Dec 13  100  100  100  100
 Dec 15  100  100  100  100
 Dec 17  100  100  100  100
 Dec 19  100  100  100  100
 Dec 21  100  100  100  100
 Dec 23  100  100  100  100
 Dec 25  100  100  100  100
 Dec 27  100  100  100  100
 Dec 29  100  100  100  100
