# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0385] AUDUBON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia0385
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      4     16     81    187    170      9     12      0      0
 1952      0      0      0      8     41    264    258    153     99      1      0      0
 1953      0      0      0      0     49    263    316    266    105     25      0      0
 1954      0      0      0     14     30    282    440    248     97     18      0      0
 1955      0      0      0     11     42    109    453    373    140      8      0      0
 1956      0      0      0     11     92    309    217    242     56     15      0      0
 1957      0      0      0      7     19    123    420    267     15      0      0      0
 1958      0      0      0      4     54    106    171    285     86     15      0      0
 1959      0      0      0      2     66    223    233    370     97      0      0      0
 1960      0      0      0     29     10     78    203    212     93      3      0      0
 1961      0      0      0      4     19    119    228    192     73      2      0      0
 1962      0      0      0      5    116    136    228    216     37     26      0      0
 1963      0      0      0      9     40    275    335    223     64     32      0      0
 1964      0      0      0      2    113    175    382    177     91      6      0      0
 1965      0      0      0      8     89    135    287    228     11     11      0      0
 1966      0      0      0      1     46    170    412    173     38      5      0      0
 1967      0      0      7     14     83    147    263    215     32     18      0      0
 1968      0      0      2      0     16    269    313    296     51     25      0      0
 1969      0      0      0      0     89    103    359    274     69     20      0      0
 1970      0      0      0     27    131    218    321    291    133     14      0      0
 1971      0      0      0      8     17    324    224    231    162     28      0      0
 1972      0      0      0      2     64    193    261    242    108      0      0      0
 1973      0      0      0      1     26    225    293    300     56     17      0      0
 1974      0      0      0      8     40    150    477    170     46      1      0      0
 1975      0      0      0      0     74    168    341    304     47     22      0      0
 1976      0      0      0     12     23    156    329    266    100     13      0      0
 1977      0      0      0     23    119    242    401    160     61      0      0      0
 1978      0      0      2      0     66    221    320    277    200      3      0      0
 1979      0      0      0      0     39    182    267    254    107      9      0      0
 1980      0      0      0     19     63    206    426    320    137      3      0      0
 1981      0      0      0     30     36    250    348    229    100      0      0      0
 1982      0      0      0      2     46     97    348    239     93      8      0      0
 1983      0      0      0      0     21    208    431    486    169     20      5      0
 1984      0      0      0      1     32    234    307    344    108      3      0      0
 1985      0      0      0     37     65    147    294    163    149      0      0      0
 1986      0      0     10     10     48    262    375    175    105      1      0      0
 1987      0      0      0     38    111    284    365    212     42      0      0      0
 1988      0      0      0      0     89    315    296    360     94      1      0      0
 1989      0      0      3     46     57    133    293    199     53      4      0      0
 1990      0      0      0     27      9    225    252    239    144     12      1      0
 1991      0      0      7     13    139    242    259    200    121      4      0      0
 1992      0      0      0      0     52     99    139     97     58      6      0      0
 1993      0      0      0      0     28    136    237    244     19     16      0      0
 1994      0      0      0     26     65    203    171    172     96      6      0      0
 1995      0      0      0      0      0    166    292    347     48     12      0      0
 1996      0      0      0      8     49    202    185    155     48      2      0      0
 1997      0      0      0      0     11    184    288    132     58     46      0      0
 1998      0      0      0      0     68    121    264    215    127      3      0      0
 1999      0      0      0      0     13    141    341    118     52      0      0      0
 2000      0      0      1      0     55    119    220    250    119      9      0      0
 2001      0      0      0     14     53    149    351    237     31      5      0      0
 2002      0      0      0     11     27    250    341    166     97      7      0      0
 2003      0      0      0     15      5     96    228    245     31      8      0      0
 2004      0      0      0      9     54     84    155     96     92      2      0      0
 2005      0      0      0      4     18    184    277      0      0      0      0      0
 MEAN      0      0      1     10     52    185    299    235     83     10      0      0
