# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4502] KNOXVILLE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4502   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   4    20 110          10    27 300          190
   1954   5     4 124          10    18 291          167
   1955   4     7  97          10    15 288          191
   1956   4    30 121          10    26 300          179
   1957   4    14 104          10    19 292          188
   1958   5     6 126          10     1 274          148
   1959   4    22 112          10     9 282          170
   1960   5     8 129          10    19 293          164
   1961   5     2 122          10    20 293          171
   1962   4    16 106          10    23 296          190
   1963   4    24 114          10    29 302          188
   1964   4     9 100           9    28 272          172
   1965   4    19 109           9    24 267          158
   1966   5    10 130          10     1 274          144
   1967   5     3 123           9    29 272          149
   1968   4    25 116          10     4 278          162
   1969   3    31  90          10    14 287          197
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4     8  99          10    15 289          190
   1973   5    15 135          11     3 307          172
   1974   4    15 105           9    22 265          160
   1975   4    20 110          10     2 275          165
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    11 284          188
   1978   4    21 111          10    14 287          176
   1979   4    28 118          10    13 286          168
   1980   5     8 129          10    12 286          157
   1981   4    14 104          10    19 292          188
   1982   4    22 112          10    21 294          182
   1983   4    20 110          10    12 285          175
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     4 278          168
   1989   5     6 126          10     7 280          154
   1990   4    17 107          10    18 291          184
   1991   4    10 100           9    19 262          162
   1992   5     6 127          10    17 291          164
   1993   4     6  96          10    10 283          187
   1994   4    29 119          10    25 298          179
   1995   4    13 103           9    22 265          162
   1996   4    23 114          10    30 304          190
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     4 308          224
   1999   4    18 108          10     4 277          169
   2000   4    13 104          10     6 280          176
   2001   4    19 109          10     7 280          171
   2002   4     7  97          10    13 286          189
   2003   4    10 100          10     2 275          175
   2004   4    14 105          10     2 276          171
             MEAN=110              MEAN=284     MEAN=174
