# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0200] AMES-8-WSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia0200
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1451   1157   1199    612    130     69      7      9    174    434   1020   1409
 1952   1416    963   1022    470    220      7      1     22     95    566    808   1238
 1953   1333   1055    866    636    208     11      6      0    100    262    721   1110
 1954   1447    781   1037    381    308     42      0      1     68    428    708   1144
 1955   1397   1220    957    279    120     52      0      2     84    378   1037   1400
 1956   1435   1216    961    544    171     17      2     17    122    212    862   1163
 1957   1559    992    905    470    216     24      0      3    161    490    945   1092
 1958   1291   1372    971    478    125     58      8     29     89    329    755   1367
 1959   1555   1243    931    503    153     17     10      1    161    528   1092   1004
 1960   1408   1331   1416    445    177     26      1      1    117    403    768   1276
 1961   1367   1022    880    629    247     27      0      4    180    323    836   1406
 1962   1611   1227   1135    526     72     32      9      3    167    346    758   1234
 1963   1719   1272    760    389    187      6      0     21     71    114    676   1534
 1964   1171   1060   1007    454     82     37      0     41    149    443    710   1321
 1965   1440   1287   1307    517     83      5      0     30    175    343    781    981
 1966   1620   1135    761    596    268     31      0     20    130    369    829   1284
 1967   1314   1213    780    418    307     16     24     34    137    449    881   1166
 1968   1407   1249    664    403    250     27      4     11    104    373    907   1323
 1969   1561   1156   1217    429    176     73      1      0     83    511    810   1307
 1970   1694   1098   1058    438    116     27      6      1    139    424    854   1258
 1971   1590   1215    992    422    236      4     23      7    101    258    800   1194
 1972   1519   1398    901    492    172     27     14     19    114    490    933   1469
 1973   1371   1090    693    513    211      1      1      2    103    258    789   1372
 1974   1494   1104    835    401    235     29      0     28    202    359    825   1228
 1975   1389   1221   1140    618    113     25      8      2    213    344    723   1161
 1976   1338    926    828    356    209     10      0      6     98    577   1018   1418
 1977   1747   1011    670    276     31      2      0     10     48    456    864   1348
 1978   1720   1463   1010    454    197     19      3      7     55    446    876   1411
 1979   1839   1498   1001    606    187     18      5     22     82    400    865   1075
 1980   1371   1303    982    438    144     25      0      0     79    491    754   1221
 1981   1267   1001    732    291    209      1      9     14     85    475    732   1302
 1982   1758   1246    966    589    104     50      1     17    139    388    885   1106
 1983   1244    989    907    647    266     17      0      0    111    419    808   1751
 1984   1473    918   1118    528    237      0      3      7    168    376    786   1184
 1985   1522   1243    738    339     72     45      0     14    178    412   1089   1660
 1986   1255   1262    711    349    130      0      0     29     51    397   1000   1210
 1987   1187    834    712    348     63      6      1     39     75    519    689   1127
 1988   1485   1258    765    436     33      1      2     10     59    525    787   1178
 1989   1072   1412    933    438    174     34      0      5    157    357    923   1541
 1990   1049   1012    761    482    234     22      7      3     77    392    688   1391
 1991   1600    962    769    397    139      2      1      8    167    434   1097   1157
 1992   1132    944    767    536    159     17     17     54    135    416    967   1273
 1993   1458   1303   1040    580    167     54      0     13    213    457    911   1200
 1994   1705   1324    780    422    153     17      1     16     77    317    746   1224
 1995   1468   1090    855    565    221     19      9      0    170    409   1024   1250
 1996   1516   1200   1035    512    280     34      1      0    172    370   1055   1397
 1997   1527   1125    821    586    289      1     12     10     69    430    967   1159
 1998   1314    868    992    433     54     78      0      0     30    337    694   1090
 1999   1488    879    840    435    140     32      0      4    143    361    580   1139
 2000   1294    902    654    395     94     29      6      0    101    277    964   1731
 2001   1317   1309   1062    321    163     43      1      0    118    412    472   1057
 2002   1070    980    991    446    235      5      0      6     76    562    872   1089
 2003   1362   1227    888    402    187     35      1      0    142    344    855   1115
 2004   1423   1220    699    382    150     36      5     50     42    355    700   1142
 2005   1449    924    853    310    192      0      5      0      0      0      0      0
 MEAN   1437   1140    914    461    173     24      4     12    118    399    843   1266
