# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2999] FORT-DODGE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia2999   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    10 101          10    17 291          190
   1953   4    18 108          10    27 300          192
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    31 304          217
   1956   4    30 121          11    10 315          194
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11    22 326          207
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    20 293          187
   1962   4    15 105          10    24 297          192
   1963   3    21  80          10    29 302          222
   1964   3    31  91          10     9 283          192
   1965   3    30  89          11     4 308          219
   1966   4    21 111          11     1 305          194
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    14 318          224
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    18 292          193
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11     4 308          224
   1975   4    12 102          10    29 302          200
   1976   3    22  82          10    16 290          208
   1977   4     7  97          11    11 315          218
   1978   3    26  85          11    14 318          233
   1979   4     6  96          10    13 286          190
   1980   3    25  85          10    12 286          201
   1981   3    20  79          10    22 295          216
   1982   4    11 101          11     4 308          207
   1983   4    18 108          11    16 320          212
   1984   3    30  90          10    23 297          207
   1985   4     9  99          11     4 308          209
   1986   3    21  80          11     2 306          226
   1987   4     3  93          10    11 284          191
   1988   4    19 110          10    26 300          190
   1989   4    12 102          10    20 293          191
   1990   4    17 107          10    25 298          191
   1991   3    31  90          10    19 292          202
   1992   4    13 104          10    19 293          189
   1993   4     3  93          10    30 303          210
   1994   4     7  97          11    10 314          217
   1995   4     5  95          11     3 307          212
   1996   4     7  98          10    31 305          207
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     7 311          227
   1999   3    27  86          10    21 294          208
   2000   4     9 100          10     8 282          182
   2001   3    28  87          10    26 299          212
   2002   4     6  96          10    31 304          208
   2003   4    10 100          10    26 299          199
   2004   4    12 103          11    12 317          214
             MEAN= 97              MEAN=301     MEAN=204
