# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1954] CRESCO-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia1954
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  23   8  22   4  33  14  48  29  63  39  72  50  80  57  81  59  77  54  67  43  52  33  33  18
  2  23   7  21   2  34  16  47  29  65  40  73  50  80  58  82  60  77  55  67  42  49  31  34  18
  3  22   5  23   3  33  16  48  29  63  41  73  49  80  58  81  59  77  54  65  41  48  30  33  18
  4  22   4  24   5  34  16  47  28  66  42  75  51  80  58  80  59  75  53  63  40  47  28  32  15
  5  20   3  24   5  34  17  48  29  66  44  76  52  80  58  79  58  75  52  62  40  46  27  32  16
  6  21   4  24   6  33  16  51  30  66  41  76  54  81  58  80  59  75  52  62  40  45  27  31  13
  7  21   2  23   4  34  14  52  30  65  42  76  55  81  59  80  59  76  52  60  39  45  27  28  14
  8  20   0  23   5  33  15  51  30  65  43  76  54  81  59  80  59  76  52  61  39  46  27  29  14
  9  21   2  24   5  35  16  50  30  65  43  76  54  81  59  79  58  75  52  61  38  44  26  27  12
 10  19   1  27   9  35  17  50  30  66  43  76  55  81  58  79  57  74  50  60  38  46  26  27  11
 11  21   2  26   8  36  20  53  32  67  43  77  55  81  59  79  55  74  50  61  38  44  26  27  10
 12  21   5  25   8  37  21  52  33  68  43  78  56  82  60  79  57  74  50  63  38  42  25  27  10
 13  23   6  27   9  38  22  53  33  69  44  79  56  81  60  80  57  72  50  61  39  42  25  27   9
 14  24   7  29  11  38  22  55  34  67  45  79  57  81  60  79  57  70  49  62  39  43  25  26  11
 15  21   3  28  10  38  20  55  34  69  46  77  56  81  59  79  57  68  47  62  39  43  25  27  11
 16  21   2  28   9  38  19  57  35  69  46  76  55  82  60  80  57  69  46  59  38  44  25  28  10
 17  22   4  28  10  40  21  57  35  70  47  77  55  83  61  80  57  69  47  59  36  42  26  26   9
 18  22   4  30  13  39  22  58  36  70  48  78  58  83  62  80  57  71  48  58  35  42  25  25  10
 19  22   4  29  13  38  23  60  38  70  47  78  56  83  62  79  57  69  49  55  34  41  24  25  10
 20  21   2  31  12  39  23  59  39  72  47  79  57  82  60  79  56  69  46  57  34  40  23  24   9
 21  21   4  30  12  40  22  60  37  72  48  78  56  82  60  79  57  67  45  57  36  39  22  24   6
 22  24   6  30  12  41  21  59  35  72  49  79  57  82  61  78  57  65  43  58  36  38  21  24   8
 23  24   5  32  14  43  23  58  37  71  49  78  56  81  60  78  57  64  42  56  36  37  21  25   9
 24  23   5  32  14  42  22  60  37  70  48  79  56  82  59  77  56  63  41  56  35  36  19  24   8
 25  23   4  31  12  42  23  62  39  69  48  79  57  83  60  78  56  66  42  55  34  37  19  22   7
 26  19   2  32  13  44  23  64  39  68  49  80  58  82  60  78  57  68  43  54  33  36  20  23   6
 27  20   0  33  15  45  26  63  40  70  48  82  59  82  60  79  58  66  43  55  33  34  18  24   7
 28  21   2  33  16  46  27  62  38  69  50  81  59  81  59  79  57  67  42  54  33  31  14  26   8
 29  21   2  35  14  45  27  62  39  72  51  81  60  81  59  79  57  66  42  53  32  30  15  25   8
 30  21   2 *** ***  48  27  63  40  73  51  80  59  81  59  78  57  66  43  54  34  33  16  24   7
 31  22   2 *** ***  48  28 *** ***  74  51 *** ***  81  59  78  56 *** ***  53  33 *** ***  24   8
