# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3438] GREENFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3438   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     5 279          172
   1953   5    13 133          10    27 300          167
   1954   5     8 128          10    27 300          172
   1955   4     7  97          10    15 288          191
   1956   5     1 122           9    30 274          152
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   5     1 122          10    19 293          171
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    23 296          187
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    24 267          149
   1966   5    10 130          10     1 274          144
   1967   5     4 124           9    28 271          147
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     2 122          10    31 304          182
   1972   4    25 116          10     7 281          165
   1973   4    28 118          10    29 302          184
   1974   4    15 105           9    22 265          160
   1975   4    20 110          10     2 275          165
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    12 285          189
   1978   4    21 111          10     7 280          169
   1979   5    12 132          10    13 286          154
   1980   5     8 129          10     3 277          148
   1981   5    10 130           9    17 260          130
   1982   4    22 112          10    20 293          181
   1983   4    19 109           9    21 264          155
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    28 118          10    13 286          168
   1987   4     4  94          10     3 276          182
   1988   4    28 119          10     4 278          159
   1989   5     6 126          10     3 276          150
   1990   5     2 122          10    10 283          161
   1991   4    10 100           9    19 262          162
   1992   4    26 117          10    16 290          173
   1993   4    20 110          10     9 282          172
   1994   4    30 120          10    25 298          178
   1995   4    27 117           9    22 265          148
   1996   4    27 118          10    30 304          186
   1997   5    13 133          10    14 287          154
   1998   4    17 107          11     5 309          202
   1999   4    18 108          10     4 277          169
   2000   4    12 103          10     6 280          177
   2001   4    24 114          10     6 279          165
   2002   4    22 112          10     7 280          168
   2003   4     9  99          10     2 275          176
   2004   5     3 124          10     2 276          152
             MEAN=116              MEAN=281     MEAN=165
