# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2171] DENISON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia2171   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107          10     5 279          172
   1953   5    13 133           9    22 265          132
   1954   5     8 128          10    16 289          161
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   5    11 132          10    16 290          158
   1961   5     2 122           9    28 271          149
   1962   4    19 109           9    20 263          154
   1963   5    23 143          10    29 302          159
   1964   4     9 100          10     6 280          180
   1965   4    28 118           9    24 267          149
   1966   5     9 129          10     1 274          145
   1967   5     6 126           9    28 271          145
   1968   5     5 126          10     4 278          152
   1969   6     3 154          10    14 287          133
   1970   5     2 122          10     9 282          160
   1971   4    29 119          10    28 301          182
   1972   4    25 116          10    15 289          173
   1973   4    27 117          10    29 302          185
   1974   4    23 113           9    22 265          152
   1975   4    20 110          10     1 274          164
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10     9 282          186
   1978   5     2 122          10     7 280          158
   1979   5     3 123          10    13 286          163
   1980   5     8 129           9    17 261          132
   1981   5    10 130          10     2 275          145
   1982   4    22 112          10    20 293          181
   1983   5    15 135           9    21 264          129
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     5  95          10    10 283          188
   1988   4    27 118          10     4 278          160
   1989   5     6 126           9    23 266          140
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    19 262          162
   1992   4    27 118          10    15 289          171
   1993   4    20 110          10     9 282          172
   1994   5     1 121          10    25 298          177
   1995   4    27 117           9    22 265          148
   1996   4    30 121          10     3 277          156
   1997   5    15 135          10    14 287          152
   1998   4     4  94          11     3 307          213
   1999   4    19 109          10     2 275          166
   2000   4    13 104          10     6 280          176
   2001   4    24 114          10     6 279          165
   2002   4    10 100          10     7 280          180
   2003   4    10 100          10     1 274          174
   2004   5     4 125          10     2 276          151
             MEAN=117              MEAN=279     MEAN=162
