# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8806] WEBSTER-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia8806
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  35   2  40   4  45   4  46   4  45   7  38   9  34  11  41   7  41  10  52   9  46   3  38   3
  2  31   3  46   5  41   2  51   5  41   4  40   6  33  13  36  10  40   7  42  11  43   3  35   2
  3  40   4  36   7  35   2  41   3  40   7  39   7  39  11  35   7  41  10  45   3  42   5  33   4
  4  34   1  42   3  45   4  45   7  45   6  40  10  37  10  34   8  47   8  48   5  45   4  36   6
  5  37   3  35   2  44   3  47   5  42   4  43   6  37   9  34   7  39  13  46   4  40   4  35   5
  6  36   2  37   4  43   4  50   7  46   4  39   8  37   5  42   8  40  10  46   6  43   4  41   1
  7  34   3  39   2  41   6  46   6  42   5  38   9  34   8  38   4  45   9  44   7  41   6  45   3
  8  37   5  36   5  45   5  46   5  48   6  42   9  31  12  38   9  37   9  43   8  40   5  35   2
  9  37   6  44   4  43   6  49   2  42   8  40  10  33   9  34  12  44   5  43   7  38   4  34   5
 10  41   4  40   4  38   3  46   3  42   9  40  10  36  13  36  12  49   9  46   9  38   2  40   3
 11  41   4  38   3  42   3  46   5  40  13  37   9  35   9  36  10  44  10  43   5  43   2  43   6
 12  43   2  42   3  35   4  47   7  43   6  36   3  32   9  37   9  58   8  41   3  48   4  35   2
 13  39   3  39   3  40   4  49   4  44   6  39  11  40  10  35   7  38   8  42   5  43   4  36   2
 14  32   4  37   1  46   4  46   3  44   8  38  10  37   7  41   9  41   6  44   9  42   4  46   0
 15  42   3  36   4  41   2  50   4  42  11  32   6  32  10  39  11  40   3  44   5  39   6  38   2
 16  43   4  41   4  39   4  47   9  51   7  42   8  36   8  34   7  42   6  45   4  39   5  33   7
 17  41   4  35   3  38   5  45   4  44   7  38  11  40  10  40   9  40   8  42   5  36   4  34   3
 18  57   4  42   2  36   1  50   9  49   5  41   8  30   7  36  10  44   6  53   6  42   5  40   4
 19  46   2  36   5  42   4  48   6  40   7  37   8  31   4  35   8  48   8  44   6  49   3  41   5
 20  38   3  37   4  37   4  48   8  43  12  37   8  31   6  35   7  39   6  45   6  30   5  34   4
 21  41   4  49   5  41   3  47   5  40  10  33   8  33   7  38   8  42  10  45   2  40   3  43   3
 22  45   4  37   3  49   3  47   4  36   6  36  10  32  11  44   9  50  10  40   5  38   4  32   3
 23  38   5  37   5  42   5  44   8  39   9  41   8  35  12  35   8  44   5  47   3  36   4  34   2
 24  40   4  47   3  44   6  42   7  35  11  33  13  37  10  34   7  47   8  50   5  36   5  38   4
 25  43   1  40   4  40   4  43   7  39   5  35  13  34  13  39   4  47  12  47   5  41   4  38   2
 26  37   5  45   3  50   5  49   7  37   3  37   9  38   8  35   6  44   5  49   7  34   3  33   7
 27  43   6  40   5  47   4  42  10  38   5  35  13  37   8  38  10  45   5  44   5  36   3  45   2
 28  42   6  43   5  42   4  48   6  37   7  46  15  34  10  40   8  43   6  39   3  38   2  34   3
 29  39   3  38   7  50   3  49   7  38   7  33  10  37  15  40  10  46  13  44   5  35   4  40   4
 30  38   7  **  **  45   7  46   7  35   6  34  11  32  12  39   9  53   7  42   4  37   3  43   2
 31  40   3  **  **  47   4  **  **  38  11  **  **  38   5  42  12  **  **  43   4  **  **  33   3
