# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7147] ROCK-RAPIDS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia7147
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  37   3  55   6  36   4  49   4  44   5  37   9  37  12  37   8  42   8  49   6  47   2  35   3
  2  35   2  51   2  50   6  45   5  42   4  36   3  34  11  41  12  49   8  47   2  45   2  38   2
  3  43   4  38   4  41   2  67   5  49   9  43  12  39  13  35   6  38   9  46   4  46   5  36   2
  4  35   2  51   3  48   5  50   4  48   7  37   7  34  10  36  11  42   9  44   6  44   4  37   2
  5  44   9  44   6  44   2  42   6  43   4  45   9  35   5  36   7  43   6  46   7  45   5  41   3
  6  34   4  47   5  50   4  47   6  44   7  38   6  36   9  34  12  38  12  44   6  34   6  37   3
  7  41   4  45   4  44   6  49  10  41   8  38   6  37  10  38   6  42   8  48   3  43   2  36   2
  8  47   7  43   4  50   3  48   2  40   7  36   7  34  12  40   7  44   5  47   4  45   4  45   4
  9  41   5  43   5  43   2  55   4  41  11  40   6  37   9  36   9  44   5  43   2  44   6  41   4
 10  39   6  40   5  38   6  46   4  40   8  39   8  35  10  49  13  41  12  45   7  37   5  47   5
 11  44   4  39   4  41   2  47   4  42   7  34   6  33  13  40   7  42  12  48   7  44   5  41   5
 12  38   3  48   3  42   4  45   3  44   7  37   6  44   9  35  12  42   9  48   8  44   4  37   6
 13  48   4  54   4  40   4  48   3  47   5  46   3  40   8  38   9  41  10  43   6  39   4  40   7
 14  42   5  39   4  40   5  47   4  42   5  37  13  42   4  38  12  44   7  44   9  45   7  38   4
 15  44   6  38   3  51   7  50   4  42   8  37  12  35   6  37   8  38   5  50   9  44   5  48   3
 16  41   7  44   5  44   4  46   3  43   5  33  11  37  13  37  11  42   5  42   3  40   4  47   6
 17  36   5  39   6  42   3  48   4  43   7  37   5  37   8  35   7  44   6  42   5  42   5  35   3
 18  44   5  40   3  36   5  46   6  42   6  39   6  35  12  36  13  38   6  47   6  41   3  36   3
 19  39   7  39   3  37   4  50   3  38   4  41   4  35   9  40  14  45   6  50   5  41   4  44   3
 20  41   1  42   5  36   3  49   8  41   7  40   8  35   8  42   6  49   6  54   3  43   4  36   3
 21  40   5  51   5  39   5  51   6  38  11  46  11  36   7  35   6  39   6  50   6  36   5  34   4
 22  43   4  44   5  38   4  41   3  42   6  40  10  38  11  40  10  41   8  48   4  43   8  46   3
 23  38   3  44   5  50   5  45   3  41   8  34   5  39   6  36  12  45   5  46   5  33   3  44   3
 24  42   5  45   4  51   3  46   4  45   8  36  10  38  11  37   7  46  12  48   4  35   4  51   5
 25  45   4  46   5  43   4  40   7  45   7  34  14  40  11  40   6  51   9  47   6  45   5  35   3
 26  37   3  43   4  55   5  46  12  41   7  36   4  39   9  38   4  45   9  50   7  36   5  48   8
 27  48   7  35   4  48   6  48   5  37   5  35   7  37  12  38   7  50   8  49  10  42   5  43   4
 28  43   6  41   5  42   5  43   4  40   2  43  11  34   7  37   5  46  10  47   5  39   4  32   4
 29  41   4  39  12  40   4  55   8  42   4  39   5  41  12  40   4  44   6  46   3  40   4  40   3
 30  41   4  **  **  45   5  48   4  43   6  43   8  36   9  46  11  45   5  45   4  36   6  38   2
 31  53   3  **  **  40   4  **  **  38   7  **  **  47   8  39  10  **  **  45   3  **  **  40   1
