# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2789] FAIRFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia2789
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  31  15  33  14  43  23  56  35  69  45  78  56  86  63  86  63  82  60  73  48  57  39  41  25
  2  32  16  30  13  43  24  58  35  70  46  76  55  86  64  86  65  83  60  73  48  54  37  43  26
  3  31  14  31  14  42  24  56  36  70  47  78  54  86  64  86  65  82  60  71  48  54  35  42  25
  4  30  12  33  14  43  23  56  34  70  48  79  56  85  64  85  64  81  58  69  47  52  35  42  25
  5  31  12  33  15  41  24  57  35  72  49  81  58  86  63  84  63  81  58  68  46  51  33  42  25
  6  30  13  31  14  42  22  60  35  69  48  81  59  86  63  84  64  81  58  67  45  51  32  38  22
  7  27  10  32  14  42  22  61  36  70  48  81  59  87  64  85  63  82  58  68  44  52  32  38  22
  8  29  11  32  15  43  23  58  37  70  48  82  60  88  65  85  64  81  58  68  45  51  33  37  21
  9  28  11  33  16  44  24  58  35  70  48  81  59  87  65  85  63  80  58  67  44  53  33  35  19
 10  27  10  35  18  45  25  59  36  72  49  82  59  87  63  85  62  79  56  67  42  51  31  36  18
 11  30  12  34  16  46  28  61  38  72  50  82  60  86  65  83  61  79  54  68  44  51  32  35  19
 12  31  14  34  16  46  28  60  38  73  49  83  61  87  66  84  60  80  55  69  45  49  30  34  18
 13  32  14  36  18  45  28  60  39  72  49  84  61  88  65  85  62  78  55  67  45  51  32  34  17
 14  31  15  37  19  47  27  61  40  74  50  82  61  87  65  84  62  76  54  68  45  51  32  34  19
 15  30  12  36  19  47  27  64  40  74  51  81  60  87  64  85  62  75  53  67  45  51  33  35  19
 16  31  11  35  17  48  27  65  41  75  51  82  60  87  64  85  63  74  53  67  44  51  32  34  17
 17  30  12  37  19  47  28  65  40  76  53  84  60  88  65  85  63  76  54  66  43  51  32  33  17
 18  30  12  39  22  48  29  66  42  76  54  84  62  89  67  85  63  77  54  63  41  49  32  34  17
 19  31  12  39  22  48  29  65  43  76  52  86  62  88  67  84  63  76  55  62  39  48  30  33  18
 20  30  11  41  21  48  29  65  44  77  52  84  62  88  66  83  61  74  52  63  41  47  29  31  16
 21  31  14  39  21  48  28  66  43  76  52  84  61  86  65  84  61  72  50  65  42  46  28  32  15
 22  33  16  40  21  51  29  66  42  75  54  84  61  86  66  84  61  73  50  65  42  47  28  33  17
 23  32  14  39  22  52  30  65  43  75  53  84  61  87  65  83  62  71  48  62  43  46  28  33  18
 24  31  13  39  22  50  29  66  43  75  53  84  62  86  64  83  61  71  48  60  40  45  26  32  14
 25  31  14  40  22  51  30  68  45  75  54  86  62  87  65  84  61  72  50  61  39  45  28  31  15
 26  29  12  43  23  51  30  70  46  74  53  86  63  87  65  85  62  73  49  61  39  45  27  32  16
 27  29  11  42  24  55  32  69  47  75  54  86  63  86  64  85  63  72  49  60  40  42  26  34  17
 28  29  11  42  23  55  35  67  44  75  54  87  63  87  64  85  62  73  48  59  38  38  22  34  18
 29  30  12  43  23  53  34  68  45  76  55  86  64  86  64  86  61  73  49  60  38  39  23  34  18
 30  30  11 *** ***  54  34  69  45  78  55  86  64  86  64  85  62  72  49  60  39  41  23  32  15
 31  33  13 *** ***  56  34 *** ***  78  56 *** ***  86  64  83  61 *** ***  58  40 *** ***  31  16
