# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0923] BRITT
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0923   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    25 268          152
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    27 300          190
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10     1 274          155
   1959   4    13 103          10    12 285          182
   1960   5     8 129          10    19 293          164
   1961   5     2 122           9    28 271          149
   1962   4    16 106          10    24 297          191
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    22 295          177
   1966   5    10 130          10    19 292          162
   1967   5     6 126          10    11 284          158
   1968   5     5 126          10    25 299          173
   1969   4     6  96          10    14 287          191
   1970   4    10 100          11    14 318          218
   1971   4    14 104          10    31 304          200
   1972   4     8  99          10    15 289          190
   1973   4    12 102          11     4 308          206
   1974   5     6 126           9    22 265          139
   1975   4    11 101          10    29 302          201
   1976   3    22  82          10     6 280          198
   1977   4     6  96          11     9 313          217
   1978   5     2 122          10    14 287          165
   1979   4    30 120          10    12 285          165
   1980   5     7 128          10    12 286          158
   1981   3    23  82          10    19 292          210
   1982   4    11 101          10    21 294          193
   1983   4    18 108           9    22 265          157
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     2 306          207
   1986   4    22 112          10     6 279          167
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     5 279          169
   1989   5     6 126          10     3 276          150
   1990   5     1 121          10    10 283          162
   1991   4    10 100          10     7 280          180
   1992   4    13 104          10    17 291          187
   1993   4    10 100          10     2 275          175
   1994   4     8  98          10    26 299          201
   1995   4    11 101           9    22 265          164
   1996   4    30 121          10    28 302          181
   1997   4    18 108          10    21 294          186
   1998   3    25  84          11     3 307          223
   1999   4    18 108          10     4 277          169
   2000   4    13 104          10     6 280          176
   2001   4    18 108          10     6 279          171
   2002   4    27 117          10    13 286          169
   2003   4    11 101          10     1 274          173
   2004   4    14 105          10    17 291          186
             MEAN=108              MEAN=287     MEAN=179
