# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2999] FORT-DODGE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia2999
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1488   1173   1227    655    125     81      9     10    180    442   1045   1423
 1952   1451    985   1051    475    229      9      0     14     89    550    809   1250
 1953   1395   1107    900    664    211     11      6      1    109    274    737   1152
 1954   1510    801   1076    417    331     44      0      7     82    468    711   1154
 1955   1378   1270   1018    292    113     58      0      3    113    388   1070   1454
 1956   1486   1278   1014    593    192     13      4     19    144    235    880   1164
 1957   1585   1042    938    495    229     27      0      6    159    508    932   1081
 1958   1276   1357   1005    480    144     73     13     27     83    339    791   1402
 1959   1569   1295    954    481    159     25      6      1    177    552   1118   1004
 1960   1429   1312   1401    472    179     37      3      1    130    404    774   1313
 1961   1406   1080    922    659    280     26      0      5    201    354    888   1418
 1962   1621   1273   1186    562     83     35     12      5    184    360    738   1252
 1963   1721   1279    794    422    212     10      0     27     72    141    682   1554
 1964   1192   1051   1079    485     86     26      0     40    154    439    750   1385
 1965   1521   1308   1332    583    112      7      1     33    246    353    820   1007
 1966   1682   1181    776    630    291     28      0     19    155    404    888   1291
 1967   1337   1252    811    468    337     23     27     40    162    473    890   1180
 1968   1411   1277    706    411    291     25      6     18    120    394    889   1373
 1969   1619   1177   1275    461    174     93      2      0    106    541    836   1362
 1970   1745   1183   1083    492    148     27      8      5    162    455    892   1322
 1971   1635   1236   1019    454    232      8     20     12    121    290    821   1240
 1972   1568   1400    944    563    182     39     17     28    132    537    924   1510
 1973   1370   1123    710    541    252      3      2      4    158    293    839   1428
 1974   1586   1205    944    472    280     66      0     37    254    437    875   1257
 1975   1461   1338   1252    714    163     40     13      0    269    389    759   1263
 1976   1460   1001    955    413    272     19      3      6    147    648   1029   1534
 1977   1830   1081    746    342     39      9      0     32     80    500    905   1398
 1978   1795   1512   1051    531    222     43      6     10     59    476    947   1465
 1979   1914   1519   1061    604    208     20      1     18     70    394    892   1084
 1980   1373   1316    999    430    146     10      0      0     59    471    725   1242
 1981   1260   1008    749    311    208      0     12      5     80    466    711   1323
 1982   1794   1226    962    567    112     53      3     14    122    362    883   1121
 1983   1288    994    891    644    260     27      0      0    110    415    822   1782
 1984   1466    978   1139    545    238      0      4      9    171    379    817   1257
 1985   1576   1274    769    350     65     64      7     33    209    512   1121   1701
 1986   1284   1278    751    373    127      2      0     26     49    392    992   1255
 1987   1189    814    715    335     55      2      0     42     80    570    726   1161
 1988   1584   1355    830    494     43      3      0     10     63    581    870   1274
 1989   1143   1450   1032    481    185     39      0     12    165    416   1014   1603
 1990   1076   1074    817    531    255     34      8      6    103    490    764   1483
 1991   1698   1095    883    463    194     10      3     11    205    541   1191   1241
 1992   1238    992    837    641    204     33     35     62    179    456    986   1290
 1993   1577   1344   1118    640    229     69      3     14    260    534    984   1280
 1994   1788   1444    861    520    184     28      6     33    121    362    805   1266
 1995   1528   1191    951    661    282     40     14      0    216    470   1095   1297
 1996   1592   1278   1175    638    333     51      3      2    208    444   1141   1501
 1997   1634   1186    950    631    393      2      9     20    100    463   1031   1201
 1998   1389    957   1081    489     80     95      0      1     48    403    759   1154
 1999   1580    963    923    517    193     48      0      7    183    487    648   1235
 2000   1406   1010    711    512    141     46     13      4    151    353   1020   1798
 2001   1438   1431   1174    448    214     59      4     11    158    497    520   1098
 2002   1212   1061   1163    535    304     13      4     16    122    651    964   1161
 2003   1485   1309   1011    477    238     46      3      1    188    423    941   1234
 2004   1530   1316    803    465    225     57     12     79     71    431    784   1266
 2005   1518    998    970    386    271      4      8      0      0      0      0      0
 MEAN   1492   1190    973    508    199     32      6     16    140    437    879   1314
