# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0576] BEDFORD-1-NNW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia0576
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  32  13  35  15  45  23  58  35  68  44  77  54  86  63  86  63  83  59  75  47  58  38  43  24
  2  32  14  33  12  45  24  58  35  70  45  78  54  85  63  87  64  83  60  74  47  56  35  43  25
  3  31  13  32  12  43  24  58  34  70  46  77  54  86  64  86  64  83  59  72  46  54  33  43  24
  4  30  11  35  14  44  23  57  33  70  47  79  56  86  64  85  63  82  58  71  44  53  32  43  23
  5  31  11  35  15  43  23  58  34  72  48  81  58  86  62  85  63  81  57  70  45  53  32  44  25
  6  31  12  34  15  44  22  62  35  70  48  80  58  86  63  85  64  82  58  68  44  52  32  39  20
  7  29   9  34  14  44  22  64  36  71  48  81  59  87  64  85  63  83  58  68  42  53  31  39  21
  8  29  12  34  16  45  23  61  38  72  48  81  58  87  65  86  63  81  57  69  43  54  32  37  20
  9  30  11  36  15  47  23  60  34  71  48  80  58  87  64  85  63  81  56  67  42  53  31  36  18
 10  29   9  38  17  47  26  60  36  73  47  81  58  87  63  85  62  80  55  68  41  53  29  39  19
 11  31  12  36  15  49  28  61  38  72  49  81  60  87  65  84  60  80  54  69  43  51  30  37  19
 12  32  13  37  17  48  27  60  38  73  48  83  60  87  65  84  60  80  55  69  44  51  30  35  18
 13  34  12  39  17  48  27  61  37  72  49  83  60  87  65  85  61  79  55  69  44  51  31  36  17
 14  33  15  39  19  49  27  62  38  72  50  82  61  87  65  85  61  76  53  69  44  51  30  35  17
 15  32  13  37  18  48  26  64  38  74  49  82  60  87  63  84  62  76  52  69  43  53  32  35  17
 16  33  13  38  16  50  26  66  40  74  52  82  60  87  64  86  62  75  51  68  42  52  31  36  16
 17  33  13  40  18  50  28  65  41  75  52  82  59  88  65  86  63  76  52  66  41  50  31  35  16
 18  32  14  41  21  50  29  66  42  75  53  84  61  88  67  86  62  77  53  64  40  50  30  35  15
 19  33  13  41  21  49  29  66  43  76  52  85  60  88  67  84  61  77  53  64  38  49  29  35  17
 20  31  12  42  21  51  30  65  43  76  52  84  61  87  66  84  62  76  52  65  39  48  27  32  15
 21  32  12  42  20  50  27  65  42  75  53  83  60  87  64  84  61  73  49  65  40  48  26  32  14
 22  35  15  41  20  53  29  66  42  75  54  83  60  86  65  84  61  73  49  66  42  48  26  33  16
 23  34  14  41  22  54  31  67  43  75  53  83  60  87  64  83  61  71  47  63  40  46  27  34  16
 24  34  13  41  19  52  30  68  42  75  52  84  61  87  64  83  61  72  47  63  38  46  25  35  14
 25  33  14  42  21  51  29  69  45  76  54  85  62  87  64  85  61  73  49  62  38  46  26  34  14
 26  31  12  44  22  53  30  69  46  74  54  85  62  87  64  86  62  74  48  63  37  44  26  35  15
 27  30  11  44  24  57  32  69  46  75  53  85  62  88  65  85  62  74  47  62  38  41  23  35  17
 28  32  11  44  23  57  33  67  44  76  54  87  64  88  64  85  61  74  47  61  36  40  20  35  17
 29  34  13  47  19  53  34  67  45  77  55  86  63  87  63  85  61  74  48  60  37  41  22  34  16
 30  33  11 *** ***  55  33  69  44  78  55  85  63  87  64  85  62  74  47  59  38  42  22  32  13
 31  36  12 *** ***  58  35 *** ***  78  55 *** ***  87  63  83  61 *** ***  59  39 *** ***  32  13
