# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0923] BRITT
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia0923
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  48 -25  50 -22  56 -25  80  12  90  25  90  38  96  48 100  47 100  40  91  27  76  12  62  -8
  2  47 -16  55 -31  65  -7  84  15  91  25  90  39  94  49  98  50  92  43  91  22  78   1  67  -8
  3  47 -18  51 -30  68  -3  79   5  88  22  92  35  95  43  96  47  90  34  90  26  75   6  62 -16
  4  48 -20  51 -26  64 -10  70   9  90  26  97  37  99  42  95  46  94  42  93  26  71  -6  58  -9
  5  47 -22  54 -23  64 -17  79   9  89  27  98  42 100  42  95  45  92  37  93  22  68  -7  59  -5
  6  41 -29  52 -18  71  -5  84   9  88  26  98  42  96  50  93  46  92  40  91  21  75  -3  60 -18
  7  44 -20  51 -19  71 -13  89  11  87  25  93  44 100  43  95  46  95  37  90  21  70  -7  49 -18
  8  56 -21  61 -25  76  -9  82  11  88  28  96  35  95  46  96  50  94  34  86  20  74  -1  49 -15
  9  56 -26  56 -27  69 -15  87   9  85  29 104  42  98  50  92  47  97  39  81  20  76  14  50 -21
 10  47 -25  58 -15  66  -7  84  13  90  24  94  44  97  45  97  46  93  39  82  25  70   9  56 -17
 11  47 -22  55 -22  63 -12  85  19  91  29  92  42  97  49  93  44  89  33  84  16  68  -9  56  -8
 12  48 -23  60 -21  65 -10  82  16  87  29  95  45  97  47  93  46  92  34  88  16  65   0  60 -14
 13  50 -17  60 -13  71  -9  83  12  89  29  96  40  99  48  97  41  93  35  88  20  67  -6  50 -21
 14  51 -23  60 -12  66 -13  86  20  89  30 101  44 101  48  95  43  91  37  85  23  73  -9  53 -23
 15  48 -26  53 -14  67  -8  87  20  93  30  99  40  95  50  94  44  95  35  88  23  71   4  54 -17
 16  55 -25  61 -22  74  -8  89  20  91  30  95  44  96  47 101  46  95  34  83  23  69  -1  53 -19
 17  44 -20  60 -19  72  -4  85  19  89  32  90  44  96  50  99  43  94  36  83  17  71 -10  56 -14
 18  49 -27  63 -12  67   0  91  16  93  36  99  48  98  48 101  41  91  35  80  20  68   1  53 -20
 19  50 -29  56 -22  70  -2  92  22  92  34  99  45  97  51  97  40  89  31  80  15  71   0  50 -23
 20  47 -25  60 -15  68  -3  88  25  91  34  97  42  93  45  98  41  94  31  83  17  60   5  50 -17
 21  45 -31  56 -14  70  -8  92  22  91  35  97  41  94  48 101  45  85  33  83  23  67 -16  51 -24
 22  49 -18  55 -19  64   7  94  24  90  28 100  42  94  51  93  45  87  25  80  17  63   5  45 -24
 23  54 -25  60 -12  75   0  85  20  91  30  93  45  96  48  93  43  80  28  81  20  60  -4  45 -27
 24  62 -19  56 -21  79  -5  84  20  89  35  95  44  94  53  91  46  86  33  79  20  54  -6  42 -19
 25  58 -14  56 -13  75  -3  87  26  99  38  96  42  93  51  92  38  91  28  78  20  68  -8  45 -20
 26  54 -24  59 -17  76   0  84  28  91  34 100  47  98  47  97  46  86  25  82  20  59 -16  50 -22
 27  62 -18  55 -14  76   3  90  28  92  37  99  44  99  48  97  41  90  32  80  17  65  -8  50 -22
 28  53 -21  50 -25  77   0  91  27  93  33  95  50 100  48  96  37  90  25  75  18  69  -9  51 -20
 29  44 -29  60 -10  79  -1  90  22  92  37  97  47  98  47  96  42  85  22  68  18  57  -5  53 -10
 30  50 -23 *** ***  83   0  92  26  92  40  97  48  97  44  93  48  91  25  76  16  65 -10  54 -18
 31  47 -24 *** ***  82   6 *** ***  92  40 *** ***  99  47  91  42 *** ***  76  15 *** ***  54 -21
