# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2724] ESTHERVILLE-2-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia2724
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  34   4  51   4  32   5  51   5  49   3  35  10  34   5  34   5  42  12  43   7  41   4  33   1
  2  35   1  54   4  48   3  39   5  41   7  35   4  34  10  30  11  45   4  47   7  37   5  35   2
  3  39   4  38   4  39   5  62   5  45   7  37   4  30  11  32   9  40   7  42   2  39   5  28   3
  4  36   2  49   4  34   5  53   6  44   4  38   9  30   9  33  10  39   8  44   6  40   3  38   2
  5  37   3  37   4  37   8  40   7  39   4  36  10  33   8  34   7  39   6  44   8  39   4  36   5
  6  38   3  36   4  47   5  42   4  41   7  40   7  35  12  31   7  40   8  41   8  35   2  38   4
  7  34   5  40   3  47   9  41   5  37   8  34   8  32  11  32   8  42   3  40   4  33   3  30   3
  8  40   4  45   4  46   7  42   6  36   3  38   4  32   9  34   7  45  11  47   3  39   6  33   2
  9  38   6  30   9  47   3  47   5  39   8  45   6  36   9  33   7  41   6  45   4  38   3  37   3
 10  33   5  40   4  38   8  44   5  43  11  35   9  36  10  44   7  40   5  40   7  36   4  33   4
 11  37   5  31   3  43   5  48   1  41   5  37   6  33   6  37   9  40   7  41   4  33   4  39   4
 12  33   5  37   5  34   5  39   5  41   6  38   8  34   6  35   7  45   6  44   8  38   4  32   4
 13  45   5  46   4  33   3  44   3  45   8  35  13  31  10  33  12  43   6  38   7  34   6  51   6
 14  35   4  33   5  36   4  40   5  50   7  34  12  31   7  36   7  39   5  41  11  43   5  35   3
 15  44   7  36   4  34   5  48   3  51   8  33   7  31   6  33  12  41   3  44   5  36   3  41   1
 16  44   5  35   5  38   2  43   7  43   4  33   9  31   9  32   7  43   5  42   6  36   2  53   8
 17  52   7  35   5  41   3  49   4  39   9  35   8  33  11  40  10  43   6  44   6  39   4  33   4
 18  44   5  40   3  38   1  41   6  40   5  32   7  33  13  33  11  38   7  41   8  33   2  36   4
 19  37   4  36   2  36   3  51   4  40   4  38   4  32  11  38   7  37   6  43   4  38   5  40   2
 20  42   5  36   2  33   1  42   7  39   9  35   6  33   4  35   9  44   5  50   2  34   3  38   4
 21  36   4  38   1  35   5  45   5  36   9  36  10  34   9  32   6  43   6  37   6  40   5  40   4
 22  42   4  37   3  43   0  41   4  34   7  33  14  35   8  36   7  41   5  45   5  36   3  33   4
 23  36   5  37   4  45   2  43   5  39   4  37   8  32   6  34  10  46   4  45   3  33   4  32   3
 24  36   7  56   2  33   5  38   7  36   8  35   8  35   8  35   4  43   8  42   4  27   3  48   3
 25  41   4  35   3  47   3  37   6  40   4  37  14  39  10  32   4  41  10  43   5  44   2  40   2
 26  37   5  32   8  42   6  37  10  34   3  36   6  33  11  34   2  47   6  46   6  35   3  45   4
 27  44   4  33   5  48   1  41   4  33   4  33   5  32  10  34   6  39  10  44   7  32   3  40   5
 28  39   4  40   2  41   3  45   3  36   4  44   9  36   7  38   7  44   9  44   5  44   2  44   2
 29  37   4  37  12  46   4  50   6  37   3  37   3  36  12  36   4  39   8  35   4  37   1  44   5
 30  41   5  **  **  45   3  45   5  41   5  34   6  31  12  35   8  44   4  44   5  35   3  40   3
 31  42   7  **  **  58   5  **  **  37  10  **  **  34  12  35  10  **  **  34   4  **  **  37   1
