# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7664] SIBLEY-5-NNE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia7664
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  48 -28  52 -25  58 -22  81   9  93  22  88  38  95  44 104  46  90  36  89  23  74   8  59  -7
  2  52 -19  53 -30  72  -8  80  12  93  20  87  37  93  47  96  47  93  40  90  23  72   4  64 -12
  3  46 -20  49 -29  55  -7  78   7  86  15  94  32  94  42  96  40  93  30  92  23  77   4  64 -12
  4  48 -24  50 -24  68 -16  74   9  90  27  96  37  98  43  96  39  92  38  88  23  74  -6  63 -12
  5  46 -28  56 -23  70 -24  76   9  89  22  94  38  97  45  98  42  90  33  91  19  69  -6  57 -12
  6  42 -29  55 -22  71 -15  84   3  87  26  94  40  93  44  97  47 102  31  88  23  73  -1  57 -19
  7  46 -26  55 -20  72 -13  86  10  88  27  93  40  96  43  96  45  99  32  86  19  70  -8  54 -16
  8  54 -22  61 -20  77 -20  83   6  91  27  95  34  98  48  95  46  93  37  85  16  71  -6  56 -20
  9  58 -25  57 -28  64 -19  87   6  86  25 100  39 100  46  95  41  92  37  83  16  77  -2  53 -25
 10  50 -30  57 -26  66 -12  83   8  93  27  97  41 102  48  94  40  91  32  82  12  70   0  55 -19
 11  50 -29  61 -26  65 -11  84  14  92  25  95  39  99  44  92  43  90  23  85  19  72 -11  51 -19
 12  49 -26  59 -25  63 -22  82  13  87  28  98  40  97  48  94  44  90  31  86  22  68  -9  50 -19
 13  55 -18  58 -16  67 -19  80  15  87  23  99  37  98  45  98  38  91  34  89  18  67  -9  53 -22
 14  56 -27  66 -11  68 -14  89  17  91  24  99  43  97  46  98  44  90  37  85  23  76 -20  53 -19
 15  49 -30  53 -15  70  -9  85  19  93  26  98  40  94  44  92  42  96  32  93  19  69   5  54 -20
 16  53 -24  62 -28  74  -7  90  21  93  29  97  43  96  45  97  47  93  32  87  21  69  -6  59 -17
 17  45 -22  65 -24  73  -7  85  17  89  28  96  40 100  45  98  47  93  29  83  13  73  -9  55 -22
 18  47 -29  62 -15  73  -8  86  15  93  34 102  45 100  49  99  42  91  31  80  18  69   0  54 -29
 19  49 -28  58 -29  71  -2  90  20  94  29  99  43  96  49  97  39  91  25  83  12  68  -1  54 -27
 20  46 -30  65 -12  69  -4  89  18  92  30 102  41  96  48  97  38  93  24  87  13  66   4  51 -26
 21  51 -31  61 -14  65  -9  93  22  93  33 100  41  98  48  95  42  86  26  79  19  65  -8  48 -27
 22  54 -24  57 -13  61  -3  91  23  93  26 101  42  95  44  96  44  86  24  81  14  64  -6  47 -28
 23  55 -23  67 -16  76  -2  90  17  93  32  93  43  96  48  97  41  85  24  79  13  61   2  50 -29
 24  63 -22  66 -17  80  -5  85  15  90  36  94  41  95  49  97  42  84  28  82  17  52 -11  43 -24
 25  55 -21  59 -16  79  -1  90  24  97  33  99  40  94  46  97  41  90  29  80  18  67 -11  45 -22
 26  54 -20  59 -16  76  -2  89  27  95  32  99  46  97  41  98  46  91  23  80  19  65 -15  50 -23
 27  64 -19  57 -13  75   2  88  26  92  31  98  44  96  48  97  40  92  25  76  14  65 -12  52 -28
 28  52 -20  56 -36  75   0  87  25  91  32  97  44  99  45  98  39  88  25  79  11  66 -11  47 -15
 29  46 -29  63 -17  77  -4  87  20  91  32  99  46  98  41  96  41  86  23  72  14  60  -6  55 -13
 30  54 -22 *** ***  84  -4  85  15  91  37  97  48  98  40  93  45  86  23  72  12  59 -15  51 -21
 31  52 -26 *** ***  73   8 *** ***  91  39 *** ***  97  45  96  37 *** ***  74  12 *** ***  45 -20
