# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3584] HAMPTON-2-NW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia3584
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  25  10  25   7  35  16  49  30  64  41  74  52  82  60  83  59  78  55  71  44  53  34  34  19
  2  25   9  24   6  37  19  50  31  67  42  74  51  82  61  83  61  79  56  70  44  51  32  35  20
  3  24   8  25   5  36  18  51  30  65  43  75  51  82  60  83  61  79  56  69  44  49  31  36  19
  4  23   6  26   7  35  18  49  29  67  45  77  52  82  61  82  61  78  55  66  42  49  29  35  17
  5  23   5  26   8  36  18  50  30  68  46  78  54  82  60  80  60  78  53  66  41  48  28  34  18
  6  23   6  25   8  36  17  54  30  67  43  78  56  82  60  80  60  77  54  64  42  48  29  32  15
  7  21   3  26   7  35  14  54  32  67  43  78  58  83  60  81  60  79  54  64  41  48  28  30  15
  8  22   2  26   9  36  17  52  32  67  45  78  57  83  62  82  61  78  53  65  42  48  29  30  16
  9  22   4  27   9  36  18  52  31  67  45  78  56  83  61  81  59  76  54  63  40  46  28  29  13
 10  21   3  29  12  37  19  52  31  69  45  78  57  83  60  81  59  76  52  63  38  48  27  30  13
 11  23   4  28  11  39  22  54  33  69  45  79  57  82  61  80  57  76  51  63  40  46  28  29  12
 12  25   8  28  11  39  22  54  34  70  45  79  58  83  62  81  57  76  50  65  40  45  25  29  12
 13  25   8  29  11  39  22  55  34  69  45  81  58  83  62  81  59  73  51  64  41  45  27  28  11
 14  25   9  31  12  40  23  56  35  69  46  81  59  82  62  80  58  72  50  65  41  45  27  29  13
 15  24   5  29  12  39  22  58  35  71  47  79  57  82  61  80  58  71  49  63  40  46  26  28  12
 16  23   3  29  11  40  22  59  36  71  48  78  56  83  62  81  58  71  47  63  39  45  27  29  12
 17  24   7  31  13  41  24  59  37  73  49  80  57  85  63  82  59  71  49  62  39  45  27  28  12
 18  25   8  32  16  41  24  60  37  73  50  80  59  85  65  82  59  74  50  60  37  43  26  28  11
 19  24   6  32  15  40  25  61  39  72  49  81  58  84  63  80  59  73  51  59  35  43  25  27  11
 20  23   4  33  14  41  25  61  40  74  48  81  58  83  63  80  58  71  48  59  36  42  24  25  10
 21  23   5  32  14  41  24  61  39  73  50  80  58  83  62  80  57  69  47  61  38  40  22  26   8
 22  25   8  32  14  43  23  61  38  73  51  80  57  83  62  80  57  69  44  61  38  41  22  27  10
 23  26   6  34  17  45  25  60  38  72  50  80  57  82  62  79  58  66  44  57  37  40  22  27  12
 24  25   7  33  16  44  24  62  38  72  49  81  59  83  60  79  58  67  44  58  36  38  21  26   9
 25  24   7  33  15  44  25  65  40  72  50  82  58  83  61  80  57  70  44  57  35  39  22  24   9
 26  21   4  35  16  44  25  66  41  71  51  82  60  83  62  81  59  71  44  57  35  37  21  25   8
 27  22   3  35  19  48  27  65  41  72  51  83  60  82  61  81  60  69  45  57  35  36  19  26   9
 28  23   5  34  18  49  29  63  40  72  51  83  60  83  61  81  58  70  44  56  33  33  16  28  11
 29  23   5  37  16  47  29  64  41  73  53  83  62  82  60  81  59  70  44  56  33  33  17  28  10
 30  23   5 *** ***  49  30  65  42  74  52  83  61  82  61  81  59  70  44  56  36  34  17  25   9
 31  24   5 *** ***  50  30 *** ***  76  53 *** ***  82  60  79  57 *** ***  54  34 *** ***  25   9
