# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0923] BRITT
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia0923
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  35   3  47   4  43   6  43   5  40   4  38  10  32   8  33   8  39  10  45   4  37   4  32   2
  2  31   2  51   5  43   2  48   4  42   8  37   7  32   8  30  10  40   7  44   5  38   4  30   2
  3  34   3  35   4  37   2  43   3  38   5  40  10  39  12  30   8  37   4  41   4  40   5  32   4
  4  34   4  35   3  42   3  56   4  40   5  35  12  34   7  38  12  45  11  44   5  36   3  31   5
  5  34   2  39   2  34   5  40   0  40   5  37  10  33  10  35   5  37   3  39   5  37   3  34   4
  6  36   2  34   4  39   6  40   6  43   7  34   8  33  10  32   6  35  11  41   5  36   2  35   4
  7  35   3  47   4  44   9  38   4  41   3  33   4  33   6  37   5  40   8  43   7  36   3  38   2
  8  37   4  40   5  38   4  39   2  46   7  40   8  35  11  36   8  39  11  39   5  38   6  30   4
  9  41   5  34   4  43   5  50   3  42   5  45   7  31   8  34   9  37   5  38   7  37   3  38   3
 10  37   5  33   3  36   1  41   3  41   6  33   9  33  10  39  13  46   8  46   6  34   3  35   3
 11  37   4  34   5  39   4  44   4  40   5  36   7  30   8  39   7  39   7  40   6  35   2  40   7
 12  38   2  37   4  33   5  40   4  41   7  35   5  31  10  35  10  46   7  48   3  39   2  36   2
 13  40   4  45   5  35   5  44   3  42   4  38  12  35  10  33   8  40   6  37   2  34   3  38   3
 14  29   4  35   4  44   3  42   3  39   7  35   5  32   8  39   9  38   7  42   5  38   1  32   3
 15  42   4  36   3  38   7  47   2  40   9  37   6  34   9  34  11  38   5  41   3  34   3  36   2
 16  39   2  40   4  42   2  42   6  45   6  32  11  34  12  39   5  42   8  41   6  37   4  33   4
 17  41   3  36   3  40   7  48   4  43   8  34   4  36  10  35   8  38   9  38   4  35   3  35   3
 18  47   6  45   1  34   4  41   8  45   5  34   9  32   7  35   9  40   5  45   5  35   4  37   3
 19  35   4  37   3  35   2  55   5  40   5  38   3  29  10  34   8  39   6  41   5  44   3  39   3
 20  36   3  42   5  32   3  45   5  39   4  34   6  36  11  36   8  40   6  45   7  39   3  34   4
 21  37   4  46   3  38   4  45   5  43   7  34  11  31   9  35   9  38   6  43   3  38   1  40   5
 22  42   2  38   4  35   7  40   5  39   6  36  13  33   7  40   7  47   8  35   4  35   5  30   7
 23  37   4  41   3  46   5  41   4  40   7  37   8  33   4  32   9  44   4  38   3  32   2  36   4
 24  37   5  46   2  47   4  40   8  35   9  34  10  36   8  33   8  39   4  50   5  32   3  42   3
 25  41   3  40   2  40   4  43   8  41   3  37  16  30  12  35   4  40  10  43   3  40   2  33   3
 26  40   2  34   5  44   5  42   8  37   4  35   8  36  11  33   4  39   6  44   6  32   3  43   4
 27  42   4  34   4  44   2  43   6  35   6  33   9  34  10  36   6  39   6  48   5  34   5  36   3
 28  36   6  37   6  41   4  38   4  38   6  31  10  33  11  38   7  42   6  40   4  35   2  35   3
 29  40   6  37   7  42   4  46   6  37   4  39  13  36  10  35   7  42   4  38   5  37   1  41   3
 30  40   6  **  **  42   6  47   6  37   7  32   7  30  14  36  10  46   5  40   7  34   4  34   4
 31  39   5  **  **  49   4  **  **  36  14  **  **  35   6  34  10  **  **  41   3  **  **  35   2
