# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4038] IDA-GROVE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia4038
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  28   9  30   9  39  18  53  31  66  41  75  52  84  60  84  61  80  57  72  45  54  33  37  20
  2  28   9  28   8  39  20  54  31  69  41  76  51  84  61  85  61  81  58  72  43  52  31  38  21
  3  27   7  28   7  38  18  54  30  68  43  78  51  85  60  85  61  81  57  70  44  51  30  38  19
  4  25   6  29  10  37  18  53  29  69  44  78  54  85  62  83  60  79  56  68  42  49  27  38  19
  5  26   6  29  10  38  19  54  30  70  45  79  55  85  61  83  60  79  54  67  42  50  28  37  18
  6  27   7  29   9  40  18  58  30  68  43  79  56  84  60  83  61  80  55  65  41  50  28  33  15
  7  24   4  29  10  37  16  59  33  69  44  80  57  86  62  83  60  81  55  66  40  49  27  33  16
  8  26   5  31  11  38  18  56  32  69  45  80  56  86  63  84  61  80  54  66  41  49  27  32  14
  9  25   6  31  10  40  19  54  31  70  45  79  56  85  61  83  59  78  54  64  39  47  27  32  12
 10  24   4  32  13  41  20  57  32  71  45  80  57  85  61  83  59  78  51  66  38  50  26  33  13
 11  26   6  31  10  42  23  59  33  70  46  81  58  84  63  82  57  78  51  66  40  47  26  32  14
 12  27   9  31  11  42  22  56  34  71  45  81  58  85  63  82  59  77  52  68  41  47  25  32  12
 13  29   8  33  11  43  23  56  33  70  45  83  58  86  63  83  59  74  51  66  42  47  27  32  12
 14  29   9  34  14  43  23  58  34  71  47  83  59  86  62  83  59  74  50  67  41  46  26  31  12
 15  27   7  32  13  43  22  63  35  73  47  80  57  84  61  83  60  73  48  65  39  48  26  31  12
 16  26   4  32  10  43  22  62  36  74  48  80  57  85  62  83  60  72  48  65  38  47  25  31  11
 17  28   8  35  12  45  24  61  36  74  50  81  58  86  63  84  59  74  49  63  37  47  25  30  11
 18  27   8  35  16  44  25  62  36  74  50  82  59  87  64  83  60  75  51  61  36  45  26  31  11
 19  27   7  35  14  44  26  64  39  74  48  82  58  86  65  83  59  75  51  61  35  45  23  30  11
 20  27   6  36  15  45  24  63  39  75  48  82  59  85  63  82  59  71  48  61  36  43  24  28   9
 21  26   7  36  15  44  23  63  38  75  50  83  58  85  61  82  59  71  46  61  36  44  22  28   9
 22  28   8  36  15  48  25  63  38  74  51  82  58  85  62  83  59  71  44  63  38  44  22  29  11
 23  28   8  37  17  48  26  65  38  74  50  82  58  85  62  82  59  68  44  60  37  41  22  28  11
 24  29   8  36  15  47  25  65  39  74  50  83  59  86  62  81  58  69  44  59  36  41  20  28   8
 25  26   9  37  16  47  26  67  40  74  50  85  60  86  61  82  59  70  44  60  35  42  21  27  10
 26  25   6  39  18  48  25  67  41  73  51  84  61  85  62  83  60  73  44  60  34  39  21  29  10
 27  25   6  38  20  53  27  65  41  73  51  85  60  84  62  84  61  71  44  60  35  36  19  29  12
 28  26   7  38  19  54  29  66  39  75  52  86  61  85  62  83  59  72  44  57  32  35  16  31  13
 29  28   7  41  17  49  29  66  40  74  53  86  62  85  60  83  60  71  45  58  32  35  18  30  11
 30  27   7 *** ***  52  29  66  40  77  53  84  60  85  62  83  60  72  44  57  35  36  18  28   9
 31  29   7 *** ***  54  30 *** ***  76  52 *** ***  84  61  81  57 *** ***  55  34 *** ***  27   9
