# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5131] MAQUOKETA-2-W
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia5131
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  45 -13  69 -26  62 -20  78  18  86  28  92  38 100  45 103  51  96  43  92  25  74  18  60   4
  2  46 -17  54 -27  67 -11  84  17  88  28  90  42  95  45 100  50  95  42  92  24  77  10  65  -5
  3  54 -18  43 -31  69  -2  77  12  89  28  94  40  95  47 101  47  95  41  86  25  76   7  66  -8
  4  56 -13  51 -34  67  -9  75  11  89  29  92  41  94  45  97  42  93  37  94  28  75   6  63  -7
  5  58 -26  55 -26  68 -12  78  14  89  32  92  40  97  45  92  45  95  39  86  26  68   4  68  -6
  6  45 -22  52 -22  70 -17  79  10  86  29  92  44  98  44  95  44  94  35  90  23  66  13  67 -10
  7  48 -16  51 -20  72 -12  85   5  88  27  98  43  97  41  97  48  97  37  86  23  72   1  57 -15
  8  52 -19  48 -16  78  -8  78  13  89  29  96  44  95  48  96  47  95  36  87  23  73   0  50   0
  9  59 -17  57 -18  76  -8  79  14  91  28  95  38  95  48  94  47  97  39  83  24  77   3  53 -23
 10  56 -24  55 -21  71  -2  83  15  91  27  92  40  99  47  97  47  92  38  87  19  75  13  53 -21
 11  48 -21  58 -18  74  -2  82  12  88  33  93  38  98  48  95  43  90  37  87  20  73   9  59 -20
 12  52 -26  63 -20  69 -11  80  21  85  30  93  45  98  50  95  44  93  40  84  22  67   9  59 -14
 13  54 -13  60 -15  77   0  76  17  87  33  94  43  95  47  91  46  91  34  88  21  67   4  60 -19
 14  46 -17  60 -10  71  -8  77  15  89  30  98  41  98  48  98  41  90  35  90  25  74   3  59 -18
 15  57 -22  59 -12  73   3  86  25  89  33  91  44 101  46 101  44  91  36  86  27  70  -3  54 -15
 16  54 -25  58 -11  72   7  87  20  89  33  90  42  92  50 102  44  90  30  84  25  71   8  55 -16
 17  52 -25  61 -17  76   7  86  20  90  28  94  42  93  48 103  45  92  33  85  25  70  -4  52 -19
 18  55 -24  59 -16  73  -2  86  20  91  38  95  45  95  49  93  41  92  33  85  21  73   2  54 -17
 19  48 -24  58 -15  75   5  88  19  91  37  98  45  97  49  98  47  88  35  85  18  72   9  54 -22
 20  47 -27  59 -11  69   5  89  21  89  32 101  45  98  50  98  45  87  29  84  19  65   8  57 -17
 21  54 -24  53 -10  77   2  87  25  89  37 101  40  98  49  94  46  85  29  84  21  70   0  57 -27
 22  55 -18  57 -13  70  11  93  21  90  34  96  40  98  50  95  49  89  30  83  20  64   4  55 -22
 23  56 -22  55  -8  73   5  87  23  91  30  93  46  98  50  95  47  82  28  85  21  65   6  56 -23
 24  60 -14  60 -13  74   0  84  22  94  35  94  40  95  51  95  42  87  29  82  19  65   6  56 -23
 25  59 -15  66 -13  72   2  91  26  90  34  96  44  95  52  95  40  85  30  80  20  64   0  55 -20
 26  56 -20  69 -11  75   3  87  29  93  33  95  42  99  47  95  43  86  30  82  14  66  -4  47 -20
 27  59 -18  65  -7  80   5  85  30  89  32  95  42  98  48  95  42  89  30  76  19  66   4  54 -13
 28  60 -27  61  -5  79   9  88  28  90  35  94  46 102  50  96  37  91  27  75  19  66  -4  60 -11
 29  50 -23  59  -3  85   9  89  26  93  32  95  50  99  42 100  41  94  25  74  15  61  -6  53  -9
 30  50 -18 *** ***  81   8  85  28  90  37  98  45 101  47  98  47  88  24  79  12  66  -4  52 -18
 31  50 -26 *** ***  80  15 *** ***  92  37 *** *** 103  46  96  42 *** ***  80  20 *** ***  59 -19
