# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5198] MARSHALLTOWN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia5198
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  52 -16  50 -19  70 -32  82  18  87  29  89  39  98  47 102  48  97  38  88  27  76  18  65  -4
  2  48 -15  54 -31  70  -5  86  19  89  29  93  40  94  48 100  46  96  40  94  24  75   9  64  -4
  3  54 -15  60 -35  71  -1  83  10  87  30  94  40  97  48  98  49  97  36  88  25  73   8  64 -10
  4  48 -15  56 -27  76 -10  78  11  90  29  92  40  99  45  98  43  94  36  92  26  75   2  62  -5
  5  60 -26  55 -25  69 -14  82  17  89  30  91  42 102  45  94  46  93  38  93  26  73  -6  68  -1
  6  51 -20  55 -24  69 -12  87   4  88  29  98  43 102  48  95  50  95  38  92  26  69   5  67  -9
  7  51 -20  52 -17  73  -5  78   8  85  27  96  43 103  45  94  45  94  36  88  25  74  -3  53 -16
  8  59 -19  61 -19  77  -5  77  16  88  33  96  45  98  51  96  45  97  35  84  23  78   0  53 -12
  9  61 -18  58 -29  76  -7  78  15  87  28  99  43  99  50  95  48  99  37  82  21  80  15  52 -18
 10  54 -25  61 -22  70   2  85  20  84  29  93  42  99  47  95  50  93  34  87  21  75  12  57 -15
 11  52 -24  62 -18  73  -3  85  19  87  29  93  43  99  52  95  44  91  35  83  17  72  -2  60 -14
 12  55 -28  65 -22  75  -6  84  19  89  32  97  46 100  49  95  46  95  31  86  18  65   0  60 -15
 13  58 -13  62 -15  71  -8  80  21  90  32  95  42  99  46  98  43  92  34  89  25  68  -1  51 -17
 14  57 -27  64 -16  68 -10  84  21  86  32  99  43 101  48  94  45  90  35  89  23  80   0  58 -18
 15  53 -27  56 -11  72  -9  87  23  89  33  98  46 101  49 100  45  95  36  87  23  71   1  57 -16
 16  55 -21  60 -19  75  -4  88  22  88  31  94  42  99  47 102  46  93  31  86  25  72  -5  56 -13
 17  54 -21  63 -21  74   7  87  22  88  37  94  44  95  47 101  48  92  33  82  20  75  -3  54 -12
 18  54 -26  64 -15  76   4  89  21  90  39  99  47  97  49 102  44  93  32  86  16  73   6  59 -19
 19  50 -25  65 -16  69   4  89  24  90  36  97  47  96  49  97  45  89  34  82  14  74  12  58 -28
 20  49 -28  60 -13  77   6  84  26  91  32  95  45  97  49  98  41  89  29  84  18  68  10  56 -20
 21  53 -26  60 -11  73  -1  88  25  90  36  99  41  99  49  96  44  88  33  87  22  71   0  55 -25
 22  55 -18  55 -10  76   5  90  22  91  33 101  48  99  48  95  50  87  29  80  16  68   8  55 -22
 23  58 -22  65 -14  82   6  94  24  90  30  96  48 100  47  96  45  84  27  83  16  63   3  54 -26
 24  57 -22  63 -18  82   0  84  21  87  38  94  46  97  52  94  43  86  29  80  18  58   3  49 -22
 25  60 -15  62 -11  79   7  83  29  94  37 101  46  96  51  95  41  88  34  79  19  64   1  54 -26
 26  60 -20  63 -18  83   4  86  30  92  34 101  45 100  48  97  43  88  28  82  15  67 -11  53 -27
 27  65 -19  57  -9  79   5  89  29  91  35  97  44 101  48  98  42  92  30  81  17  66  -9  53 -19
 28  56 -19  60 -16  81   7  93  30  92  39  96  48 100  51  97  39  97  29  76  17  68  -6  58 -13
 29  52 -23  64  -7  80   5  89  26  92  36  99  47  99  48  96  42  90  26  75  11  60  -3  67  -8
 30  53 -21 *** ***  90   3  87  26  91  35  97  49 103  45  97  45  92  28  78  13  70  -5  61 -11
 31  62 -28 *** ***  78  13 *** ***  90  37 *** *** 104  43  97  40 *** ***  82  17 *** ***  58 -16
