# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA9067] WILLIAMSBURG
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia9067
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   3  33   4  44   6  43   5  40   7  38   4  32   8  34   9  38  10  48   5  47   3  35   3
  2  31   3  44   4  42   6  47   6  41   7  37   6  32  11  36  11  39  10  43   9  39   2  35   2
  3  35   3  39   3  36   3  45   6  41   7  39   7  33  12  35   8  41   7  40   4  39   3  36   5
  4  42   4  45   3  42   4  53   7  39   9  38   7  32   9  34  10  45  10  39   3  40   5  34   1
  5  40   2  37   4  39   6  48   4  40   4  34   9  32   6  33   8  38   4  44   8  39   4  34   2
  6  44   2  33   5  45   5  44   9  43  12  34  11  34   8  35   5  44   9  42   8  37   4  39   2
  7  36   4  37   4  59   5  49  11  40   4  39   9  36   6  34   5  38  12  42   4  41   5  36   3
  8  39   4  35   4  44   6  40   4  41   4  34   6  32  11  36   7  39   8  42   8  40   4  31   2
  9  37   4  35   3  42   5  44   5  39   7  39   4  32  13  36  12  41   5  40   7  41   5  39   3
 10  38   4  39   3  43   5  49   5  44  11  36  10  38  12  43  14  43  12  49   1  42   4  38   3
 11  39   7  40   6  41   4  42   5  38   5  37  10  31  10  33   9  41   9  43  10  42   5  36   3
 12  39   4  42   6  33   3  40   2  43   4  34   9  35  10  37   6  47   9  43   9  44   5  30   3
 13  40   3  43   4  34   5  47   6  42  10  37   7  38   6  35   9  42   8  38   7  46   4  42   6
 14  34   4  39   3  37   5  42   5  41   7  37  11  36   7  36  11  39   8  43   4  40   4  33   3
 15  46   3  35   3  40   7  45   5  41  10  34   7  35   8  34  13  36   6  42   8  36   7  37   3
 16  41   4  37   3  41   7  44   6  39   8  33  11  37  14  35   8  42  10  40   8  32   3  38   4
 17  44   5  37   3  38   6  47   9  39   8  35  12  34   9  33  12  39   5  38   6  37   3  35   3
 18  37   3  42   3  36   4  39   3  50   5  36   6  30  11  36  12  45   7  53   6  45   5  36   3
 19  47   2  39   2  39   2  44   8  40   5  35   9  31  10  32  10  44   4  42   5  38   6  43   2
 20  39   3  45   4  33   2  42   7  42  12  33  11  30   8  33   9  35   7  40   4  39   3  26   3
 21  40   3  42   3  37   5  43   5  41   9  33   8  33   6  34   9  40   5  40   5  39   3  40   3
 22  45   4  37   3  44   5  41   8  44   7  38  13  31   9  36   9  52  11  39   3  41   5  39   4
 23  39   4  36   4  43   5  43  11  37   8  40   5  34   7  35  11  42   6  41   5  40   3  32   4
 24  40   3  42   4  49   2  53  12  41   7  32  10  35   7  38  10  45   6  49   4  35   5  40   3
 25  42   2  40   8  49   7  40   5  38   8  35  14  36   8  39   6  39   8  41   5  39   3  35   2
 26  38   5  35   4  48   5  41   7  36   5  35   9  35   6  38   8  49  10  43   6  38   2  40   4
 27  34   3  42   3  45   3  41  10  35   6  31  12  37   8  37   6  39   6  43   4  38   3  33   1
 28  43   4  36   6  44   3  38   6  35   4  40   8  37  14  39   7  48   2  38   4  48   4  38   3
 29  34   3  35   8  39   7  42   9  38   5  35  13  32  12  37   7  41  11  44   6  33   2  44   4
 30  39   4  **  **  45   6  42   7  36  10  30  11  32   9  37  11  43   8  38   7  40   4  42   4
 31  64   3  **  **  44   4  **  **  39  13  **  **  33   4  36   8  **  **  41   5  **  **  37   2
