# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0133] ALGONA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0133   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    24 115          10     5 279          164
   1953   5    13 133          10     7 280          147
   1954   5     8 128          10    16 289          161
   1955   5     8 128          10     8 281          153
   1956   5    16 137           9    20 264          127
   1957   5     5 125          10    10 283          158
   1958   4    30 120          10     1 274          154
   1959   4    22 112          10     9 282          170
   1960   5    11 132          10    19 293          161
   1961   5     3 123           9    28 271          148
   1962   4    20 110           9    26 269          159
   1963   5    23 143          10    29 302          159
   1964   4     9 100           9    28 272          172
   1965   4    28 118           9    26 269          151
   1966   5    14 134          10     1 274          140
   1967   5     9 129           9    28 271          142
   1968   5    12 133          10     4 278          145
   1969   5    10 130          10     6 279          149
   1970   5     2 122          10    10 283          161
   1971   5    12 132          10    28 301          169
   1972   4    25 116           9    30 274          158
   1973   5     3 123          10    16 289          166
   1974   5     6 126           9    22 265          139
   1975   4    20 110          10     2 275          165
   1976   5     7 128          10     6 280          152
   1977   4     8  98          10     9 282          184
   1978   5     2 122          10     8 281          159
   1979   5     4 124          10     5 278          154
   1980   5     9 130          10     5 279          149
   1981   5    11 131          10     2 275          144
   1982   4    22 112           9    21 264          152
   1983   5    15 135           9    21 264          129
   1984   5     1 122           9    26 270          148
   1985   4    15 105          10     1 274          169
   1986   5     2 122          10     6 279          157
   1987   4     6  96          10     3 276          180
   1988   4    26 117          10     4 278          161
   1989   5     7 127           9    23 266          139
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    19 262          162
   1992   5     5 126           9    29 273          147
   1993   4    22 112          10     2 275          163
   1994   5     2 122          10    25 298          176
   1995   4    28 118           9    22 265          147
   1996   4    30 121          10     3 277          156
   1997   5    15 135          10    14 287          152
   1998   4     4  94          10    13 286          192
   1999   4    19 109           9    21 264          155
   2000   4    22 113           9    21 265          152
   2001   4    19 109          10     6 279          170
   2002   5    20 140          10     7 280          140
   2003   4    11 101           9    30 273          172
   2004   5     4 125          10     2 276          151
             MEAN=120              MEAN=276     MEAN=156
