# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4038] IDA-GROVE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia4038
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  40   3  48   3  37   4  43   7  41   7  37   7  35  13  38   9  46  13  45   7  48   3  37   5
  2  36   2  49   3  40   5  43   7  43   6  38  10  31   8  34  13  40  10  47   5  48   5  36   2
  3  40   3  39   5  42   1  46   7  43   7  42   6  40   9  39   5  42  12  42   4  46   4  36   6
  4  34   6  39   3  42   3  51   7  46   6  42   7  34   7  34  11  41   7  44   3  43   3  38   3
  5  38   4  41   5  41   4  45   5  43   4  48  10  36  10  36   6  43  12  44   4  38   3  41   2
  6  36   2  41   3  45   6  48   6  46   9  39   8  40   8  33   6  42   9  48   8  40   2  40   3
  7  35   5  37   3  39   4  45  10  48   2  38  11  38   5  41   4  45  10  44   8  43   3  41   3
  8  41   5  38   4  40   4  41   4  46   6  40   8  36  15  34  12  40   8  50   5  44   3  34   4
  9  34   6  40   7  41   5  42   4  42   5  40   5  37  11  38   7  39  11  43   3  42   5  40   4
 10  39   5  39   4  42   3  51   8  42   8  42  10  37  12  36  13  44   7  48   9  42   4  41   3
 11  40   6  45   3  41   3  43   2  43   5  35  11  38   9  36   9  43   9  46   7  43   3  45   4
 12  44   3  42   0  41   4  47   3  43   7  39   5  32   7  38   7  47   6  46   8  53   4  41   4
 13  40   3  43   6  40   5  50   3  40   5  38  13  36  13  38   9  44   7  46   6  43   4  42   3
 14  30   4  36   6  52   5  44   4  40   8  42  12  34   9  38  14  41   8  43  12  41   7  39   5
 15  47   5  32   2  43   6  49   6  41   7  38   7  35  10  37   9  39   1  48   4  43   8  40   3
 16  44   4  44   4  44   3  51   6  48   7  38   7  34  13  36   9  48   6  43   5  40   6  45   6
 17  39   5  38   4  42   4  46   4  41   7  39   6  37  10  37   9  40   9  42   6  42   6  36   4
 18  48   7  44   4  47   3  47   7  42   5  42   9  34  13  36  13  43   8  45   6  38   5  40   2
 19  39   4  41   4  38   2  52   5  45   6  38   9  35  12  35   9  47   9  44   3  39   3  45   6
 20  46   3  42   3  41   6  49   6  43  11  35   5  35  10  37  10  46   6  58   9  41   4  35   5
 21  42   4  51   5  41   4  47   4  41  11  39   6  38   5  37   7  43   8  45   6  45   7  52   5
 22  44   2  40   4  41   4  42   4  43   8  41  12  40  11  38  10  45  12  43   7  47   5  36   4
 23  42   2  47   4  49   3  44  11  43   7  41   4  40  10  36  11  41   5  39   2  35   4  38   6
 24  48   6  46   4  49   4  42   8  38   6  36   8  39  10  40   9  46   8  45   5  36   5  41   3
 25  38   3  44   3  42   7  41   6  42   4  39   9  40  12  38   4  51   9  42   6  42   4  31   4
 26  40   4  47   4  53   4  46   7  35   9  35   6  38   8  35   6  47   7  47   7  40   5  39   3
 27  41   3  42   3  51   6  42   7  38   4  39   6  39  10  38  11  46   9  45   6  39   4  42   2
 28  42   5  41   5  46   9  52   5  38   5  37  11  35  12  42  10  45   6  48   4  41   1  38   2
 29  45   4  36   8  60   4  47   7  34   5  35  14  41  12  45   2  43   9  43   3  37   4  39   4
 30  39   3  **  **  49   6  48   5  42   6  35   5  36  12  37   7  49   6  46   5  38   4  36   2
 31  45   6  **  **  42   6  **  **  38   9  **  **  40   8  38  10  **  **  48   5  **  **  38   3
