# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6719] POCAHONTAS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia6719
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  32   2  49   4  37   3  49   4  44   7  33  11  34   7  36  11  42  12  45   6  43   3  34   3
  2  32   2  47   3  41   6  46   5  41   5  45   5  32  11  33  10  48   9  46   8  39   4  33   3
  3  40   4  37   3  40   3  47   3  46   5  41   5  36  13  32   6  41  10  41   3  37   5  33   5
  4  34   5  42   5  40   3  54   6  51   7  36   9  32   9  33   7  38   9  50   5  39   3  33   4
  5  38   2  47   3  36   5  41   6  41   2  38   7  37   6  33   5  39   5  41   9  38   3  38   3
  6  37   2  38   3  41   6  47   5  44   7  42   9  37  10  32   7  34  13  48   8  37   2  43   7
  7  43   3  35   2  45   5  41   5  42   5  34  10  36  10  33   4  42   7  43   9  43   4  35   2
  8  35   5  40   5  36   6  46   8  38   5  38   7  32  14  39  12  41  10  42   4  39   4  40   4
  9  32   7  44   2  45   3  43   4  43   5  43   7  39  12  37  10  40   8  45   2  42   5  34   2
 10  35   5  46   2  38   4  42   5  41   9  35   8  42   8  42  13  48   8  44   9  37   4  37   2
 11  38   4  37   5  42   3  44   4  42   5  34  12  39  12  39   9  39  10  40   8  44   3  35   5
 12  32   3  39   3  38   4  45   3  41   6  35   4  31   8  39   8  49   7  48  10  44   3  35  -7
 13  39   2  42   5  36   6  45   3  41   5  36  12  35  12  36   8  46   5  38   4  36   3  35   4
 14  48   4  33   4  41   2  40   3  42   6  36  12  33   8  37   6  42   5  46  10  40   6  33   1
 15  42   4  37   3  38   5  49   3  51   9  37   4  39  10  33  13  34   2  41   5  34   3  45   3
 16  42   5  38   3  41   2  42   4  46   8  30   6  34   3  34   8  45   8  48   4  43   8  56   7
 17  34   6  39   6  38   2  46   5  41   6  36   7  35  11  34  10  44   8  42   6  38   4  32   2
 18  49   4  36   3  36   1  45   6  46  10  33   5  35  11  35  13  39   6  44   7  40   2  38   4
 19  49   2  37   1  33   2  53   4  40   6  40   7  33   9  34   8  44   6  46   5  44   5  41   2
 20  36   4  38   4  38   4  46   9  43   8  34   6  33   5  37  10  44   5  50   8  39   3  32   4
 21  45   5  50   3  39   4  45   4  39   8  36   9  31   9  33   8  41   5  44   2  43   5  40   4
 22  40   2  36   3  37   4  43   5  37  11  38   8  37   6  42   8  41  10  40   6  48   6  46   3
 23  34   3  39   5  52   5  53   6  40   6  36   5  38   5  40  10  45   6  45   3  33   5  35   6
 24  39   6  46   5  49   4  41   7  38   8  36  10  40   8  35   5  42  10  50   8  38   4  48   3
 25  45   2  41   3  39   5  39   6  43   7  37  14  35  10  36   7  40   7  41   7  40   3  34   3
 26  37   5  37   3  46   5  40   8  36   5  36   8  34   8  35   4  43   9  48   6  36   4  43   3
 27  37   3  36   4  40   4  41   6  33   5  38   7  33  13  36   6  45   9  46   6  34   4  34   5
 28  38   6  38   4  40   3  42   4  37   3  40   7  34   4  44   8  43   5  45   5  41   2  38   2
 29  37   4  33   9  47   4  48   9  40   3  35  10  35  12  42   5  41   5  42   4  32   2  43   3
 30  37   7  **  **  45   8  43   4  42   4  33   6  36  12  41   8  46   6  41   6  37   3  30   1
 31  40   4  **  **  49   4  **  **  40  10  **  **  36  10  40   9  **  **  39   4  **  **  39   1
