# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5769] MOUNT-AYR
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5769   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4    10 101          10     6 280          179
   1953   4    20 110          11     1 305          195
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11     9 314          199
   1957   4    13 103          10    27 300          197
   1958   4    29 119          11    26 330          211
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4     7  97          10    20 293          196
   1962   4    15 105          10    25 298          193
   1963   3    22  81          11     2 306          225
   1964   3    31  91          10     9 283          192
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    24 297          186
   1967   4    24 114          10    28 301          187
   1968   4     5  96          10    25 299          203
   1969   4     6  96          10    14 287          191
   1970   4     4  94          11    15 319          225
   1971   4     4  94          11     4 308          214
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   3    25  84          10     7 280          196
   1975   4     5  95          11    13 317          222
   1976   3    17  77          10    17 291          214
   1977   3    22  81          11    11 315          234
   1978   3    27  86          11    14 318          232
   1979   4     6  96          10    13 286          190
   1980   4    12 103          10    26 300          197
   1981   3    20  79          10    23 296          217
   1982   4     9  99          10    21 294          195
   1983   4    18 108          11    23 327          219
   1984   4     1  92          11    12 317          225
   1985   4     1  91          11    19 323          232
   1986   3    20  79          11     9 313          234
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    26 300          190
   1989   4    13 103          10    20 293          190
   1990   4    13 103          10    28 301          198
   1991   3    30  89          10    19 292          203
   1992   4     2  93          11    14 319          226
   1993   4     3  93          10    31 304          211
   1994   4     7  97          10    26 299          202
   1995   4     5  95          11     3 307          212
   1996   4     6  97          11     1 306          209
   1997   4    17 107          10    27 300          193
   1998   3    24  83          11     6 310          227
   1999   3    26  85          10    24 297          212
   2000   4     8  99          10     7 281          182
   2001   3    28  87          10    27 300          213
   2002   4     5  95          11     1 305          210
   2003   4    10 100          11     6 310          210
   2004   3    22  82          11    12 317          235
             MEAN= 95              MEAN=302     MEAN=207
