# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1402] CHARLES-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia1402
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  43 -23  44 -23  62 -32  76  15  93  28  91  36  98  46  99  50  97  40  93  29  73  14  63  -1
  2  48 -21  51 -32  63  -6  80  15  93  28  89  40  98  47 100  50  95  42  92  22  76  10  61  -6
  3  46 -15  44 -30  66  -3  77  11  86  26  91  40  99  45  98  49  91  35  93  25  75  10  61 -17
  4  45 -16  52 -25  65 -10  76   8  89  31  94  37  97  45  98  46  92  36  87  22  69   2  58  -9
  5  46 -23  54 -27  69 -12  85  17  89  29  93  40  97  45  95  44  92  39  95  24  68   1  63  -3
  6  42 -28  47 -24  71 -10  89   3  87  24  91  41  98  48  96  47  92  37  94  26  73   8  55 -12
  7  55 -29  54 -15  79 -17  86  15  86  27  94  43 100  45  97  45  97  37  87  22  76  -4  46 -16
  8  55 -21  52 -25  73  -7  77  11  87  32 102  41  98  49  95  46  96  38  82  22  78   0  49 -10
  9  51 -24  56 -24  62 -10  77  13  90  28 100  41  99  49  94  45  99  36  81  22  73  14  50 -19
 10  44 -26  57 -21  64  -8  83  18  88  27  95  40  99  47  94  47  93  39  84  21  65   9  58 -17
 11  47 -24  57 -18  64  -2  84  13  83  32  95  43  96  51  93  45  96  33  82  16  68  -4  54 -14
 12  43 -25  62 -20  71  -5  81  20  86  31  95  48  98  49  94  46  93  32  87  22  64   6  59 -13
 13  52 -17  54 -15  68 -13  78  21  87  27  98  40  98  46  96  41  90  34  89  23  73  -2  48 -22
 14  45 -21  63 -17  64 -10  88  24  89  33  98  45  99  48  95  39  91  32  86  28  70  -4  53 -24
 15  53 -31  54 -12  72  -2  91  21  91  30  97  40  97  48 100  44  94  36  87  24  69   5  48 -20
 16  46 -25  62 -17  74  -5  87  22  93  31  91  41  93  49 100  44  93  35  85  26  72   4  54 -14
 17  47 -24  65 -17  71  -4  87  22  91  34  92  40  95  49 104  44  95  35  82  22  70  -4  48 -17
 18  50 -31  64  -8  66   1  91  21  93  37  98  46  97  50 100  44  94  35  84  23  71   2  53 -22
 19  48 -28  61 -19  69  -2  88  20  92  36  98  46  96  52  97  42  92  32  82  16  66   8  47 -24
 20  45 -26  59 -13  63  -4  87  24  90  31 102  42  96  48  98  42  89  28  83  21  63   2  49 -20
 21  48 -28  56 -15  71  -6  92  25  91  33 101  39  96  46 100  48  86  29  81  22  71  -5  49 -23
 22  55 -19  57 -11  71   9  94  23  90  30  99  44  96  51  96  48  82  25  80  18  62   2  45 -22
 23  53 -24  57 -11  71   0  87  25  89  31  93  45  97  51  92  45  80  28  81  20  57   2  46 -23
 24  57 -18  55 -17  75  -5  85  21  86  36  93  44  95  53  96  43  85  28  78  18  60  -2  44 -24
 25  59 -13  62 -15  72   7  85  30  92  38  95  46  94  51  97  41  87  29  80  21  63  -8  49 -24
 26  63 -21  58 -21  79   1  85  30  94  34  96  45  99  47  97  41  87  26  81  17  63 -14  47 -25
 27  58 -17  58  -9  75   0  89  28  92  35  96  45 100  47  96  44  85  32  80  17  64  -4  50 -17
 28  50 -19  59 -22  78   6  90  30  93  34  94  46  99  48  96  39  85  27  72  19  56  -6  53 -18
 29  41 -27  60  -3  85   1  90  25  91  33  98  48  99  49  94  40  87  26  77  17  66  -4  51 -11
 30  48 -30 *** ***  82   1  88  26  91  35  96  49 100  47  93  46  90  27  78  10  62  -7  48 -17
 31  52 -26 *** ***  81   8 *** ***  91  36 *** *** 102  46  96  38 *** ***  76  16 *** ***  55 -21
