# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7664] SIBLEY-5-NNE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7664   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    24 115           9    23 267          152
   1953   4    20 110          10     4 277          167
   1954   5    10 130          10    17 290          160
   1955   4     7  97           9    11 254          157
   1956   4    30 121           9    30 274          153
   1957   5    11 131          10    18 291          160
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   5     1 122          10    16 290          168
   1961   5     1 121           9    28 271          150
   1962   4    17 107           9    20 263          156
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    26 269          151
   1966   5     9 129          10     1 274          145
   1967   5     9 129           9    28 271          142
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    25 116           9    30 274          158
   1973   5    17 137          10    29 302          165
   1974   4    30 120           9    22 265          145
   1975   4    12 102          10     1 274          172
   1976   5     3 124           9    28 272          148
   1977   4     8  98          10     6 279          181
   1978   5     2 122          10    16 289          167
   1979   4     9  99          10     9 282          183
   1980   5     8 129          10     3 277          148
   1981   5    10 130          10     2 275          145
   1982   4    22 112          10    16 289          177
   1983   4    20 110           9    21 264          154
   1984   5     1 122           9    26 270          148
   1985   4    10 100           9    24 267          167
   1986   4    21 111          10    14 287          176
   1987   4    11 101          10     7 280          179
   1988   4    28 119          10     4 278          159
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    18 291          169
   1991   4    11 101           9    19 262          161
   1992   4    24 115          10    15 289          174
   1993   4    21 111          10     9 282          171
   1994   5     1 121          10    25 298          177
   1995   4    27 117           9    22 265          148
   1996   5     2 123          10     3 277          154
   1997   5    15 135          10    21 294          159
   1998   4    18 108          10    14 287          179
   1999   4    19 109          10     2 275          166
   2000   4    16 107          10     6 280          173
   2001   4    18 108          10     6 279          171
   2002   5     3 123          10     7 280          157
   2003   4    10 100           9    30 273          173
   2004   4    14 105          10     2 276          171
             MEAN=116              MEAN=278     MEAN=162
