# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6940] RED-OAK
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6940   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    24 297          190
   1952   4    10 101          10     6 280          179
   1953   4    20 110          10    27 300          190
   1954   4     8  98          10    31 304          206
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    30 303          184
   1959   4    22 112          11     5 309          197
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    20 293          187
   1962   4    15 105          10    25 298          193
   1963   3    21  80          10    29 302          222
   1964   4     9 100          10     9 283          183
   1965   4     2  92          10    24 297          205
   1966   4    21 111          10    16 289          178
   1967   4    24 114          10    19 292          178
   1968   4     5  96          10    29 303          207
   1969   3    30  89          10    14 287          198
   1970   4     4  94          10    16 289          195
   1971   4     7  97          10    31 304          207
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   4    15 105          10     7 280          175
   1975   4    20 110          10    25 298          188
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    16 289          193
   1978   3    27  86          10     7 280          194
   1979   4    28 118          10     5 278          160
   1980   4    13 104          10     3 277          173
   1981   4    15 105          10     2 275          170
   1982   4    22 112          10    21 294          182
   1983   4    18 108          11    23 327          219
   1984   4     1  92           9    29 273          181
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10    26 300          190
   1989   4    12 102          10    20 293          191
   1990   4    12 102          10    10 283          181
   1991   3    30  89          10    19 292          203
   1992   4    22 113          10    17 291          178
   1993   4     2  92          10    30 303          211
   1994   4     7  97          10    26 299          202
   1995   4     4  94          11     2 306          212
   1996   4     9 100          11     1 306          206
   1997   4    17 107          10    27 300          193
   1998   3    24  83          11     6 310          227
   1999   3    27  86          10     4 277          191
   2000   4    12 103          10     7 281          178
   2001   3    28  87          10    27 300          213
   2002   4     5  95          10    31 304          209
   2003   4    10 100          11     6 310          210
   2004   4    11 102          11     3 308          206
             MEAN=101              MEAN=294     MEAN=193
