# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4228] JEFFERSON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia4228
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  55 -18  57 -17  74 -26  80  17  92  26  90  39  99  49 102  51 100  40  96  29  76  20  63   1
  2  53 -12  63 -27  73  -5  88  18  90  19  94  44  99  50 100  51  95  46  95  23  78  10  68  -3
  3  53 -12  54 -23  79  -1  83   9  89  28  92  39 101  52 100  52 101  35  92  26  78   8  63  -7
  4  52 -14  53 -19  70 -12  81  16  89  29  95  40 101  48  97  47  97  39  95  27  75   2  62  -2
  5  64 -19  58 -19  70 -17  86  19  89  29 103  45 102  44  95  47  94  38  92  25  71  11  67  -2
  6  50 -16  58 -15  74 -10  89   8  88  30  98  42 102  48  98  50  96  39  92  26  78   7  65 -10
  7  54 -17  63 -13  76  -7  83  15  89  28  95  44 102  50 101  46  99  38  92  26  76  -9  64 -15
  8  61 -15  60 -20  77  -8  83  16  90  29 102  41  99  49  98  51  97  39  85  23  77  -3  57 -16
  9  63 -20  65 -25  73  -4  87  13  90  32  94  42  99  50  95  48  99  40  87  23  80  16  54 -14
 10  54 -22  66 -16  71  -1  85  18  90  27 101  43 102  48  98  49  94  40  86  23  73  13  63 -12
 11  53 -15  67 -20  69  -2  84  23  88  30  97  46 101  54  99  47  95  37  87  17  72  -5  63 -10
 12  56 -24  68 -13  75  -8  85  17  95  29  96  47 101  47  97  47  98  34  89  25  68   5  65 -14
 13  61 -13  64 -13  75  -9  80  20  89  29  99  43 102  49 103  44  93  35  89  23  70  -1  55 -15
 14  53 -25  65 -12  71  -8  88  20  94  33 102  48 103  51 103  46  93  36  87  27  80  -8  57 -13
 15  58 -21  62 -10  71   4  88  18  90  31  97  42 100  52 106  45  97  34  88  26  70   6  56 -15
 16  62 -21  64 -20  79   0  90  22  91  35  95  46 100  49 105  52  96  38  84  24  74  -2  60 -13
 17  55 -15  68 -22  77   5  86  23  91  36  91  46 101  53 105  50  94  33  83  15  77  -6  57 -11
 18  56 -20  66 -10  74   2  92  17  92  37  97  46 102  54 102  45  95  37  83  21  72   6  66 -16
 19  53 -22  62 -10  78   2  91  19  93  34 102  43 100  52 101  46  93  30  86  15  74  10  58 -20
 20  52 -20  65  -5  72   4  90  25  93  33 104  46 100  51  97  45  91  32  89  15  66   6  58 -18
 21  58 -25  62  -9  73  -1  92  22  89  36 103  43 107  48  97  50  89  34  88  23  72  -1  57 -22
 22  57 -13  67  -8  84   9  96  24  91  29  99  48 100  51  96  50  88  29  83  12  68   6  55 -24
 23  61 -22  61  -9  80   6  86  23  89  31  96  47  96  52  96  46  83  29  81  21  65   5  60 -24
 24  66 -15  66 -11  85   2  91  21  89  39 102  49  95  56  97  48  87  32  80  24  64   3  52 -21
 25  56 -13  60  -8  79   5  92  29  94  37  99  44  95  52 100  44  89  30  80  20  70   0  53 -16
 26  60 -15  64 -16  83   2  93  31  98  36  98  47  99  48 101  49  91  29  84  22  62  -2  59 -14
 27  69 -17  66 -12  81  10  91  31  92  35  99  46 100  50 100  45  91  35  82  20  70   2  55 -11
 28  57 -18  58 -22  85   8  91  29  91  36 101  52 100  51 104  41  98  29  83  18  71  -6  66  -9
 29  50 -25  68  -7  91   4  93  23  92  37  97  52 100  49  98  43  92  29  80  18  60  -4  62  -7
 30  53 -16 *** ***  85   8  92  27  90  41  98  50 103  45  97  48  90  31  77  15  69  -5  60 -12
 31  60 -20 *** ***  85  17 *** ***  91  40 *** *** 103  46  98  43 *** ***  81  16 *** ***  60 -17
