# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4038] IDA-GROVE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia4038
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      3     38     74    228    176     21     16      0      0
 1952      0      0      0      5     29    302    297    168    115      0      0      0
 1953      0      0      0      0     60    292    344    264    106     39      0      0
 1954      0      0      0     17     31    294    432    231    115      2      0      0
 1955      0      0      0     12     47    115    452    382    144     13      0      0
 1956      0      0      0      0     70    333    255    285     67     27      0      0
 1957      0      0      0      5     13     97    370    223     15      0      0      0
 1958      0      0      0      2     45     79    139    263     75     13      0      0
 1959      0      0      0      0     63    203    213    363     95      0      0      0
 1960      0      0      0     20     14     79    216    241    117      9      0      0
 1961      0      0      0      4     25    119    229    224     75      4      0      0
 1962      0      0      0      3     76    109    197    181     29     27      0      0
 1963      0      0      0      4     34    213    290    186     62     22      0      0
 1964      0      0      0      0     66    130    309    116     73      0      0      0
 1965      0      0      0      0     62    146    258    198     17      8      0      0
 1966      0      0      0      3     31    156    349    132     35      5      0      0
 1967      0      0      1      4     67    123    235    159     21     12      0      0
 1968      0      0      1      4     14    225    232    237     44     20      0      0
 1969      0      0      0      0     65     77    275    216     36     17      0      0
 1970      0      0      0     20     96    213    299    239    123     10      0      0
 1971      0      0      0      4      8    277    190    197    119     20      0      0
 1972      0      0      0      0     71    165    211    201     76      2      0      0
 1973      0      0      0      0     19    197    268    292     46     12      0      0
 1974      0      0      0      6     30    139    389    142     32      1      0      0
 1975      0      0      0      0     87    148    331    304     49     25      0      0
 1976      0      0      0      9     23    186    345    289     78      9      0      0
 1977      0      0      0     20    116    210    367    160     60      0      0      0
 1978      0      0      4      0     58    218    300    241    174      0      0      0
 1979      0      0      0      0     42    196    270    246    101      3      0      0
 1980      0      0      0     23     68    209    421    303    118      0      0      0
 1981      0      0      0     25     24    248    323    188     85      0      0      0
 1982      0      0      0      5     32     73    325    170     46      3      0      0
 1983      0      0      0      0     10    160    381    387    142     13      0      0
 1984      0      0      0      0     13    191    246    286     94      3      0      0
 1985      0      0      0     41     89    147    248    151    135      2      0      0
 1986      0      0      4      2     36    228    344    126     75      0      0      0
 1987      0      0      0     30    133    271    350    189     46      0      0      0
 1988      0      0      0      4     94    303    309    323     67      0      0      0
 1989      0      0      0     22     27    133    328    198     72     10      0      0
 1990      0      0      0     31      9    210    223    210    157      6      0      0
 1991      0      0      0     15    122    231    265    216    103      2      0      0
 1992      0      0      0      2     49    101     90     82     37      7      0      0
 1993      0      0      0      0      6    119    197    200     13      9      0      0
 1994      0      0      0     13     78    194    156    144     95      3      0      0
 1995      0      0      0      0      3    173    290    341     49      8      0      0
 1996      0      0      0      0     38    197    173    157     63      8      0      0
 1997      0      0      0      0     12    216    284    178     81     53      0      0
 1998      0      0      0      0     79    139    271    233    159      0      0      0
 1999      0      0      0      0     27    148    341    151     59      2      0      0
 2000      0      0      0      0     65    128    258    279    121     13      0      0
 2001      0      0      0     21     54    174    331    255     35      5      0      0
 2002      0      0      0     17     38    259    366    192    109      6      0      0
 2003      0      0      0     16     19    129    264    282     47     20      0      0
 2004      0      0      0      3     47     98    201    120    137      3      0      0
 2005      0      0      0      4     40    206    330      0      0      0      0      0
 MEAN      0      0      0      8     47    178    284    221     79      9      0      0
