# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8339] TRIPOLI-4-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia8339
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  34   3  35   3  40   5  39   4  37   7  37   4  34   7  36   7  37  11  48   4  40   3  35   3
  2  28   3  47   4  39   5  44   5  37   4  36   7  31  10  33   9  35  11  42   9  37   3  33   2
  3  34   3  34   4  34   5  38   6  36   3  40   8  31   8  33  12  37   4  38   6  38   3  31   3
  4  34   4  43   4  38   2  55   2  41   8  36  12  35  11  30   9  43  10  44   4  33   5  38   6
  5  35   2  39   0  34   4  41   5  38   5  36  10  33   5  33   8  34   1  39   7  35   2  33   4
  6  34   1  37   5  38   4  42   7  37   8  33   7  37   9  32   8  40  13  42   9  36   5  35   3
  7  37   2  41   4  37   6  41   2  42   6  35   7  35   6  35   8  40   9  40   6  37   4  33   1
  8  38   5  35   2  42   5  39   4  40   4  37  10  31  10  34   5  41   7  42   7  38   4  30   5
  9  34   5  34   3  42   5  42   3  40   6  46   9  30  11  35  12  39   8  42   6  39   4  32   5
 10  38   4  33   5  37   3  39   6  44   5  36   8  38   9  40  11  43   3  40   6  36   3  39   3
 11  45   5  39   3  35   3  45   3  37   5  36   7  34   7  33  10  40   5  34  10  38   5  35   4
 12  41   4  42   3  31   5  40   5  39   5  30   6  35  11  35   6  50   4  40   2  43   4  33   3
 13  48   4  40   5  35   4  41   5  45   6  33   6  32  15  34  11  38   6  37   4  37   3  45   4
 14  34   3  38   5  37   4  39   4  39   8  34  13  35   7  37   7  38   8  41   5  40   3  35   2
 15  33   4  33   1  39   2  41   5  36   5  33   6  33   8  33  15  39   7  39   4  36   7  43   3
 16  41   3  40   3  40   5  42   7  49   4  32  10  32  12  33   7  40   7  36   6  35   5  49   5
 17  40   6  33   4  39   3  43   5  43   7  31  10  35  13  37  11  38   6  37   7  35   3  30   3
 18  70   2  33   3  45   3  43   6  45   5  36   7  35  12  35  11  36   8  48   4  38   4  42   2
 19  35   4  32   2  35   3  51   7  36   5  33  11  34  13  34  11  41   3  39   9  41   4  39   4
 20  45   3  41   5  30   2  38   3  40  14  34  12  29   5  33  12  39   4  38   7  29   4  33   4
 21  35   3  37   3  36   4  42   7  45   8  33  10  30   6  39   9  36   7  40   5  35   3  39   6
 22  43   3  37   3  36   5  40   4  36   6  34  14  35   9  34  10  43   9  38   4  41   4  43   5
 23  41   5  35   4  40   5  46   6  38   8  33   7  31   9  30   5  41   5  39   4  33   3  32   4
 24  34   6  45   4  46   3  40   8  34   9  37   6  31   5  38   8  43   6  49   6  39   5  39   0
 25  37   3  47   4  41   6  43   4  36   7  35  14  35  11  34  11  43   9  40   6  35   2  39   2
 26  40   6  32   7  41   5  37   7  33   5  38  10  35  11  33   5  38   5  41   4  33   4  42   3
 27  33   6  42   4  38   5  40   8  36   6  30   9  34   6  36   8  38   6  48   4  40   5  40   3
 28  45   5  34   5  39   4  41   4  38   5  33   9  34   8  38   6  40   4  35   4  31   4  36   2
 29  39   5  36   8  40   4  43   3  38   7  37  10  33   6  39  10  44   5  39   6  35   2  39   3
 30  37   1  **  **  40   5  44   6  36   9  31  11  29  14  45   7  45   4  40   3  38   5  31   2
 31  40   7  **  **  37   5  **  **  36  10  **  **  35   4  36   6  **  **  42   4  **  **  36   4
