# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5086] MANCHESTER-2
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5086   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    15 106          10     3 277          171
   1953   4    27 117          10    27 300          183
   1954   5     7 127          10    20 293          166
   1955   4     7  97          10    24 297          200
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    20 293          189
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10    12 285          174
   1960   4    18 109          10    20 294          185
   1961   5     2 122           9    28 271          149
   1962   4    20 110           9    19 262          152
   1963   5    23 143          10    29 302          159
   1964   4    15 106          10     5 279          173
   1965   4    19 109          10    12 285          176
   1966   5    10 130          10     6 279          149
   1967   5     7 127           9    29 272          145
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   4    10 100          10    10 283          183
   1971   5     3 123          11     1 305          182
   1972   4    26 117          10    15 289          172
   1973   4    28 118          10    30 303          185
   1974   4    24 114           9    22 265          151
   1975   4    21 111          10     2 275          164
   1976   5     8 129           9    24 268          139
   1977   4     8  98          10    13 286          188
   1978   3    29  88          10     8 281          193
   1979   4    15 105          10    13 286          181
   1980   5     9 130          10     5 279          149
   1981   4    21 111          10     2 275          164
   1982   4    28 118           9    22 265          147
   1983   4    25 115           9    23 266          151
   1984   4     7  98           9    16 260          162
   1985   4    10 100          10     6 279          179
   1986   4    22 112          10    15 288          176
   1987   4     7  97          10     3 276          179
   1988   4    29 120          10     5 279          159
   1989   5     7 127           9    24 267          140
   1990   4    19 109          10    11 284          175
   1991   4     1  91           9    20 263          172
   1992   5     6 127           9    29 273          146
   1993   4    22 112          10    10 283          171
   1994   5     2 122          10    10 283          161
   1995   4     6  96           9    23 266          170
   1996   5     2 123          10    19 293          170
   1997   4    18 108          10    20 293          185
   1998   3    25  84          10    22 295          211
   1999   3    27  86          10    18 291          205
   2000   4    13 104          10     7 281          177
   2001   4    18 108          10    17 290          182
   2002   4    26 116          10    16 289          173
   2003   4    11 101          10     1 274          173
   2004   5     3 124          10     5 279          155
             MEAN=112              MEAN=281     MEAN=169
