# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4101] IOWA-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia4101
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  48 -12  65 -16  74 -17  87  19  88  29  93  42 100  45 102  50  99  43  90  24  79  20  61   7
  2  54 -14  59 -24  73  -3  86  20  88  32  93  39  97  46 102  54  98  43  93  29  76  12  66   0
  3  54 -10  59 -26  74   3  85  17  88  32  95  38  98  50 101  51  97  42  92  26  75   9  66  -4
  4  57 -13  55 -19  73  -4  79  16  89  32  93  40  98  48 101  52  96  42  90  30  75   7  71  -3
  5  55 -20  55 -15  67  -8  83  24  88  33  97  43  98  46  99  50  95  40  88  31  69  10  67   3
  6  55 -13  52 -15  70 -12  85  10  88  32  96  48  99  49  99  47  98  38  93  19  73  14  62  -6
  7  54 -14  60  -7  76  -8  82  19  89  31  95  48  99  51  97  51  98  40  85  22  74   6  58  -9
  8  65 -15  59 -12  76  -1  80  19  89  33  97  48  99  53  99  52  96  40  83  29  77   3  55   1
  9  56 -12  55 -17  74   1  80  20  90  31  96  45  99  50  96  51  99  44  82  27  74  12  56 -17
 10  53 -22  59 -14  68   1  82  19  89  27  95  42 100  51 100  51  94  41  87  25  70  15  59 -12
 11  53 -14  63 -13  77   5  82  19  90  27  96  40 100  53 100  50  96  36  87  25  75   9  60 -15
 12  57 -21  66 -13  79   2  83  21  92  36  96  47 100  52  99  49  95  33  86  28  69  13  61  -9
 13  59 -12  64 -10  77   5  78  21  91  33  97  45 102  54  99  41  92  34  89  31  74   4  60 -16
 14  55 -23  66 -14  73  -1  87  25  89  36  99  46 101  50 100  44  91  40  87  23  73   6  60 -13
 15  55 -19  64  -7  73   8  87  24  88  36  98  46 102  52 103  49  94  40  87  20  71  -3  54 -14
 16  58 -20  63 -15  72  -5  86  22  90  35  93  42 102  53 103  51  91  38  84  24  72   8  58 -16
 17  55 -18  66 -17  76  10  85  24  90  39  96  43  96  47 103  50  93  40  85  27  75  -4  52  -7
 18  60 -19  66  -8  72   5  87  24  91  38  96  47  98  53 103  48  93  38  86  16  74   7  56 -17
 19  52 -20  61  -8  75   5  87  25  91  37  97  47  98  56 101  51  90  36  86  21  69  14  57 -20
 20  50 -23  63 -10  72   3  89  25  90  35 101  50  99  55 100  41  90  32  85  23  73  14  56 -12
 21  60 -21  61 -10  74  -4  89  28  89  39 101  45 100  49 101  45  89  34  84  16  67   0  58 -20
 22  57 -14  63  -8  77  13  93  28  91  33 101  44 100  53  98  49  89  31  83  20  66   5  57 -18
 23  55 -21  62  -4  77   7  91  25  89  32  98  43  99  56  97  45  88  32  85  23  67   8  58 -19
 24  60 -14  68  -9  78   2  85  18  89  37  95  50  99  52  95  47  89  34  81  22  65   8  59 -20
 25  61 -12  68 -10  77   4  89  32  94  40 102  46 100  56  98  40  88  37  81  23  61   4  55 -14
 26  60 -12  62  -9  84   8  88  31  95  36  99  50 100  47  98  43  89  33  82  17  68  -6  53 -20
 27  61 -18  68  -5  81   7  86  29  93  37  98  50 101  47  99  49  89  34  80  20  70   5  57 -13
 28  56 -24  64  -9  81  11  89  34  93  40  98  47 103  54  97  45  96  31  75  22  58  -2  67 -13
 29  53 -22  67  -5  88  10  88  26  92  36  98  52 103  50  97  44  95  29  76  12  69  -4  66  -7
 30  57 -14 *** ***  84   9  86  28  93  40  96  53 101  47  97  51  91  32  78  22  68  -5  55 -12
 31  68 -18 *** ***  80  12 *** ***  91  42 *** *** 104  49  98  40 *** ***  82  20 *** ***  60 -13
