# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1954] CRESCO-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia1954
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1653   1264   1277    694    160     89     21     58    277    515   1173   1470
 1952   1514   1139   1153    533    283     31      9     38    179    695    896   1289
 1953   1426   1207    993    731    259     26     13     12    166    311    800   1264
 1954   1541    898   1095    458    383     48      0     14    117    523    807   1276
 1955   1490   1339   1126    356    141     61      0     10    112    451   1108   1526
 1956   1539   1356   1165    655    236     24      8     22    190    286    943   1274
 1957   1646   1117   1031    517    267     41      0     29    218    546    989   1225
 1958   1377   1393   1020    532    170    102     14     33    142    377    842   1524
 1959   1674   1393   1101    537    166     39     14      3    190    620   1199   1079
 1960   1397   1290   1357    535    229     68     16      9    174    469    824   1426
 1961   1547   1076   1033    751    335     53      7     11    229    433    925   1481
 1962   1689   1363   1223    665    159     69     23     16    244    427    860   1394
 1963   1874   1427    958    520    308     35      4     52    145    197    775   1685
 1964   1321   1140   1148    546    109     45      1     49    183    537    843   1484
 1965   1619   1412   1361    656    177     36      8     41    260    443    890   1104
 1966   1792   1296    891    686    352     46      1     34    161    463    919   1345
 1967   1426   1451    974    549    383     20     45     46    157    525    996   1269
 1968   1495   1358    770    475    319     58     15     36    134    419    918   1418
 1969   1667   1251   1253    500    219    150     11      0    138    583    912   1374
 1970   1796   1318   1145    549    214     40      7      3    224    487    951   1422
 1971   1780   1334   1188    547    301     16     30     26    144    335    908   1358
 1972   1786   1521   1168    716    228     84     36     44    179    646   1002   1591
 1973   1510   1223    798    665    348     19      4     24    192    347    900   1498
 1974   1586   1353   1113    508    374    100      5     48    315    520    892   1302
 1975   1544   1327   1391    804    198     48     28      4    281    469    818   1335
 1976   1622   1113   1031    497    316     50      7     55    259    709   1167   1712
 1977   2064   1243    821    415     88     53      6     70    156    575    992   1551
 1978   1894   1617   1200    600    262     52     21     26    127    578   1020   1588
 1979   2026   1651   1165    711    342     65     13     78    177    576    982   1270
 1980   1546   1494   1223    584    244     60     11     22    204    682    922   1415
 1981   1478   1181    913    497    329     50     28     39    242    660    879   1518
 1982   1956   1460   1173    756    193    159      4     74    243    528    997   1264
 1983   1423   1141    997    763    408     82      8      3    217    553    902   1913
 1984   1628   1123   1268    591    370     32     35     32    280    494   1003   1394
 1985   1740   1468    919    491    168    117     10     57    229    559   1181   1823
 1986   1567   1373   1003    461    215     34     19     68    162    507   1143   1354
 1987   1459   1038    873    474    178     24     10     66    157    693    821   1270
 1988   1769   1569   1001    615    147     28      7     31    155    705    937   1468
 1989   1316   1542   1159    655    311     97      1     21    230    504   1113   1712
 1990   1242   1261    908    629    388     68     16     16    174    576    826   1543
 1991   1781   1223    986    540    231     14     24     25    284    580   1212   1358
 1992   1382   1116   1042    701    270     98     78    109    258    561   1030   1409
 1993   1638   1406   1213    737    305     88      6     31    340    585   1026   1349
 1994   1870   1557   1004    606    285     45     32     70    136    448    852   1273
 1995   1571   1307    997    741    326     47     21      2    256    566   1198   1462
 1996   1717   1429   1243    730    388     74     12     22    221    526   1200   1539
 1997   1695   1283   1079    700    448     35     46     47    163    542   1065   1256
 1998   1409    964   1087    512    130    112      7      1     94    491    833   1210
 1999   1671   1051   1003    530    205     71      4     15    223    565    748   1305
 2000   1549   1134    802    592    209     71     19     11    213    421   1034   1820
 2001   1482   1490   1231    512    243    109     14     17    233    577    579   1163
 2002   1223   1068   1194    635    361     45      4     24    154    689    992   1251
 2003   1607   1411   1068    611    313     79     11      3    215    526    987   1276
 2004   1618   1333    900    562    296     90     20    102    103    520    861   1354
 2005   1594   1094   1081    473    365     13     15      0      0      0      0      0
 MEAN   1604   1298   1078    593    266     60     15     33    197    521    955   1412
