# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 01 Sep 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7161] ROCKWELL-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# Low Temperature exceedence probabilities
# (On a certain date, what is the chance a temperature below a certain
#  threshold would have been observed)
 Date    <33  <29  <27  <23
 Aug 17    0    0    0    0
 Aug 19    0    0    0    0
 Aug 21    0    0    0    0
 Aug 23    0    0    0    0
 Aug 25    0    0    0    0
 Aug 27    0    0    0    0
 Aug 29    0    0    0    0
 Aug 31    0    0    0    0
 Sep 02    0    0    0    0
 Sep 04    0    0    0    0
 Sep 06    0    0    0    0
 Sep 08    0    0    0    0
 Sep 10    0    0    0    0
 Sep 12    0    0    0    0
 Sep 14    0    0    0    0
 Sep 16    1    0    0    0
 Sep 18    4    0    0    0
 Sep 20    7    1    0    0
 Sep 22   10    3    0    0
 Sep 24   14    5    0    0
 Sep 26   19    6    0    0
 Sep 28   28    8    2    1
 Sep 30   37   12    3    1
 Oct 02   41   15    5    1
 Oct 04   50   18    6    2
 Oct 06   60   22    8    2
 Oct 08   66   26   11    5
 Oct 10   72   36   17    7
 Oct 12   76   43   21    8
 Oct 14   79   49   26   10
 Oct 16   84   52   30   12
 Oct 18   86   58   34   17
 Oct 20   91   63   39   21
 Oct 22   93   66   42   24
 Oct 24   95   73   53   27
 Oct 26   95   79   60   33
 Oct 28   97   85   66   41
 Oct 30   97   86   70   48
 Nov 01   99   87   75   54
 Nov 03  100   92   81   61
 Nov 05  100   94   89   67
 Nov 07  100   99   94   75
 Nov 09  100  100   97   80
 Nov 11  100  100   98   84
 Nov 13  100  100   99   89
 Nov 15  100  100  100   92
 Nov 17  100  100  100   93
 Nov 19  100  100  100   96
 Nov 21  100  100  100   96
 Nov 23  100  100  100  100
 Nov 25  100  100  100  100
 Nov 27  100  100  100  100
 Nov 29  100  100  100  100
 Dec 01  100  100  100  100
 Dec 03  100  100  100  100
 Dec 05  100  100  100  100
 Dec 07  100  100  100  100
 Dec 09  100  100  100  100
 Dec 11  100  100  100  100
 Dec 13  100  100  100  100
 Dec 15  100  100  100  100
 Dec 17  100  100  100  100
 Dec 19  100  100  100  100
 Dec 21  100  100  100  100
 Dec 23  100  100  100  100
 Dec 25  100  100  100  100
 Dec 27  100  100  100  100
 Dec 29  100  100  100  100
